Half,Clock,Play,Score,game_id,home_id,away_id,time,game_date
1,16:37:00,Substitution Pittsburgh: in Guillermo Diaz Graham,15 - 8,5251827,560796,561033,2024-03-15,2024-03-14
1,16:37:00,Substitution Pittsburgh: out Federiko Federiko,15 - 8,5251827,560796,561033,2024-03-15,2024-03-14
1,16:37:00,"Foul personal (in the paint) Federiko Federiko (Pittsburgh), foul on Armando Bacot(North Carolina), foul on Armando Bacot(North Carolina)",15 - 8,5251827,560796,561033,2024-03-15,2024-03-14
1,16:52:00,"2pt pull up jump shot (inside center) missed by Jaland Lowe(Pittsburgh), rebound defensive Cormac Ryan(North Carolina)",4 - 8,5251827,560796,561033,2024-03-15,2024-03-14
1,17:10:00,3pt jump shot (2nd chance) (outside center) made by Cormac Ryan(North Carolina),4 - 8,5251827,560796,561033,2024-03-15,2024-03-14
1,17:29:00,"2pt driving layup (in the paint) missed by Elliot Cadeau(North Carolina), rebound offensive Harrison Ingram(North Carolina)",4 - 5,5251827,560796,561033,2024-03-15,2024-03-14
1,17:38:00,"2pt layup (under the basket) made by Federiko Federiko (Pittsburgh), assist Carlton Carrington(Pittsburgh)",4 - 5,5251827,560796,561033,2024-03-15,2024-03-14
1,17:50:00,Free throw 1 of 1 made by Armando Bacot(North Carolina),2 - 5,5251827,560796,561033,2024-03-15,2024-03-14
1,17:50:00,Foul personal (shooting;1 free throw) (under the basket) Federiko Federiko (Pittsburgh),2 - 4,5251827,560796,561033,2024-03-15,2024-03-14
1,17:50:00,"2pt layup (under the basket) made by Armando Bacot(North Carolina), assist RJ Davis(North Carolina)",2 - 4,5251827,560796,561033,2024-03-15,2024-03-14
1,18:00:00,"3pt jump shot (outside right) missed by Zack Austin(Pittsburgh), rebound defensive Harrison Ingram(North Carolina)",2 - 2,5251827,560796,561033,2024-03-15,2024-03-14
1,18:20:00,"2pt driving layup (off turnover;fast break) (under the basket) made by Elliot Cadeau(North Carolina), assist Harrison Ingram(North Carolina)",2 - 2,5251827,560796,561033,2024-03-15,2024-03-14
1,18:25:00,"Turnover lost ball (inside right) Blake Hinson(Pittsburgh), steal Cormac Ryan(North Carolina)",2 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,18:29:00,"Foul personal (under the basket) Elliot Cadeau(North Carolina), foul on Zack Austin(Pittsburgh)",2 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,18:31:00,3pt pull up jump shot (2nd chance) (outside left) missed by Jaland Lowe(Pittsburgh),2 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,18:34:00,"2pt driving layup (blocked) (under the basket) missed by Zack Austin(Pittsburgh), block Armando Bacot(North Carolina), rebound offensive Jaland Lowe(Pittsburgh)",2 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,18:45:00,"3pt pull up jump shot (outside right) missed by RJ Davis(North Carolina), rebound defensive Zack Austin(Pittsburgh)",2 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,19:01:00,2pt pull up jump shot (off turnover) (in the paint) made by Carlton Carrington(Pittsburgh),2 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,19:14:00,Turnover bad pass (outside left) Harrison Ingram(North Carolina),0 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,19:42:00,"2pt pull up jump shot (in the paint) missed by Blake Hinson(Pittsburgh), rebound defensive Elliot Cadeau(North Carolina), rebound defensive Elliot Cadeau(North Carolina)",0 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,20:00:00,"Jump ball start period, won Federiko Federiko (Pittsburgh), lost Armando Bacot(North Carolina)",0 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,20:00:00,Period start,0 - 0,5251827,560796,561033,2024-03-15,2024-03-14
1,20:00:00,Game start,0 - 0,5251827,560796,561033,2024-03-15,2024-03-14
2,01:18:00,3pt jump shot (outside right) made by Alijah Martin(FAU),62 - 70,5252669,560901,560983,2024-03-16,2024-03-15
2,01:39:00,"2pt hook shot (in the paint) missed by CJ Noland(UNT), rebound defensive Bryan Greenlee(FAU)",62 - 67,5252669,560901,560983,2024-03-16,2024-03-15
2,01:46:00,Substitution FAU: in Bryan Greenlee,62 - 67,5252669,560901,560983,2024-03-16,2024-03-15
2,01:46:00,Substitution FAU: out Nick Boyd,62 - 67,5252669,560901,560983,2024-03-16,2024-03-15
2,01:46:00,Timeout full UNT,62 - 67,5252669,560901,560983,2024-03-16,2024-03-15
2,01:55:00,2pt jump shot (inside right) made by Johnell Davis(FAU),62 - 67,5252669,560901,560983,2024-03-16,2024-03-15
2,02:12:00,Jump ball held ball FAU,62 - 65,5252669,560901,560983,2024-03-16,2024-03-15
2,02:15:00,"2pt driving layup (under the basket) missed by Jason Edwards(UNT), rebound defensive Vladislav Goldin(FAU)",62 - 65,5252669,560901,560983,2024-03-16,2024-03-15
2,02:28:00,Jump ball held ball UNT,62 - 65,5252669,560901,560983,2024-03-16,2024-03-15
2,02:31:00,"Free throw 1 of 1 missed by CJ Noland(UNT), rebound offensive Jason Edwards(UNT), rebound offensive Robert Allen(UNT)",62 - 65,5252669,560901,560983,2024-03-16,2024-03-15
2,02:31:00,Foul personal (one and one) (in the paint) Brandon Weatherspoon(FAU),62 - 65,5252669,560901,560983,2024-03-16,2024-03-15
2,02:42:00,Free throw 1 of 1 (2nd chance) made by Vladislav Goldin(FAU),62 - 65,5252669,560901,560983,2024-03-16,2024-03-15
2,02:42:00,Substitution UNT: in John Buggs III,62 - 64,5252669,560901,560983,2024-03-16,2024-03-15
2,02:42:00,Substitution UNT: out Rubin Jones,62 - 64,5252669,560901,560983,2024-03-16,2024-03-15
2,02:42:00,Foul personal (shooting;1 free throw) (under the basket) Rubin Jones(UNT),62 - 64,5252669,560901,560983,2024-03-16,2024-03-15
2,02:42:00,2pt layup (2nd chance) (under the basket) made by Vladislav Goldin(FAU),62 - 64,5252669,560901,560983,2024-03-16,2024-03-15
2,02:44:00,"2pt hook shot (in the paint) missed by Vladislav Goldin(FAU), rebound offensive Vladislav Goldin(FAU)",62 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:09:00,"2pt driving layup (off turnover) (under the basket) made by Rubin Jones(UNT), assist CJ Noland(UNT)",62 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:32:00,"Turnover lost ball (inside right) Vladislav Goldin(FAU), steal Rubin Jones(UNT)",60 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:48:00,Free throw 2 of 2 made by Aaron Scott(UNT),60 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:48:00,Free throw 1 of 2 made by Aaron Scott(UNT),59 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:48:00,Substitution UNT: in Rubin Jones,58 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:48:00,Substitution UNT: out John Buggs III,58 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:48:00,Timeout commercial,58 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,03:48:00,Foul personal (one and one) (in the paint) Nick Boyd(FAU),58 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,04:08:00,2pt driving layup (under the basket) made by Johnell Davis(FAU),58 - 62,5252669,560901,560983,2024-03-16,2024-03-15
2,04:23:00,"2pt turnaround jump shot (inside left) missed by Aaron Scott(UNT), rebound defensive Vladislav Goldin(FAU)",58 - 60,5252669,560901,560983,2024-03-16,2024-03-15
2,04:56:00,2pt layup (2nd chance) (in the paint) made by Nick Boyd(FAU),58 - 60,5252669,560901,560983,2024-03-16,2024-03-15
2,05:01:00,2pt dunk (2nd chance) (under the basket) missed by Vladislav Goldin(FAU),58 - 60,5252669,560901,560983,2024-03-16,2024-03-15
2,05:04:00,"2pt driving layup (under the basket) missed by Nick Boyd(FAU), rebound offensive Vladislav Goldin(FAU)",58 - 58,5252669,560901,560983,2024-03-16,2024-03-15
2,05:11:00,"2pt floating jump shot (in the paint) missed by CJ Noland(UNT), rebound defensive Vladislav Goldin(FAU)",58 - 58,5252669,560901,560983,2024-03-16,2024-03-15
2,05:24:00,Substitution FAU: in Nick Boyd,58 - 58,5252669,560901,560983,2024-03-16,2024-03-15
2,05:24:00,Substitution FAU: out Jalen Gaffney,58 - 58,5252669,560901,560983,2024-03-16,2024-03-15
2,05:24:00,Timeout commercial,58 - 58,5252669,560901,560983,2024-03-16,2024-03-15
2,05:24:00,Timeout short UNT,58 - 58,5252669,560901,560983,2024-03-16,2024-03-15
2,05:36:00,2pt driving layup (fast break) (under the basket) made by Alijah Martin(FAU),58 - 58,5252669,560901,560983,2024-03-16,2024-03-15
2,05:45:00,"3pt jump shot (2nd chance) (outside center) missed by Jason Edwards(UNT), rebound defensive Brandon Weatherspoon(FAU)",58 - 56,5252669,560901,560983,2024-03-16,2024-03-15
2,06:03:00,"3pt jump shot (outside left wing) missed by Jason Edwards(UNT), rebound offensive CJ Noland(UNT)",58 - 56,5252669,560901,560983,2024-03-16,2024-03-15
2,06:21:00,Free throw 2 of 2 made by Vladislav Goldin(FAU),58 - 56,5252669,560901,560983,2024-03-16,2024-03-15
2,06:21:00,"Free throw 1 of 2 missed by Vladislav Goldin(FAU), rebound offensive dead ball FAU",58 - 55,5252669,560901,560983,2024-03-16,2024-03-15
2,06:21:00,Foul personal (shooting;2 free throws) (in the paint) CJ Noland(UNT),58 - 55,5252669,560901,560983,2024-03-16,2024-03-15
2,06:33:00,2pt driving layup (under the basket) made by Jason Edwards(UNT),58 - 55,5252669,560901,560983,2024-03-16,2024-03-15
2,06:48:00,"2pt layup (under the basket) made by Vladislav Goldin(FAU), assist Jalen Gaffney(FAU)",56 - 55,5252669,560901,560983,2024-03-16,2024-03-15
2,07:02:00,Free throw 2 of 2 made by Jason Edwards(UNT),56 - 53,5252669,560901,560983,2024-03-16,2024-03-15
2,07:02:00,"Free throw 1 of 2 missed by Jason Edwards(UNT), rebound offensive dead ball UNT",55 - 53,5252669,560901,560983,2024-03-16,2024-03-15
2,07:02:00,Timeout commercial,55 - 53,5252669,560901,560983,2024-03-16,2024-03-15
2,07:02:00,Foul personal (shooting;2 free throws) (under the basket) Vladislav Goldin(FAU),55 - 53,5252669,560901,560983,2024-03-16,2024-03-15
2,07:39:00,"2pt layup (under the basket) made by Johnell Davis(FAU), assist Brandon Weatherspoon(FAU)",55 - 53,5252669,560901,560983,2024-03-16,2024-03-15
2,07:57:00,2pt hook shot (in the paint) made by Aaron Scott(UNT),55 - 51,5252669,560901,560983,2024-03-16,2024-03-15
2,08:15:00,Free throw 2 of 2 made by Johnell Davis(FAU),53 - 51,5252669,560901,560983,2024-03-16,2024-03-15
2,08:15:00,Substitution UNT: in CJ Noland,53 - 50,5252669,560901,560983,2024-03-16,2024-03-15
2,08:15:00,Substitution UNT: out Rubin Jones,53 - 50,5252669,560901,560983,2024-03-16,2024-03-15
2,08:15:00,Substitution FAU: in Alijah Martin,53 - 50,5252669,560901,560983,2024-03-16,2024-03-15
2,08:15:00,Substitution FAU: out Nick Boyd,53 - 50,5252669,560901,560983,2024-03-16,2024-03-15
2,08:15:00,Free throw 1 of 2 made by Johnell Davis(FAU),53 - 50,5252669,560901,560983,2024-03-16,2024-03-15
2,08:15:00,Foul personal (shooting;2 free throws) (inside left) Rubin Jones(UNT),53 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,08:44:00,"3pt jump shot (off turnover) (outside right) made by Jason Edwards(UNT), assist Aaron Scott(UNT)",53 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:03:00,Substitution UNT: in Robert Allen,50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:03:00,Substitution UNT: in Jason Edwards,50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:03:00,Substitution UNT: out CJ Noland,50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:03:00,Substitution UNT: out Moulaye Sissoko,50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:03:00,Turnover out of bounds (inside left wing) Nick Boyd(FAU),50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:17:00,Turnover travel (in the paint) CJ Noland(UNT),50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:18:00,"Foul personal (under the basket) Vladislav Goldin(FAU), foul on Moulaye Sissoko(UNT)",50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:21:00,"3pt jump shot (off turnover) (outside left) missed by John Buggs III(UNT), rebound offensive Moulaye Sissoko(UNT), rebound offensive Aaron Scott(UNT)",50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,09:49:00,"Turnover lost ball (in the paint) Johnell Davis(FAU), steal CJ Noland(UNT)",50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,10:07:00,"Turnover lost ball CJ Noland(UNT), steal Vladislav Goldin(FAU)",50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,10:07:00,Jump ball held ball FAU,50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,10:24:00,Free throw 2 of 2 (fast break) made by Nick Boyd(FAU),50 - 49,5252669,560901,560983,2024-03-16,2024-03-15
2,10:24:00,Free throw 1 of 2 (fast break) made by Nick Boyd(FAU),50 - 48,5252669,560901,560983,2024-03-16,2024-03-15
2,10:24:00,Foul personal (shooting;2 free throws) (in the paint) Rubin Jones(UNT),50 - 48,5252669,560901,560983,2024-03-16,2024-03-15
2,10:31:00,2pt jump shot (inside left) missed by John Buggs III(UNT),50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution UNT: in Aaron Scott,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution UNT: out Jason Edwards,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: in Vladislav Goldin,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: in Brandon Weatherspoon,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: in Jalen Gaffney,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: in Johnell Davis,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: out Alijah Martin,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: out Bryan Greenlee,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: out Giancarlo Rosado,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Substitution FAU: out Brenen Lorient,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,Timeout commercial,50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:43:00,"Foul personal (back court) Brenen Lorient(FAU), foul on Jason Edwards(UNT)",50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,10:47:00,"2pt hook shot (in the paint) missed by Alijah Martin(FAU), rebound defensive Jason Edwards(UNT)",50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,11:12:00,2pt jump shot (inside right) made by CJ Noland(UNT),50 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,11:23:00,"2pt turnaround jump shot (in the paint) missed by Giancarlo Rosado(FAU), rebound defensive Moulaye Sissoko(UNT)",48 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,11:35:00,"3pt jump shot (outside center) missed by Rubin Jones(UNT), rebound defensive Alijah Martin(FAU)",48 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,11:59:00,"2pt alley oop (under the basket) made by Brenen Lorient(FAU), assist Giancarlo Rosado(FAU)",48 - 47,5252669,560901,560983,2024-03-16,2024-03-15
2,12:11:00,"2pt driving layup (under the basket) made by Jason Edwards(UNT), assist CJ Noland(UNT)",48 - 45,5252669,560901,560983,2024-03-16,2024-03-15
2,12:32:00,Free throw 2 of 2 made by Giancarlo Rosado(FAU),46 - 45,5252669,560901,560983,2024-03-16,2024-03-15
2,12:32:00,"Free throw 1 of 2 missed by Giancarlo Rosado(FAU), rebound offensive dead ball FAU",46 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,12:32:00,Foul personal (shooting;2 free throws) (in the paint) Moulaye Sissoko(UNT),46 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,12:52:00,Substitution UNT: in Rubin Jones,46 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,12:52:00,Substitution UNT: out Aaron Scott,46 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,12:52:00,Free throw 2 of 2 made by Jason Edwards(UNT),46 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,12:52:00,"Free throw 1 of 2 missed by Jason Edwards(UNT), rebound offensive dead ball UNT",45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,12:52:00,Foul personal (shooting;2 free throws) (in the paint) Giancarlo Rosado(FAU),45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:09:00,2pt alley oop (fast break) (under the basket) missed by Brenen Lorient(FAU),45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:18:00,"3pt jump shot (2nd chance) (outside right) missed by Jason Edwards(UNT), rebound defensive Nick Boyd(FAU)",45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:28:00,Substitution FAU: in Brenen Lorient,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:28:00,Substitution FAU: out Johnell Davis,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:28:00,Substitution UNT: in Moulaye Sissoko,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:28:00,Substitution UNT: out Robert Allen,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:28:00,Substitution FAU: in Giancarlo Rosado,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:28:00,Substitution FAU: out Vladislav Goldin,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:28:00,"Foul personal (in the paint) Nick Boyd(FAU), foul on CJ Noland(UNT)",45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,13:38:00,"2pt step back jump shot (inside center) missed by CJ Noland(UNT), rebound offensive Robert Allen(UNT)",45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,14:01:00,Substitution UNT: in John Buggs III,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,14:01:00,Substitution UNT: out Rubin Jones,45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,14:01:00,Free throw 2 of 2 (2nd chance) made by Vladislav Goldin(FAU),45 - 44,5252669,560901,560983,2024-03-16,2024-03-15
2,14:01:00,Free throw 1 of 2 (2nd chance) made by Vladislav Goldin(FAU),45 - 43,5252669,560901,560983,2024-03-16,2024-03-15
2,14:01:00,Foul personal (shooting;2 free throws) (under the basket) Robert Allen(UNT),45 - 42,5252669,560901,560983,2024-03-16,2024-03-15
2,14:06:00,"2pt layup (in the paint) missed by Johnell Davis(FAU), rebound offensive Vladislav Goldin(FAU)",45 - 42,5252669,560901,560983,2024-03-16,2024-03-15
2,14:15:00,"2pt pull up jump shot (inside right) missed by Jason Edwards(UNT), rebound defensive Alijah Martin(FAU)",45 - 42,5252669,560901,560983,2024-03-16,2024-03-15
2,14:37:00,Free throw 2 of 2 made by Vladislav Goldin(FAU),45 - 42,5252669,560901,560983,2024-03-16,2024-03-15
2,14:37:00,Substitution UNT: in Aaron Scott,45 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,14:37:00,Substitution UNT: out Rondel Walker,45 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,14:37:00,Substitution FAU: in Nick Boyd,45 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,14:37:00,Substitution FAU: out Brandon Weatherspoon,45 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,14:37:00,"Free throw 1 of 2 missed by Vladislav Goldin(FAU), rebound offensive dead ball FAU",45 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,14:37:00,Foul personal (shooting;2 free throws) (under the basket) Robert Allen(UNT),45 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,15:03:00,2pt floating jump shot (off turnover;fast break) (in the paint) made by Rondel Walker(UNT),45 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,15:07:00,"Turnover bad pass (in the paint) Johnell Davis(FAU), steal Rondel Walker(UNT)",43 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,15:21:00,"2pt jump shot (inside right) missed by Rubin Jones(UNT), rebound defensive Johnell Davis(FAU)",43 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,15:36:00,"2pt layup (2nd chance;off turnover) (under the basket) missed by Brandon Weatherspoon(FAU), rebound defensive Rubin Jones(UNT)",43 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,15:41:00,"2pt floating jump shot (off turnover) (inside right) missed by Alijah Martin(FAU), rebound offensive Brandon Weatherspoon(FAU)",43 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,15:46:00,Timeout commercial,42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,15:51:00,"Turnover lost ball (in the paint) Rubin Jones(UNT), steal Bryan Greenlee(FAU)",42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:10:00,"3pt jump shot (outside center) missed by Bryan Greenlee(FAU), rebound defensive (team) UNT",42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:18:00,Substitution UNT: in CJ Noland,42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:18:00,Substitution UNT: in Robert Allen,42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:18:00,Substitution UNT: out Moulaye Sissoko,42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:18:00,Substitution UNT: out John Buggs III,42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:18:00,Substitution FAU: in Bryan Greenlee,42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:18:00,Substitution FAU: out Jalen Gaffney,42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:18:00,"Foul personal (inside left) Rubin Jones(UNT), foul on Johnell Davis(FAU)",42 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:28:00,3pt jump shot (outside right) made by Rubin Jones(UNT),43 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,16:47:00,2pt floating jump shot (in the paint) made by Johnell Davis(FAU),40 - 41,5252669,560901,560983,2024-03-16,2024-03-15
2,17:02:00,2pt floating jump shot (in the paint) made by Rubin Jones(UNT),40 - 39,5252669,560901,560983,2024-03-16,2024-03-15
2,17:21:00,"2pt jump shot (in the paint) made by Vladislav Goldin(FAU), assist Johnell Davis(FAU)",38 - 39,5252669,560901,560983,2024-03-16,2024-03-15
2,17:24:00,"Foul personal (outside center) Rubin Jones(UNT), foul on Johnell Davis(FAU)",38 - 37,5252669,560901,560983,2024-03-16,2024-03-15
2,17:24:00,"Foul personal (inside left) Moulaye Sissoko(UNT), foul on Vladislav Goldin(FAU)",38 - 37,5252669,560901,560983,2024-03-16,2024-03-15
2,17:24:00,Foul (under the basket) FAU,38 - 37,5252669,560901,560983,2024-03-16,2024-03-15
2,17:43:00,2pt driving layup (under the basket) made by Jason Edwards(UNT),38 - 37,5252669,560901,560983,2024-03-16,2024-03-15
2,18:14:00,"2pt driving layup (in the paint) made by Johnell Davis(FAU), assist Brandon Weatherspoon(FAU)",36 - 37,5252669,560901,560983,2024-03-16,2024-03-15
2,18:39:00,"3pt jump shot (off turnover) (outside left) missed by John Buggs III(UNT), rebound defensive Jalen Gaffney(FAU)",36 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,18:56:00,Substitution UNT: in Rondel Walker,36 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,18:56:00,Substitution UNT: out Aaron Scott,36 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,18:56:00,"Foul offensive (outside left) Johnell Davis(FAU), turnover offensive Johnell Davis(FAU), foul on Moulaye Sissoko(UNT)",36 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,19:13:00,"3pt jump shot (off turnover) (outside left) made by Jason Edwards(UNT), assist John Buggs III(UNT)",36 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,19:28:00,"Turnover bad pass (outside center) Johnell Davis(FAU), steal Aaron Scott(UNT)",33 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,19:49:00,3pt jump shot (outside left wing) made by John Buggs III(UNT),33 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,20:00:00,Period start,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,20:00:00,Substitution UNT: in Aaron Scott,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,20:00:00,Substitution UNT: out Rondel Walker,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,20:00:00,Substitution FAU: in Jalen Gaffney,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,20:00:00,Substitution FAU: in Johnell Davis,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,20:00:00,Substitution FAU: out Bryan Greenlee,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
2,20:00:00,Substitution FAU: out Nick Boyd,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:00:00,Period end (confirmed),30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:01:00,"2pt jump shot (inside left) missed by Nick Boyd(FAU), rebound defensive Jason Edwards(UNT)",30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:14:00,Substitution UNT: in Rondel Walker,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:14:00,Substitution UNT: out Aaron Scott,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:14:00,Timeout short FAU,30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:25:00,"3pt jump shot (outside left) missed by Jason Edwards(UNT), rebound defensive Nick Boyd(FAU)",30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:49:00,Free throw 2 of 2 (2nd chance) made by Nick Boyd(FAU),30 - 35,5252669,560901,560983,2024-03-16,2024-03-15
1,00:49:00,Free throw 1 of 2 (2nd chance) made by Nick Boyd(FAU),30 - 34,5252669,560901,560983,2024-03-16,2024-03-15
1,00:49:00,Foul personal (shooting;2 free throws) (under the basket) Aaron Scott(UNT),30 - 33,5252669,560901,560983,2024-03-16,2024-03-15
1,00:50:00,"Free throw 2 of 2 missed by Vladislav Goldin(FAU), rebound offensive Nick Boyd(FAU)",30 - 33,5252669,560901,560983,2024-03-16,2024-03-15
1,00:50:00,Free throw 1 of 2 made by Vladislav Goldin(FAU),30 - 33,5252669,560901,560983,2024-03-16,2024-03-15
1,00:50:00,Foul personal (shooting;2 free throws) (under the basket) Aaron Scott(UNT),30 - 32,5252669,560901,560983,2024-03-16,2024-03-15
1,01:07:00,Free throw 2 of 2 made by Jason Edwards(UNT),30 - 32,5252669,560901,560983,2024-03-16,2024-03-15
1,01:07:00,Free throw 1 of 2 made by Jason Edwards(UNT),29 - 32,5252669,560901,560983,2024-03-16,2024-03-15
1,01:07:00,Substitution UNT: in Moulaye Sissoko,28 - 32,5252669,560901,560983,2024-03-16,2024-03-15
1,01:07:00,Substitution UNT: out Robert Allen,28 - 32,5252669,560901,560983,2024-03-16,2024-03-15
1,01:07:00,Substitution FAU: in Bryan Greenlee,28 - 32,5252669,560901,560983,2024-03-16,2024-03-15
1,01:07:00,Substitution FAU: out Johnell Davis,28 - 32,5252669,560901,560983,2024-03-16,2024-03-15
1,01:07:00,Foul personal (one and one) (back court) Johnell Davis(FAU),28 - 32,5252669,560901,560983,2024-03-16,2024-03-15
