game_id
3954943
3954941
3954957
3955044
3954962
4470656
3954984
3954995
3954968
3955108
3954939
3954951
3955020
3955034
3955036
3955063
3955029
3955023
3955093
3955105
3955103
3955087
3955106
3955101
3955098
3955148
3955134
3955117
3955269
3955293
3955283
3955277
3955250
4470475
3955259
3955301
3955365
3955316
3955885
3955917
3955945
3956010
3996588
3956062
3956089
3956088
3956092
3956154
3956148
3956210
3956117
3956265
3956371
3956432
3956466
3956560
3956619
3956872
3956721
3957113
3957116
3957169
3957172
4469240
4469239
4469232
3957227
3957262
4469233
3957326
3957392
3957546
3957819
3957820
3957772
3957774
3958038
4470477
3958192
3958403
3958361
3958792
4472466
3959103
3959122
3959145
3959236
3959167
3959169
3959402
3959308
3959329
3959462
3959474
3959475
3959632
3959641
3959717
3959558
3959925
3959894
3959921
3959972
3959977
3960036
3960005
3960055
3960073
3960080
3960091
3960048
3960203
3960282
3960338
3960366
3960397
3996539
3960511
3960636
3960647
3960754
3960746
3960860
3960918
3960959
3961005
3960998
3960993
3961053
3961018
3961099
3961105
3961076
3961102
4489436
3961173
3961279
3961210
3961246
3961196
4489354
3961428
3961349
3961342
3961458
3961619
3984815
3961691
4489459
3961732
3961712
3961834
3961826
3961912
3962564
3962524
3962434
3962684
3962682
3963710
3963681
3964132
3964585
3965597
3966615
3966746
3968548
3969160
3954708
3969260
3969702
3969791
3969872
5736787
5740663
5810321
5731013
5723331
5737804
5735735
5736704
5733369
5732425
5737845
5810588
5734324
5735410
5740763
5732735
5734835
5729698
5740540
5731715
5729675
5723971
5809649
5728343
5737609
5730580
5740648
5728624
5734611
5732668
5740589
5731181
5734745
5735651
5722705
5723533
5730377
5740776
5833815
5735990
5734338
5733171
5736879
5738005
5740753
5833845
5732700
5737483
5723599
5728647
5735703
5740741
5732609
5737709
5811116
5734876
5728850
5735543
5732453
5738008
5735927
5722714
5740565
5730225
5723553
5738239
5734838
5835205
5740682
5733267
5809546
5740627
5735077
5722732
5735125
5732988
6058285
5735079
5740764
5728822
5737384
5728488
5730929
5735714
5740770
5732992
5732654
5732748
5810583
5730283
5734464
5730174
5723246
5729363
5734067
5740683
5809865
5730155
5736145
5740759
5735132
5732252
5723585
5738242
5734389
5732148
5736948
5738019
5810206
5732710
5730186
5734371
5724060
5740674
5732290
5728657
5736877
5738136
5728592
5737847
5731043
5740537
5737711
5734602
5740760
5737479
5732483
5723848
5738126
5734653
5737599
5734448
5736302
5732182
5732981
5736982
5726049
5730883
5736265
5734650
5728325
5737725
5735529
5734140
5737836
5736901
5738662
5740692
5736455
5733266
5730031
5730480
5734012
5738654
5733977
6086144
5734072
5723994
5833872
5729301
5738173
5734451
5736617
5725862
5738240
5735089
5722331
5735934
6314547
3956272
5738128
