game_date,home_team,away_team,game_id,home_score,away_score,attendance,neutral
2023-12-22,Charlotte,Greensboro,3961074,91,44,2186,0
2023-12-22,Wright St.,Muskingum,3961097,101,54,3184,0
2023-12-22,NJIT,Medgar Evers,3961133,127,51,313,0
2023-12-22,Miami (OH),Vermont,3961082,70,69,1186,0
2023-12-22,Princeton,Delaware Valley,3961115,84,53,1331,0
2023-12-22,Wagner,Gwynedd Mercy,3961101,98,49,312,0
2023-12-22,South Fla.,UAlbany,3961106,89,73,2759,0
2023-12-22,Merrimack,Bucknell,3961083,68,52,587,0
2023-12-22,Tulane,George Mason,3961110,66,69,1645,0
2023-12-22,Milwaukee,Chattanooga,3961098,85,83,1501,0
2023-12-22,South Carolina St.,Brewton-Parker,3961105,101,84,210,0
2023-12-22,SFA,Paul Quinn,3961076,115,58,1422,0
2023-12-22,Bowling Green,Siena Heights,3961102,79,58,1117,0
2023-12-22,Brown,Siena,3961104,71,67,611,0
2023-12-22,Robert Morris,Cornell,3961103,85,90,625,0
2023-12-22,Texas,A&M-Corpus Christi,3961100,71,55,10704,0
2023-12-22,UAB,Drake,3961079,79,78,3496,0
2023-12-22,Georgia,North Florida,3961069,78,60,6603,0
2023-12-22,Towson,Nicholls,3961073,65,55,2011,0
2023-12-22,Florida,Grambling,3961068,96,57,8023,0
2023-12-22,CSUN,Montana St.,3961095,82,70,418,0
2023-12-22,TCU,Nevada,4303087,75,88,5077,1
2023-12-22,Murray St.,SMU,3961075,65,92,5102,0
2023-12-22,Clemson,Queens (NC),3961112,109,79,6871,0
2023-12-22,South Carolina,Elon,3961071,70,43,10203,0
2023-12-22,High Point,Canisius,3961118,78,70,2855,0
2023-12-22,Cincinnati,Stetson,3961072,83,75,9762,0
2023-12-22,St. Bonaventure,Binghamton,3961121,90,64,3965,0
2023-12-22,Lindenwood,Rockford,3961107,81,54,524,0
2023-12-22,Baylor,Mississippi Val.,3961111,107,48,8794,0
2023-12-22,Florida St.,Winthrop,3961123,67,61,4499,0
2023-12-22,Marquette,Georgetown,3961114,81,51,16930,0
2023-12-22,Southern Ill.,Southern Ind.,3961120,81,50,6024,0
2023-12-22,VCU,UMES,3961117,75,51,7098,0
2023-12-22,FGCU,Fla. Memorial,3961124,78,75,1424,0
2023-12-22,Old Dominion,Temple,4295290,78,63,5077,1
2023-12-22,Auburn,Alabama St.,3961067,82,62,9121,0
2023-12-22,Wisconsin,Chicago St.,3953741,80,53,14104,0
2023-12-22,Rice,Louisiana,3961080,67,84,2232,0
2023-12-22,Notre Dame,Marist,3961127,60,56,5440,0
2023-12-22,San Francisco,Fresno St.,3961109,77,57,1488,0
2023-12-22,Tulsa,New Mexico St.,3961125,65,59,2871,0
2023-12-22,Kansas,Yale,3961122,75,60,16300,0
2023-12-22,Texas A&M,Houston Christian,3961113,79,52,5475,0
2023-12-22,Austin Peay,Ohio,3961081,71,67,3031,0
2023-12-22,Southern Utah,Middle Tenn.,3961084,69,63,1335,0
2023-12-22,Illinois,Missouri,3954359,97,73,18485,1
2023-12-22,BYU,Bellarmine,3961116,101,59,14429,0
2023-12-22,UCLA,Maryland,3954326,60,69,7065,0
2023-12-22,Utah St.,ETSU,3961077,80,65,6804,0
2023-12-22,LMU (CA),Colorado St.,3961119,67,76,1365,0
2023-12-22,Hawaii,Georgia Tech,4308322,68,73,4919,1
2023-12-22,Portland,Massachusetts,4308323,78,100,4919,1
2023-12-23,Mississippi St.,Rutgers,3728729,70,60,5169,1
2023-12-23,Providence,Butler,3961134,85,75,11602,0
2023-12-23,NC State,Detroit Mercy,3961136,83,66,12594,0
2023-12-23,Rider,Penn,3961139,73,77,1650,0
2023-12-23,Mount St. Mary's,LIU,3961138,87,59,1782,0
2023-12-23,West Virginia,Toledo,3961137,91,81,10693,0
2023-12-23,North Texas,UT Arlington,3961140,78,52,3357,0
2023-12-23,Xavier,Seton Hall,3961141,74,54,10224,0
2023-12-23,Ole Miss,Southern Miss.,3961135,89,72,3563,1
2023-12-23,UNC Asheville,Kennesaw St.,3961142,79,70,1579,0
2023-12-23,Arizona,Fla. Atlantic,3961130,95,96,7207,1
2023-12-23,Memphis,Vanderbilt,3961128,77,75,13260,0
2023-12-23,Alabama,Eastern Ky.,3961129,111,67,9950,0
2023-12-23,DePaul,Villanova,3961143,48,84,4523,0
2023-12-23,Santa Clara,Duquesne,3961131,81,73,1034,1
2023-12-23,UConn,St. John's (NY),3961145,69,65,15684,0
2023-12-23,Saint Mary's (CA),Missouri St.,3961144,64,69,3412,0
2023-12-24,Portland,Temple,4213747,54,55,4342,1
2023-12-24,Massachusetts,Old Dominion,4211684,87,65,4342,1
2023-12-24,Hawaii,TCU,4209832,51,65,5005,1
2023-12-24,Georgia Tech,Nevada,4208470,64,72,5005,1
2023-12-27,Bethesda (CA),Grand Canyon,4489436,74,124,483,1
2023-12-27,Virginia,Morgan St.,3961153,79,44,14637,0
2023-12-27,California Baptist,Chicago St.,3961152,74,62,2518,0
2023-12-28,Cleveland St.,Oakland,3961178,75,67,1397,0
2023-12-28,Oklahoma,Central Ark.,3961155,88,72,5692,0
2023-12-28,LIU,UAlbany,3961630,69,86,1704,0
2023-12-28,Jacksonville St.,Fort Valley St.,3961171,93,57,1432,0
2023-12-28,Maryland,Coppin St.,3954327,75,53,10891,0
2023-12-28,Texas Southern,Biblical Stud. (TX),3961173,108,72,770,0
2023-12-28,Bradley,Truman St.,3961175,69,47,4866,0
2023-12-28,UTSA,Prairie View,3961185,103,89,1082,0
2023-12-28,Texas Tech,Sam Houston,3961184,96,60,12271,0
2023-12-28,Tennessee Tech,Little Rock,3961188,75,81,1111,0
2023-12-28,Tennessee St.,UT Martin,3961190,75,91,564,0
2023-12-28,UC Davis,UC Santa Barbara,3961172,76,62,1771,0
2023-12-28,Idaho,Sacramento St.,3961170,61,58,1385,0
2023-12-28,Eastern Wash.,Portland St.,3961154,91,57,1306,0
2023-12-28,Weber St.,Montana,3961180,93,63,5095,0
2023-12-28,Oregon,Southern California,3984856,82,74,8934,0
2023-12-28,Idaho St.,Montana St.,3961174,66,74,1211,0
2023-12-28,Oregon St.,UCLA,3984735,62,69,3087,0
2023-12-28,Cal Poly,CSUN,3961183,73,83,1428,0
2023-12-28,UC San Diego,CSU Bakersfield,3961177,76,64,1019,0
2023-12-28,UC Irvine,UC Riverside,3961176,73,66,2345,0
2023-12-28,Cal St. Fullerton,Long Beach St.,3961182,71,81,1436,0
2023-12-29,IU Indy,Detroit Mercy,3961219,67,55,709,0
2023-12-29,Green Bay,Wright St.,3961218,88,77,1917,0
2023-12-29,Elon,Valparaiso,3961197,82,78,1620,0
2023-12-29,Mercer,Talladega,3961209,74,50,1257,0
2023-12-29,Holy Cross,Elms,3961201,88,60,993,0
2023-12-29,Penn St.,Rider,3954211,90,63,6807,0
2023-12-29,Wofford,Southern Wesleyan,3961228,75,55,843,0
2023-12-29,Tulane,Dillard,3961279,94,64,1103,0
2023-12-29,Winthrop,Toccoa Falls,3961210,113,62,1362,0
2023-12-29,Western Mich.,Aquinas,3961246,127,71,1581,0
2023-12-29,Indiana,Kennesaw St.,3727931,100,87,16689,0
2023-12-29,Miami (FL),North Florida,3961281,95,55,6504,0
2023-12-29,Stony Brook,Brown,3961202,69,65,2429,0
2023-12-29,Purdue Fort Wayne,Northern Ky.,3961304,73,60,1107,0
2023-12-29,South Fla.,Alabama St.,3961314,73,70,3284,0
2023-12-29,Minnesota,Maine,3954500,80,62,8658,0
2023-12-29,Iowa,NIU,3953979,103,74,11846,0
2023-12-29,Stetson,Charlotte,3961294,79,75,458,0
2023-12-29,East Carolina,ETSU,3961287,70,86,4259,0
2023-12-29,Saint Joseph's,Loyola Maryland,3961207,97,56,2872,0
2023-12-29,UCF,Bethune-Cookman,3961293,98,54,5188,0
2023-12-29,Miami (OH),Wilberforce,3961206,119,69,1160,0
2023-12-29,Clemson,Radford,3961299,93,58,7276,0
2023-12-29,Michigan,McNeese,3954105,76,87,12588,0
2023-12-29,Purdue,Eastern Ky.,3953870,80,53,14876,0
2023-12-29,Kentucky,Illinois St.,3961195,96,70,20659,0
2023-12-29,Col. of Charleston,Montreat,3961196,96,59,5027,0
2023-12-29,Buffalo,Niagara,3961302,63,69,4663,0
2023-12-29,Cincinnati,Evansville,3961199,76,58,10977,0
2023-12-29,UMBC,American,3961322,85,87,1087,0
2023-12-29,SFA,New Orleans,3961203,80,51,2120,0
2023-12-29,Nebraska,South Carolina St.,3995909,91,62,14987,0
2023-12-29,Omaha,Denver,3961292,80,95,3707,0
2023-12-29,North Dakota,St. Thomas (MN),3961290,45,70,1637,0
2023-12-29,Texas,UNC Greensboro,3961288,72,37,10616,0
2023-12-29,North Carolina,Charleston So.,3961327,105,60,21750,0
2023-12-29,Northwestern,Jackson St.,3954560,74,63,4938,0
2023-12-29,Saint Mary's (CA),Kent St.,3961256,66,46,3380,0
2023-12-29,UAB,UNC Asheville,3961204,90,85,3392,0
2023-12-29,LSU,Northwestern St.,3961310,96,55,8256,0
2023-12-29,Tulsa,Southwestern Okla.,3961308,95,54,2958,0
2023-12-29,Milwaukee,Robert Morris,3961306,78,75,1722,0
2023-12-29,Kansas City,Oral Roberts,3961303,77,60,1337,0
2023-12-29,North Dakota St.,South Dakota,3961301,66,75,2674,0
2023-12-29,Utah,Washington St.,3961643,80,58,8235,0
2023-12-29,SIUE,Eastern Ill.,3961323,67,58,1627,0
2023-12-29,Southeast Mo. St.,Southern Ind.,3961325,93,91,1470,0
2023-12-29,Pepperdine,Westcliff,4489354,83,47,312,0
2023-12-29,New Mexico,Eastern N.M.,3961312,87,54,11962,0
2023-12-29,Illinois,FDU,3954362,104,71,15544,0
2023-12-29,Colorado,Washington,3996494,73,69,7799,0
2023-12-29,Colorado St.,Adams St.,3961205,106,61,6852,0
2023-12-29,Boise St.,Utah Valley,3961198,85,63,10764,0
2023-12-29,Gonzaga,San Diego St.,3961278,74,84,6000,0
2023-12-29,San Diego,Fresno St.,3961208,67,71,1197,0
2023-12-29,LMU (CA),Tarleton St.,3961291,66,79,818,0
2023-12-29,California,Arizona,3984741,81,100,5947,0
2023-12-29,Stanford,Arizona St.,3961313,73,76,2801,0
2023-12-30,Delaware St.,Mount St. Mary's,3961420,77,73,550,0
2023-12-30,Notre Dame,Virginia,3961419,76,54,7784,0
2023-12-30,St. John's (NY),Hofstra,3961338,84,79,7486,0
2023-12-30,Florida St.,Lipscomb,3961595,75,78,4051,0
2023-12-30,Rutgers,Stonehill,3728730,59,58,8000,0
2023-12-30,Syracuse,Pittsburgh,3961421,81,73,20642,0
2023-12-30,Navy,William & Mary,3961418,77,65,1597,0
2023-12-30,Fordham,Columbia,3961424,87,78,1969,0
2023-12-30,Florida,Quinnipiac,3961333,97,72,9869,0
2023-12-30,Eastern Mich.,Northwood,3961423,67,64,1517,0
2023-12-30,App State,ULM,3961373,67,55,2065,0
2023-12-30,Central Conn. St.,Saint Elizabeth,3961426,99,38,923,0
2023-12-30,Massachusetts,Siena,3961372,79,66,4036,0
2023-12-30,Rhode Island,Northeastern,3961441,82,71,4311,0
2023-12-30,The Citadel,Toccoa Falls,3961428,106,76,1207,0
2023-12-30,Ohio,Davidson,3961388,69,72,12211,1
2023-12-30,Furman,Anderson (SC),3961334,74,79,2107,0
2023-12-30,Michigan St.,Indiana St.,3953982,87,75,14797,0
2023-12-30,Marquette,Creighton,3961436,72,67,18086,0
2023-12-30,Loyola Chicago,Central Mich.,3961422,73,35,2377,0
2023-12-30,Nicholls,Mobile,3961349,74,65,450,0
2023-12-30,North Texas,LSU-Shreveport,3996660,80,57,3091,0
2023-12-30,Dayton,Longwood,3961341,78,69,13407,0
2023-12-30,Duquesne,Cleary,3961342,95,47,2188,0
2023-12-30,South Carolina,Florida A&M,3961348,94,62,11070,0
2023-12-30,Towson,Arcadia,3961351,97,46,2624,0
2023-12-30,Georgia St.,Arkansas St.,3961353,91,90,1644,0
2023-12-30,Boston U.,Merrimack,3961371,74,63,860,0
2023-12-30,Alabama,Liberty,3961382,101,56,6912,1
2023-12-30,VCU,Gardner-Webb,3961452,87,73,7188,0
2023-12-30,Harvard,Iona,3961456,60,69,1636,0
2023-12-30,Bucknell,Saint Peter's,3961459,58,67,814,0
2023-12-30,James Madison,Texas St.,3961460,82,65,4617,0
2023-12-30,La Salle,Howard,3961463,66,71,1732,0
2023-12-30,George Mason,N.C. A&T,3961464,94,69,4554,0
2023-12-30,Presbyterian,JWU (Charlotte),3961466,91,67,271,0
2023-12-30,Marist,Lehigh,3961468,58,65,1872,0
2023-12-30,Duke,Queens (NC),3961470,106,69,9314,0
2023-12-30,Coastal Carolina,Troy,3961471,65,72,1424,0
2023-12-30,Fairfield,Le Moyne,3961473,78,72,2211,0
2023-12-30,Delaware,Princeton,3961475,82,84,3340,0
2023-12-30,Wake Forest,Virginia Tech,3961485,86,63,10055,0
2023-12-30,Sacred Heart,Mercy,3961486,92,63,312,0
2023-12-30,Army West Point,Merchant Marine,3961487,58,50,1113,0
2023-12-30,Georgia,Alabama A&M,3961336,93,73,7793,0
2023-12-30,Southeastern La.,Loyola (LA),3961457,87,64,530,0
2023-12-30,Missouri,Central Ark.,3961472,92,59,10623,0
2023-12-30,Western Ky.,Abilene Christian,3961484,86,84,4011,0
2023-12-30,Jacksonville,Erskine,3961514,79,52,904,0
2023-12-30,Ga. Southern,Southern Miss.,3961518,88,67,1208,0
2023-12-30,Binghamton,Marywood,3961565,108,52,1947,0
2023-12-30,Oregon,UCLA,3995939,64,59,7268,0
2023-12-30,Long Beach St.,CSUN,3961578,68,84,2003,0
2023-12-30,USC Upstate,Coker,3961367,96,76,359,0
2023-12-30,Saint Francis,Campbell,3961358,78,76,603,0
2023-12-30,Marshall,Louisiana,3961339,75,61,4248,0
2023-12-30,George Washington,UMES,3961615,69,63,1020,0
2023-12-30,Cornell,Colgate,3961599,77,64,964,0
2023-12-30,Richmond,Lafayette,3961594,59,38,5484,0
2023-12-30,Western Caro.,King (TN),3961589,90,62,1792,0
2023-12-30,Akron,St. Bonaventure,3961389,61,62,12211,1
2023-12-30,Murray St.,Middle Tenn.,3961359,75,54,5303,0
2023-12-30,DePaul,Chicago St.,3961344,70,58,3806,0
2023-12-30,Kansas,Wichita St.,3961554,86,67,18702,1
2023-12-30,Tennessee Tech,UT Martin,3961531,73,81,1227,0
2023-12-30,Northern Colo.,Northern Ariz.,3961465,92,77,1090,0
2023-12-30,Weber St.,Montana St.,3961352,86,64,4886,0
2023-12-30,Tennessee St.,Little Rock,3961571,90,82,493,0
2023-12-30,A&M-Corpus Christi,Schreiner,3961564,84,61,1055,0
2023-12-30,Pacific,Cal Maritime,3961458,80,66,819,0
2023-12-30,Vanderbilt,Dartmouth,3961343,69,53,5773,0
2023-12-30,Utah Tech,FIU,3961523,96,92,1213,0
2023-12-30,UC Davis,Cal Poly,3961491,71,46,1186,0
2023-12-30,Idaho,Portland St.,3961462,72,77,1616,0
2023-12-30,Eastern Wash.,Sacramento St.,3961345,87,61,1431,0
2023-12-30,BYU,Wyoming,3961330,94,68,17978,0
2023-12-30,San Francisco,Mississippi Val.,3961533,92,42,1773,0
2023-12-30,Idaho St.,Montana,3961572,68,76,1122,0
2023-12-30,Arkansas,UNCW,3961614,106,90,19200,0
2023-12-30,Houston,Penn,3961337,81,42,7216,0
2023-12-30,Memphis,Austin Peay,3961329,81,70,12018,0
2023-12-30,Lamar University,Paul Quinn,3961619,91,64,1233,0
2023-12-30,Manhattan,Wagner,3961370,56,68,909,0
2023-12-30,FGCU,Fla. Atlantic,3961629,72,68,4633,0
2023-12-30,Santa Clara,Yale,3961575,58,66,1751,0
2023-12-30,Old Dominion,South Alabama,3961627,59,61,5479,0
2023-12-30,Texas A&M,Prairie View,3961636,79,54,8610,0
2023-12-30,Southern Ill.,UIC,3961340,62,50,7004,0
2023-12-30,Ohio St.,West Virginia,3984743,78,75,12211,1
2023-12-30,High Point,Bellarmine,3961621,90,85,2742,0
2023-12-30,UTRGV,UIW,3961620,77,74,718,0
2023-12-30,Grand Canyon,Louisiana Tech,3961613,73,70,7436,0
2023-12-30,UC Riverside,UC Santa Barbara,3961609,79,77,375,0
2023-12-30,Southern Utah,Antelope Valley,3961368,95,78,886,0
2023-12-30,UTEP,Seattle U,3961628,61,73,4391,0
2023-12-30,New Mexico St.,California Baptist,3961357,66,61,4226,0
2023-12-30,Auburn,Chattanooga,3961331,101,66,9121,0
2023-12-30,CSU Bakersfield,UC Irvine,3961622,56,75,1081,0
2023-12-30,Nevada,Fresno Pacific,3961355,92,59,8913,0
2023-12-30,Oregon St.,Southern California,3984738,86,70,4318,0
2023-12-30,Hawaii,Cal St. Fullerton,3961360,61,63,5171,0
2023-12-31,UMass Lowell,Emerson,4469260,116,48,455,0
2023-12-31,Iowa St.,New Hampshire,3961639,85,70,14267,0
2023-12-31,Green Bay,Robert Morris,3961649,78,61,1650,0
2023-12-31,IU Indy,Cleveland St.,3961660,77,86,816,0
2023-12-31,Colorado,Washington St.,3961211,74,67,6952,0
2023-12-31,Purdue Fort Wayne,Detroit Mercy,3961665,91,56,1067,0
2023-12-31,Youngstown St.,Oakland,3961669,81,88,2456,0
2023-12-31,Oklahoma St.,South Carolina St.,3961663,86,70,7210,0
2023-12-31,St. Thomas (MN),Kansas City,3961661,77,56,1165,0
2023-12-31,South Dakota St.,North Dakota,3961659,80,61,3029,0
2023-12-31,South Dakota,Omaha,3961658,51,67,1710,0
2023-12-31,Oklahoma,Monmouth,3961640,72,56,6683,0
2023-12-31,UNLV,Carroll (MT),3961651,87,51,4374,0
2023-12-31,Southern U.,Ecclesia,3961664,115,42,1759,0
2023-12-31,Milwaukee,Wright St.,3961667,91,83,1794,0
2023-12-31,Mississippi St.,Bethune-Cookman,3961666,85,62,7035,0
2023-12-31,Lindenwood,Southern Ind.,3961668,62,73,2158,0
2023-12-31,Stanford,Arizona,3984755,100,82,4155,0
2023-12-31,San Diego,Westcliff,3984815,78,65,453,0
2023-12-31,Ole Miss,Bryant,3961676,95,78,7934,0
2023-12-31,Southeast Mo. St.,Morehead St.,3961679,64,83,1849,0
2023-12-31,SIUE,Western Ill.,3961680,70,78,1409,0
2023-12-31,NJIT,Morgan St.,3961688,69,53,363,0
2023-12-31,Jacksonville St.,Trevecca Nazarene,3961682,107,67,1024,0
2023-12-31,Denver,Oral Roberts,3961675,86,89,752,0
2023-12-31,Utah,Washington,3996031,95,90,7468,0
2023-12-31,California,Arizona St.,3961687,69,71,2429,0
2024-01-01,Liberty,Boyce,3961691,88,46,2655,0
2024-01-01,Drexel,Hampton,3961690,99,65,1123,0
2024-01-01,Texas,UT Arlington,3961689,79,62,10713,0
2024-01-01,Texas Tech,North Ala.,3961692,85,57,10048,0
2024-01-01,TCU,Tex. A&M-Commerce,3961694,77,42,6194,0
2024-01-02,Air Force,Utah St.,3961702,60,88,945,0
2024-01-02,UNLV,Bethesda (CA),4489459,112,56,1005,0
2024-01-02,Grambling,Biblical Stud. (TX),3961732,84,72,178,0
2024-01-02,Sam Houston,Dallas,3961729,93,53,616,0
2024-01-02,UMES,Clarks Summit,3961770,95,37,183,0
2024-01-02,UConn,DePaul,3961739,85,56,10299,0
2024-01-02,Pittsburgh,North Carolina,3961746,57,70,9770,0
2024-01-02,Alabama St.,Johnson (FL),3961705,84,53,455,0
2024-01-02,Wisconsin,Iowa,3953742,83,72,15725,0
2024-01-02,Kent St.,Ball St.,3961750,82,69,1796,0
2024-01-02,Maryland,Purdue,3953849,53,67,14314,0
2024-01-02,Boston College,Wake Forest,3961748,78,84,4265,0
2024-01-02,Harvard,UAlbany,3961740,76,71,837,0
2024-01-02,Brown,Vermont,3961754,70,71,623,0
2024-01-02,Georgetown,Creighton,3961757,60,77,4980,0
2024-01-02,Tennessee,Norfolk St.,3961698,87,50,16858,0
2024-01-02,Central Mich.,Buffalo,3961700,64,76,1088,0
2024-01-02,Bowling Green,Eastern Mich.,3961743,92,90,2439,0
2024-01-02,Miami (OH),Western Mich.,3961713,74,83,1005,0
2024-01-02,Fla. Atlantic,East Carolina,3961707,79,64,3161,0
2024-01-02,Ohio,Toledo,3961742,77,86,4016,0
2024-01-02,UIW,Our Lady of the Lake,3961712,83,74,0,0
2024-01-02,Kansas St.,Chicago St.,3961741,62,55,9123,0
2024-01-02,Baylor,Cornell,3961735,98,79,7500,0
2024-01-02,Murray St.,UIC,3961709,85,73,4616,0
2024-01-02,NIU,Akron,3961706,51,73,917,0
2024-01-02,Southern Ill.,Belmont,3961703,73,63,4324,0
2024-01-02,St. John's (NY),Butler,3961773,86,70,5602,0
2024-01-02,Wyoming,San Jose St.,3961708,75,73,3368,0
2024-01-02,Auburn,Penn,3961699,88,68,9121,0
2024-01-02,Duke,Syracuse,3961775,86,66,9314,0
2024-01-02,Drake,Illinois St.,3961711,88,71,2931,0
2024-01-02,UTSA,UAB,3961753,76,78,744,0
2024-01-02,Illinois,Northwestern,3954363,96,66,15119,0
2024-01-02,SMU,Charlotte,3961704,66,54,4513,0
2024-01-02,Colorado St.,New Mexico,3961774,76,68,5165,0
2024-01-03,Central Ark.,Champion Chris.,3961834,120,54,408,0
2024-01-03,Howard,Yale,3961818,78,86,557,0
2024-01-03,UNC Asheville,USC Upstate,3961792,95,67,970,0
2024-01-03,La Salle,George Mason,3961781,62,77,1243,0
2024-01-03,Winthrop,Longwood,3961793,68,60,1426,0
2024-01-03,Providence,Seton Hall,3961835,57,61,11458,0
2024-01-03,Oklahoma St.,Chicago St.,3961830,72,53,5142,0
2024-01-03,Louisiana Tech,Dallas Christian,3961826,96,55,2013,0
2024-01-03,Saint Louis,Loyola Chicago,3961788,73,80,7068,0
2024-01-03,American,Lehigh,3961851,75,66,412,0
2024-01-03,ETSU,Mercer,3961917,80,69,3529,0
2024-01-03,UNC Greensboro,Furman,3961914,79,68,1412,0
2024-01-03,N.C. Central,Truett-McConnell,3961912,112,70,616,0
2024-01-03,The Citadel,Western Caro.,3961909,71,80,1233,0
2024-01-03,Rhode Island,Saint Joseph's,3961906,78,74,3252,0
2024-01-03,Florida St.,Georgia Tech,3961890,82,71,4248,0
2024-01-03,Lafayette,Army West Point,3961889,52,47,1149,0
2024-01-03,Virginia,Louisville,3961883,77,53,13703,0
2024-01-03,Colgate,Loyola Maryland,3961872,78,55,520,0
2024-01-03,Davidson,Dayton,3961856,59,72,3244,0
2024-01-03,Bucknell,Holy Cross,3961855,70,58,824,0
2024-01-03,Navy,Boston U.,3961854,62,60,1007,0
2024-01-03,Wofford,VMI,3961850,87,85,1016,0
2024-01-03,Radford,High Point,3961795,71,85,1142,0
2024-01-03,Massachusetts,Duquesne,3961794,80,61,2561,0
2024-01-03,Charleston So.,Presbyterian,3961791,61,68,587,0
2024-01-03,Indiana St.,Evansville,3961785,87,73,4457,0
2024-01-03,George Washington,Fordham,3961778,113,119,1258,0
2024-01-03,Ohio St.,Rutgers,3728731,76,72,10614,0
2024-01-03,Samford,Chattanooga,3961789,89,74,1083,0
2024-01-03,ULM,Marshall,3961787,57,68,919,0
2024-01-03,Middle Tenn.,Reinhardt,3961786,84,47,2501,0
2024-01-03,Omaha,Northern Ariz.,3961848,81,55,1240,0
2024-01-03,North Dakota,Northern Colo.,3961845,87,97,1365,0
2024-01-03,Miami (FL),Clemson,3961978,95,82,6800,0
2024-01-03,North Dakota St.,Montana,3961882,86,96,1592,0
2024-01-03,South Dakota,Eastern Wash.,3961915,79,93,1424,0
2024-01-03,Valparaiso,Bradley,3961782,61,86,1328,0
2024-01-03,Villanova,Xavier,3961988,66,65,6501,0
2024-01-03,Nebraska,Indiana,3953788,86,70,13446,0
2024-01-03,Tulane,Rice,3961779,84,59,1232,0
2024-01-03,Missouri St.,UNI,3961784,62,64,3276,0
2024-01-03,Notre Dame,NC State,3961989,52,54,4727,0
2024-01-03,VCU,St. Bonaventure,3961776,78,89,6348,0
2024-01-03,UCLA,Stanford,3984758,53,59,6224,0
2024-01-03,Weber St.,South Dakota St.,3961875,75,73,5107,0
2024-01-03,Sacramento St.,Kansas City,3961832,67,64,438,0
2024-01-03,Idaho,St. Thomas (MN),3961828,67,75,1286,0
2024-01-03,Denver,Idaho St.,3961948,95,82,634,0
2024-01-03,Montana St.,Oral Roberts,3961905,76,82,2316,0
2024-01-03,Southern California,California,3984746,82,74,4603,0
2024-01-03,San Diego St.,Fresno St.,3961710,74,47,12414,0
2024-01-04,Sacred Heart,Saint Francis,3962015,79,67,2000,0
2024-01-04,UTRGV,SFA,3962017,78,85,1031,0
2024-01-04,Bellarmine,Austin Peay,3962026,68,84,2749,0
2024-01-04,Northeastern,Stony Brook,3962031,53,62,632,0
2024-01-04,South Fla.,Temple,3962054,76,68,3388,0
2024-01-04,Northern Ky.,Youngstown St.,3962052,79,76,3105,0
2024-01-04,Morehead St.,Tennessee Tech,3962051,82,57,1655,0
2024-01-04,LIU,Wagner,3962048,69,67,489,0
2024-01-04,FGCU,Jacksonville,3962047,80,70,2036,0
2024-01-04,William & Mary,Elon,3962045,77,70,2733,0
2024-01-04,N.C. A&T,Campbell,3962044,76,62,1089,0
2024-01-04,Wright St.,Cleveland St.,3962042,82,70,3572,0
2024-01-04,Eastern Ky.,Lipscomb,3962041,80,72,2476,0
2024-01-04,Delaware,Hampton,3962039,80,53,1824,0
2024-01-04,Detroit Mercy,Green Bay,3962037,51,69,1003,0
2024-01-04,Robert Morris,IU Indy,3962036,92,48,641,0
2024-01-04,Drexel,UNCW,3962034,78,63,1006,0
2024-01-04,Columbia,UMSV,3962014,120,52,673,0
2024-01-04,Merrimack,FDU,3962007,60,56,693,0
2024-01-04,Oakland,Milwaukee,3962006,100,95,2248,0
2024-01-04,Hofstra,Col. of Charleston,3962001,61,73,1412,0
2024-01-04,Monmouth,Towson,3961999,51,43,1484,0
2024-01-04,Stetson,North Florida,3961997,75,74,534,0
2024-01-04,Stonehill,Central Conn. St.,3961992,59,74,230,0
2024-01-04,Michigan St.,Penn St.,3953984,92,61,14797,0
2024-01-04,Troy,Old Dominion,3962002,86,73,2889,0
2024-01-04,South Alabama,App State,3962012,84,91,1646,0
2024-01-04,Tulsa,Memphis,3962011,75,78,4226,0
2024-01-04,Louisiana,James Madison,3962003,61,68,2349,0
2024-01-04,Southern Miss.,Georgia St.,3962005,79,73,3733,0
2024-01-04,Utah Valley,California Baptist,3962023,65,58,1553,0
2024-01-04,Arkansas St.,Ga. Southern,3961990,109,83,1652,0
2024-01-04,Little Rock,SIUE,3962053,88,80,1011,0
2024-01-04,Tarleton St.,UT Arlington,3962029,78,76,1078,0
2024-01-04,Texas St.,Coastal Carolina,3961995,63,71,1086,0
2024-01-04,Southern Ind.,Tennessee St.,3962073,69,67,1258,0
2024-01-04,Western Ill.,Southeast Mo. St.,3962060,68,61,629,0
2024-01-04,Southern Utah,Grand Canyon,3962009,75,96,1007,0
2024-01-04,Wichita St.,North Texas,3961996,62,74,5531,0
2024-01-04,Washington,Oregon,3996495,74,76,8522,0
2024-01-04,UT Martin,Eastern Ill.,3962071,72,79,1368,0
2024-01-04,Michigan,Minnesota,3954106,71,73,10493,0
2024-01-04,New Mexico St.,UTEP,3962000,63,53,5216,0
2024-01-04,Gonzaga,Pepperdine,3961991,86,60,12015,0
2024-01-04,Arizona,Colorado,3984753,97,50,14286,0
2024-01-04,Pacific,San Francisco,3961994,88,92,1429,0
2024-01-04,UC Santa Barbara,UC San Diego,3962043,72,79,1914,0
2024-01-04,CSU Bakersfield,Hawaii,3962028,67,78,1129,0
2024-01-04,Cal Poly,Long Beach St.,3962035,82,89,1482,0
2024-01-04,Seattle U,Utah Tech,3962032,70,53,944,0
2024-01-04,UC Irvine,Cal St. Fullerton,3962030,75,67,1934,0
2024-01-04,UC Riverside,UC Davis,3962038,63,83,257,0
