Half,Clock,Play,Score,game_id,home_id,away_id
2,14:42,"3pt jump shot (off turnover) (outside left wing) missed by Matt Balanc(QUI), rebound offensive dead ball QUI",39 - 36,5252299,561047,561082
2,15:13,"Turnover lost ball (inside left) Corey Washington(SPU), steal Savion Lewis(QUI)",39 - 36,5252299,561047,561082
2,15:18,"3pt jump shot (outside center) missed by Brent Bland(SPU), rebound offensive Corey Washington(SPU)",39 - 36,5252299,561047,561082
2,15:33,"Free throw 2 of 2 (off turnover) missed by Alexis Reyes(QUI), rebound defensive Corey Washington(SPU)",39 - 36,5252299,561047,561082
2,15:33,Substitution SPU: in Armoni Zeigler,39 - 36,5252299,561047,561082
2,15:33,Substitution SPU: out Marcus Randolph,39 - 36,5252299,561047,561082
2,15:33,Free throw 1 of 2 (off turnover) made by Alexis Reyes(QUI),39 - 36,5252299,561047,561082
2,15:33,Foul personal (shooting;2 free throws) (under the basket) Stephon Roberts(SPU),39 - 35,5252299,561047,561082
2,16:35,Substitution QUI: in Alexis Reyes,39 - 35,5252299,561047,561082
2,16:35,Substitution QUI: out Doug Young,39 - 35,5252299,561047,561082
2,15:54,Timeout commercial,39 - 35,5252299,561047,561082
2,15:54,"Foul offensive (under the basket) Latrell Reid(SPU), turnover offensive Latrell Reid(SPU), foul on Paul Otieno(QUI)",39 - 35,5252299,561047,561082
2,16:14,"2pt layup (2nd chance) (under the basket) made by Matt Balanc(QUI), assist Savion Lewis(QUI)",39 - 35,5252299,561047,561082
2,16:17,Substitution QUI: in Alexis Reyes,39 - 33,5252299,561047,561082
2,16:17,Substitution QUI: out Doug Young,39 - 33,5252299,561047,561082
2,16:17,Jump ball held ball QUI,39 - 33,5252299,561047,561082
2,16:18,"2pt jump shot (in the paint) missed by Alexis Reyes(QUI), rebound offensive Savion Lewis(QUI)",39 - 33,5252299,561047,561082
2,16:35,Substitution SPU: in Stephon Roberts,39 - 33,5252299,561047,561082
2,16:35,Substitution SPU: out Mouhamed Sow,39 - 33,5252299,561047,561082
2,16:35,"Foul personal (inside center) Mouhamed Sow(SPU), foul on Matt Balanc(QUI)",39 - 33,5252299,561047,561082
2,16:48,2pt layup (under the basket) made by Latrell Reid(SPU),39 - 33,5252299,561047,561082
2,17:09,"Foul personal (loose ball) (back court) Doug Young(QUI), foul on Mouhamed Sow(SPU)",37 - 33,5252299,561047,561082
2,17:10,"2pt layup (blocked) (in the paint) missed by Doug Young(QUI), block Mouhamed Sow(SPU), rebound defensive Mouhamed Sow(SPU)",37 - 33,5252299,561047,561082
2,17:32,"3pt jump shot (outside right) made by Mouhamed Sow(SPU), assist Latrell Reid(SPU)",37 - 33,5252299,561047,561082
2,17:52,"Free throw 2 of 2 missed by Amarri Tice(QUI), rebound defensive Corey Washington(SPU)",34 - 33,5252299,561047,561082
2,17:52,Substitution SPU: in Brent Bland,34 - 33,5252299,561047,561082
2,17:52,Substitution SPU: out Michael Houge,34 - 33,5252299,561047,561082
2,17:52,Substitution QUI: in Doug Young,34 - 33,5252299,561047,561082
2,17:52,Substitution QUI: out Alexis Reyes,34 - 33,5252299,561047,561082
2,17:52,Free throw 1 of 2 made by Amarri Tice(QUI),34 - 33,5252299,561047,561082
2,17:52,Foul personal (shooting;2 free throws) (under the basket) Michael Houge(SPU),34 - 32,5252299,561047,561082
2,18:04,"3pt pull up jump shot (off turnover) (outside left) missed by Corey Washington(SPU), rebound defensive Alexis Reyes(QUI)",34 - 32,5252299,561047,561082
2,18:18,Turnover shot clock (team) (under the basket) QUI,34 - 32,5252299,561047,561082
2,18:18,"2pt layup (2nd chance) (under the basket) missed by Alexis Reyes(QUI), rebound offensive dead ball QUI",34 - 32,5252299,561047,561082
2,18:23,"3pt pull up jump shot (2nd chance) (outside center) missed by Matt Balanc(QUI), rebound offensive Alexis Reyes(QUI)",34 - 32,5252299,561047,561082
2,18:38,"2pt driving layup (blocked) (under the basket) missed by Amarri Tice(QUI), block Mouhamed Sow(SPU), rebound offensive Matt Balanc(QUI)",34 - 32,5252299,561047,561082
2,18:53,"2pt layup (under the basket) made by Michael Houge(SPU), assist Corey Washington(SPU)",34 - 32,5252299,561047,561082
2,19:14,"2pt layup (under the basket) made by Amarri Tice(QUI), assist Savion Lewis(QUI)",32 - 32,5252299,561047,561082
2,19:43,"3pt jump shot (outside left) made by Mouhamed Sow(SPU), assist Corey Washington(SPU)",32 - 30,5252299,561047,561082
2,20:00,Period start,29 - 30,5252299,561047,561082
2,20:00,Substitution SPU: in Mouhamed Sow,29 - 30,5252299,561047,561082
2,20:00,Substitution SPU: in Michael Houge,29 - 30,5252299,561047,561082
2,20:00,Substitution SPU: in Marcus Randolph,29 - 30,5252299,561047,561082
2,20:00,Substitution SPU: out Stephon Roberts,29 - 30,5252299,561047,561082
2,20:00,Substitution SPU: out Armoni Zeigler,29 - 30,5252299,561047,561082
2,20:00,Substitution SPU: out Brent Bland,29 - 30,5252299,561047,561082
2,20:00,Substitution QUI: in Amarri Tice,29 - 30,5252299,561047,561082
2,20:00,Substitution QUI: in Alexis Reyes,29 - 30,5252299,561047,561082
2,20:00,Substitution QUI: out Rihards Vavers,29 - 30,5252299,561047,561082
2,20:00,Substitution QUI: out Doug Young,29 - 30,5252299,561047,561082
1,00:00.00,Period end (confirmed),29 - 30,5252299,561047,561082
1,00:00.50,Turnover travel (outside right) Latrell Reid(SPU),29 - 30,5252299,561047,561082
1,00:08.60,"2pt floating jump shot (in the paint) made by Paul Otieno(QUI), assist Savion Lewis(QUI)",29 - 30,5252299,561047,561082
1,00:27.60,Substitution SPU: in Stephon Roberts,29 - 28,5252299,561047,561082
1,00:27.60,Substitution SPU: in Brent Bland,29 - 28,5252299,561047,561082
1,00:27.60,Substitution SPU: out Mouhamed Sow,29 - 28,5252299,561047,561082
1,00:27.60,Substitution SPU: out Roy Clarke,29 - 28,5252299,561047,561082
1,00:27.60,Substitution QUI: in Rihards Vavers,29 - 28,5252299,561047,561082
1,00:27.60,Substitution QUI: out Amarri Tice,29 - 28,5252299,561047,561082
1,00:27.60,Timeout short QUI,29 - 28,5252299,561047,561082
1,00:39.00,"3pt jump shot (outside right) made by Armoni Zeigler(SPU), assist Roy Clarke(SPU)",29 - 28,5252299,561047,561082
1,01:04,"2pt hook shot (in the paint) made by Paul Otieno(QUI), assist Savion Lewis(QUI)",26 - 28,5252299,561047,561082
1,01:26,"3pt jump shot (outside left) missed by Corey Washington(SPU), rebound defensive Matt Balanc(QUI)",26 - 26,5252299,561047,561082
1,01:46,Free throw 2 of 2 (off turnover) made by Savion Lewis(QUI),26 - 26,5252299,561047,561082
1,01:46,Free throw 1 of 2 (off turnover) made by Savion Lewis(QUI),26 - 25,5252299,561047,561082
1,01:46,Substitution SPU: in Corey Washington,26 - 24,5252299,561047,561082
1,01:46,Substitution SPU: out Marcus Randolph,26 - 24,5252299,561047,561082
1,01:46,Foul personal (2 free throws) (in the paint) Marcus Randolph(SPU),26 - 24,5252299,561047,561082
1,01:57,Turnover travel (inside left) Mouhamed Sow(SPU),26 - 24,5252299,561047,561082
1,02:13,Substitution SPU: in Latrell Reid,26 - 24,5252299,561047,561082
1,02:13,Substitution SPU: out Michael Houge,26 - 24,5252299,561047,561082
1,02:13,Timeout short SPU,26 - 24,5252299,561047,561082
1,02:22,2pt hook shot (off turnover) (in the paint) made by Paul Otieno(QUI),26 - 24,5252299,561047,561082
1,02:41,"Foul offensive (back court) Roy Clarke(SPU), turnover offensive Roy Clarke(SPU), foul on Amarri Tice(QUI)",26 - 22,5252299,561047,561082
1,03:03,Timeout commercial,26 - 22,5252299,561047,561082
1,03:03,Turnover travel (in the paint) Matt Balanc(QUI),26 - 22,5252299,561047,561082
1,03:18,"2pt layup (under the basket) made by Michael Houge(SPU), assist Armoni Zeigler(SPU)",26 - 22,5252299,561047,561082
1,03:41,2pt driving layup (under the basket) made by Savion Lewis(QUI),24 - 22,5252299,561047,561082
1,04:05,Free throw 2 of 2 (off turnover) made by Armoni Zeigler(SPU),24 - 20,5252299,561047,561082
1,04:05,Free throw 1 of 2 (off turnover) made by Armoni Zeigler(SPU),23 - 20,5252299,561047,561082
1,04:05,Foul personal (one and one) (in the paint) Savion Lewis(QUI),22 - 20,5252299,561047,561082
1,04:18,Substitution QUI: in Amarri Tice,22 - 20,5252299,561047,561082
1,04:18,Substitution QUI: in Doug Young,22 - 20,5252299,561047,561082
1,04:18,Substitution QUI: out Rihards Vavers,22 - 20,5252299,561047,561082
1,04:18,Substitution QUI: out Alexis Reyes,22 - 20,5252299,561047,561082
1,04:18,"Foul offensive (outside left) Alexis Reyes(QUI), turnover offensive Alexis Reyes(QUI), foul on Mouhamed Sow(SPU)",22 - 20,5252299,561047,561082
1,04:31,3pt jump shot (outside left) made by Roy Clarke(SPU),22 - 20,5252299,561047,561082
1,04:49,"2pt pull up jump shot (inside left) missed by Savion Lewis(QUI), rebound defensive Mouhamed Sow(SPU)",19 - 20,5252299,561047,561082
1,05:04,"3pt jump shot (off turnover) (outside right) made by Mouhamed Sow(SPU), assist Roy Clarke(SPU)",19 - 20,5252299,561047,561082
1,05:24,Turnover bad pass (inside right) Alexis Reyes(QUI),16 - 20,5252299,561047,561082
1,05:33,"2pt hook shot (in the paint) made by Mouhamed Sow(SPU), assist Roy Clarke(SPU)",16 - 20,5252299,561047,561082
1,06:02,"3pt jump shot (fast break) (outside right) made by Alexis Reyes(QUI), assist Savion Lewis(QUI)",14 - 20,5252299,561047,561082
1,06:09,Substitution SPU: in Michael Houge,14 - 17,5252299,561047,561082
1,06:09,Substitution SPU: out Corey Washington,14 - 17,5252299,561047,561082
1,06:09,Free throw 2 of 2 (fast break) made by Corey Washington(SPU),14 - 17,5252299,561047,561082
1,06:09,Free throw 1 of 2 (fast break) made by Corey Washington(SPU),13 - 17,5252299,561047,561082
1,06:09,Substitution SPU: in Armoni Zeigler,12 - 17,5252299,561047,561082
1,06:09,Substitution SPU: in Roy Clarke,12 - 17,5252299,561047,561082
1,06:09,Substitution SPU: out Brent Bland,12 - 17,5252299,561047,561082
1,06:09,Substitution SPU: out Latrell Reid,12 - 17,5252299,561047,561082
1,06:09,Substitution QUI: in Paul Otieno,12 - 17,5252299,561047,561082
1,06:09,Substitution QUI: in Savion Lewis,12 - 17,5252299,561047,561082
1,06:09,Substitution QUI: in Matt Balanc,12 - 17,5252299,561047,561082
1,06:09,Substitution QUI: out Amarri Tice,12 - 17,5252299,561047,561082
1,06:09,Substitution QUI: out Doug Young,12 - 17,5252299,561047,561082
1,06:09,Substitution QUI: out Richie Springs,12 - 17,5252299,561047,561082
1,06:09,Foul personal (shooting;2 free throws) (under the basket) Richie Springs(QUI),14 - 17,5252299,561047,561082
1,06:15,"2pt driving layup (under the basket) missed by Alexis Reyes(QUI), rebound defensive Brent Bland(SPU)",12 - 17,5252299,561047,561082
1,06:48,"2pt driving layup (off turnover) (under the basket) missed by Latrell Reid(SPU), rebound defensive Doug Young(QUI)",12 - 17,5252299,561047,561082
1,06:53,"Turnover lost ball (inside left) Alexis Reyes(QUI), steal Latrell Reid(SPU), steal Brent Bland(SPU)",12 - 17,5252299,561047,561082
1,07:00,"2pt floating jump shot (in the paint) missed by Marcus Randolph(SPU), rebound defensive Doug Young(QUI)",12 - 17,5252299,561047,561082
1,07:23,"3pt jump shot (outside center) missed by Rihards Vavers(QUI), rebound defensive Brent Bland(SPU)",12 - 17,5252299,561047,561082
1,07:31,"2pt floating jump shot (in the paint) missed by Latrell Reid(SPU), rebound defensive Rihards Vavers(QUI)",12 - 17,5252299,561047,561082
1,07:58,"3pt pull up jump shot (outside left) made by Rihards Vavers(QUI), assist Amarri Tice(QUI)",12 - 17,5252299,561047,561082
1,08:08,"3pt jump shot (2nd chance;off turnover) (outside left) missed by Corey Washington(SPU), rebound defensive Amarri Tice(QUI)",12 - 14,5252299,561047,561082
1,08:19,"2pt driving layup (off turnover) (under the basket) missed by Latrell Reid(SPU), rebound offensive Brent Bland(SPU)",12 - 14,5252299,561047,561082
1,08:24,"Turnover lost ball (outside center) Doug Young(QUI), steal Marcus Randolph(SPU)",12 - 14,5252299,561047,561082
1,08:42,Substitution SPU: in Brent Bland,12 - 14,5252299,561047,561082
1,08:42,Substitution SPU: out Roy Clarke,12 - 14,5252299,561047,561082
1,08:42,Substitution QUI: in Amarri Tice,12 - 14,5252299,561047,561082
1,08:42,Substitution QUI: in Rihards Vavers,12 - 14,5252299,561047,561082
1,08:42,Substitution QUI: out Savion Lewis,12 - 14,5252299,561047,561082
1,08:42,Substitution QUI: out Matt Balanc,12 - 14,5252299,561047,561082
1,08:44,"3pt jump shot (outside right) missed by Marcus Randolph(SPU), rebound defensive (team) QUI",12 - 14,5252299,561047,561082
1,09:05,"2pt driving layup (in the paint) missed by Doug Young(QUI), rebound defensive Roy Clarke(SPU)",12 - 14,5252299,561047,561082
1,09:34,"2pt hook shot (under the basket) made by Mouhamed Sow(SPU), assist Marcus Randolph(SPU)",12 - 14,5252299,561047,561082
1,10:01,2pt driving layup (under the basket) made by Savion Lewis(QUI),10 - 14,5252299,561047,561082
1,10:20,Substitution SPU: in Mouhamed Sow,10 - 12,5252299,561047,561082
1,10:20,Substitution SPU: out Stephon Roberts,10 - 12,5252299,561047,561082
1,10:21,"2pt jump shot (inside left) missed by Latrell Reid(SPU), rebound defensive (team) QUI",10 - 12,5252299,561047,561082
1,10:44,2pt pull up jump shot (inside right) made by Savion Lewis(QUI),10 - 12,5252299,561047,561082
1,11:02,"2pt layup (under the basket) missed by Corey Washington(SPU), rebound defensive Alexis Reyes(QUI)",10 - 10,5252299,561047,561082
1,11:30,"Free throw 1 of 1 missed by Savion Lewis(QUI), rebound defensive Stephon Roberts(SPU)",10 - 10,5252299,561047,561082
1,11:30,Substitution SPU: in Marcus Randolph,10 - 10,5252299,561047,561082
1,11:30,Substitution SPU: out Michael Houge,10 - 10,5252299,561047,561082
1,11:30,Substitution QUI: in Richie Springs,10 - 10,5252299,561047,561082
1,11:30,Substitution QUI: out Paul Otieno,10 - 10,5252299,561047,561082
1,11:30,Foul personal (loose ball;one and one) (in the paint) Michael Houge(SPU),10 - 10,5252299,561047,561082
1,11:33,"2pt jump shot (under the basket) missed by Michael Houge(SPU), rebound defensive Savion Lewis(QUI)",10 - 10,5252299,561047,561082
1,11:51,Free throw 2 of 2 made by Doug Young(QUI),10 - 10,5252299,561047,561082
1,11:51,Free throw 1 of 2 made by Doug Young(QUI),10 - 9,5252299,561047,561082
1,11:51,Substitution SPU: in Michael Houge,10 - 8,5252299,561047,561082
1,11:51,Substitution SPU: out Brent Bland,10 - 8,5252299,561047,561082
1,11:51,Substitution QUI: in Alexis Reyes,10 - 8,5252299,561047,561082
1,11:51,Substitution QUI: out Amarri Tice,10 - 8,5252299,561047,561082
1,11:51,Timeout commercial,10 - 8,5252299,561047,561082
1,11:51,Foul personal (one and one) (in the paint) Brent Bland(SPU),10 - 8,5252299,561047,561082
1,12:14,3pt turnaround jump shot (off turnover;fast break) (outside left) made by Corey Washington(SPU),10 - 8,5252299,561047,561082
1,12:21,"Turnover lost ball (in the paint) Amarri Tice(QUI), steal Stephon Roberts(SPU)",7 - 8,5252299,561047,561082
1,12:40,"Foul personal (loose ball) (back court) Brent Bland(SPU), foul on Paul Otieno(QUI)",7 - 8,5252299,561047,561082
1,12:42,"2pt floating jump shot (in the paint) missed by Latrell Reid(SPU), rebound defensive (team) QUI",7 - 8,5252299,561047,561082
1,13:05,"2pt floating jump shot (blocked) (inside left) missed by Doug Young(QUI), block Stephon Roberts(SPU), rebound defensive (team) SPU",7 - 8,5252299,561047,561082
1,13:14,"2pt turnaround jump shot (in the paint) made by Corey Washington(SPU), assist Latrell Reid(SPU)",7 - 8,5252299,561047,561082
1,13:28,"2pt driving layup (in the paint) missed by Amarri Tice(QUI), rebound defensive Brent Bland(SPU)",5 - 8,5252299,561047,561082
1,13:45,"3pt pull up jump shot (outside center) missed by Brent Bland(SPU), rebound defensive Doug Young(QUI)",5 - 8,5252299,561047,561082
1,13:50,Substitution QUI: in Doug Young,5 - 8,5252299,561047,561082
1,13:50,Substitution QUI: out Alexis Reyes,5 - 8,5252299,561047,561082
1,13:50,"Foul personal (in the paint) Matt Balanc(QUI), foul on Roy Clarke(SPU)",5 - 8,5252299,561047,561082
1,14:06,Free throw 2 of 2 made by Matt Balanc(QUI),5 - 8,5252299,561047,561082
1,14:06,Substitution SPU: in Brent Bland,5 - 7,5252299,561047,561082
1,14:06,Substitution SPU: out Marcus Randolph,5 - 7,5252299,561047,561082
1,14:06,Substitution SPU: in Stephon Roberts,5 - 7,5252299,561047,561082
1,14:06,Substitution SPU: out Mouhamed Sow,5 - 7,5252299,561047,561082
1,14:06,Free throw 1 of 2 made by Matt Balanc(QUI),5 - 7,5252299,561047,561082
1,14:06,Foul personal (shooting;2 free throws) (under the basket) Mouhamed Sow(SPU),5 - 6,5252299,561047,561082
1,14:17,"Foul personal (inside right) Marcus Randolph(SPU), foul on Paul Otieno(QUI)",5 - 6,5252299,561047,561082
1,14:28,"2pt pull up jump shot (inside left) missed by Corey Washington(SPU), rebound defensive Alexis Reyes(QUI)",5 - 6,5252299,561047,561082
1,14:46,"Free throw 2 of 2 (2nd chance) missed by Paul Otieno(QUI), rebound defensive Mouhamed Sow(SPU)",5 - 6,5252299,561047,561082
1,14:46,"Free throw 1 of 2 (2nd chance) missed by Paul Otieno(QUI), rebound offensive dead ball QUI",5 - 6,5252299,561047,561082
1,14:46,Substitution SPU: in Roy Clarke,5 - 6,5252299,561047,561082
1,14:46,Substitution SPU: out Michael Houge,5 - 6,5252299,561047,561082
1,14:46,Timeout commercial,5 - 6,5252299,561047,561082
1,14:46,Foul personal (shooting;2 free throws) (under the basket) Michael Houge(SPU),5 - 6,5252299,561047,561082
1,14:46,Timeout commercial,5 - 6,5252299,561047,561082
1,14:46,"2pt driving layup (blocked) (under the basket) missed by Amarri Tice(QUI), block Mouhamed Sow(SPU), rebound offensive Paul Otieno(QUI), rebound offensive Paul Otieno(QUI)",5 - 6,5252299,561047,561082
1,14:55,"2pt hook shot (in the paint) missed by Mouhamed Sow(SPU), rebound defensive Paul Otieno(QUI)",5 - 6,5252299,561047,561082
1,15:27,"2pt pull up jump shot (inside left) made by Matt Balanc(QUI), assist Alexis Reyes(QUI)",5 - 6,5252299,561047,561082
1,15:39,"2pt jump shot (off turnover) (inside right) missed by Michael Houge(SPU), rebound defensive Alexis Reyes(QUI)",5 - 4,5252299,561047,561082
1,16:06,"Turnover lost ball (inside right) Amarri Tice(QUI), steal Corey Washington(SPU)",5 - 4,5252299,561047,561082
1,16:10,"2pt driving layup (under the basket) missed by Matt Balanc(QUI), rebound offensive Amarri Tice(QUI)",5 - 4,5252299,561047,561082
1,16:31,2pt driving layup (2nd chance) (under the basket) made by Corey Washington(SPU),5 - 4,5252299,561047,561082
1,16:42,"2pt layup (blocked) (under the basket) missed by Michael Houge(SPU), block Amarri Tice(QUI), rebound offensive (team) SPU",3 - 4,5252299,561047,561082
1,16:59,Free throw 2 of 2 made by Amarri Tice(QUI),3 - 4,5252299,561047,561082
1,16:59,Free throw 1 of 2 made by Amarri Tice(QUI),3 - 3,5252299,561047,561082
1,16:59,Foul personal (shooting;2 free throws) (under the basket) Mouhamed Sow(SPU),3 - 2,5252299,561047,561082
1,17:10,"3pt jump shot (outside center) missed by Mouhamed Sow(SPU), rebound defensive Amarri Tice(QUI)",3 - 2,5252299,561047,561082
1,17:26,"2pt pull up jump shot (inside center) missed by Savion Lewis(QUI), rebound defensive Latrell Reid(SPU)",3 - 2,5252299,561047,561082
1,17:39,2pt floating jump shot (in the paint) made by Latrell Reid(SPU),3 - 2,5252299,561047,561082
1,17:47,"Foul personal (in the paint) Alexis Reyes(QUI), foul on Corey Washington(SPU)",1 - 2,5252299,561047,561082
1,18:02,"3pt jump shot (outside right) missed by Matt Balanc(QUI), rebound defensive (team) SPU",1 - 2,5252299,561047,561082
1,18:10,"Foul personal (inside right) Latrell Reid(SPU), foul on Matt Balanc(QUI)",1 - 2,5252299,561047,561082
1,18:22,"2pt turnaround jump shot (2nd chance) (in the paint) missed by Michael Houge(SPU), rebound defensive (team) QUI",1 - 2,5252299,561047,561082
1,18:37,"Foul personal (inside right) Amarri Tice(QUI), foul on Latrell Reid(SPU)",1 - 2,5252299,561047,561082
1,18:47,"2pt pull up jump shot (inside center) missed by Latrell Reid(SPU), rebound offensive (team) SPU",1 - 2,5252299,561047,561082
1,19:03,2pt driving layup (under the basket) made by Amarri Tice(QUI),1 - 2,5252299,561047,561082
1,19:17,"Free throw 2 of 2 missed by Latrell Reid(SPU), rebound defensive Amarri Tice(QUI)",1 - 0,5252299,561047,561082
1,19:17,Free throw 1 of 2 made by Latrell Reid(SPU),1 - 0,5252299,561047,561082
1,19:17,Foul personal (shooting;2 free throws) (under the basket) Savion Lewis(QUI),0 - 0,5252299,561047,561082
1,19:36,"3pt jump shot (2nd chance) (outside right wing) missed by Matt Balanc(QUI), rebound defensive Corey Washington(SPU)",0 - 0,5252299,561047,561082
1,19:45,"3pt jump shot (outside left) missed by Amarri Tice(QUI), rebound offensive Paul Otieno(QUI)",0 - 0,5252299,561047,561082
1,20:00,"Jump ball start period, won Paul Otieno(QUI), lost Mouhamed Sow(SPU)",0 - 0,5252299,561047,561082
1,20:00,Period start,0 - 0,5252299,561047,561082
1,20:00,Game start,0 - 0,5252299,561047,561082
2,15:03,2pt (off turnover) (in the paint) made by UNT,45 - 41,5252669,560901,560983
2,15:07,"Turnover bad pass (in the paint) Johnell Davis(FAU), steal Rondel Walker(UNT)",43 - 41,5252669,560901,560983
2,15:21,"2pt jump shot (inside right) missed by Rubin Jones(UNT), rebound defensive Johnell Davis(FAU)",43 - 41,5252669,560901,560983
2,15:36,"2pt layup (2nd chance;off turnover) (under the basket) missed by Brandon Weatherspoon(FAU), rebound defensive Rubin Jones(UNT)",43 - 41,5252669,560901,560983
2,15:41,"2pt floating jump shot (off turnover) (inside right) missed by Alijah Martin(FAU), rebound offensive Brandon Weatherspoon(FAU)",43 - 41,5252669,560901,560983
2,15:46,Timeout commercial,42 - 41,5252669,560901,560983
2,15:51,"Turnover lost ball (in the paint) Rubin Jones(UNT), steal Bryan Greenlee(FAU)",42 - 41,5252669,560901,560983
2,16:10,"3pt jump shot (outside center) missed by Bryan Greenlee(FAU), rebound defensive (team) UNT",42 - 41,5252669,560901,560983
2,16:18,Substitution UNT: in CJ Noland,42 - 41,5252669,560901,560983
2,16:18,Substitution UNT: in Robert Allen,42 - 41,5252669,560901,560983
2,16:18,Substitution UNT: out Moulaye Sissoko,42 - 41,5252669,560901,560983
2,16:18,Substitution UNT: out John Buggs III,42 - 41,5252669,560901,560983
2,16:18,Substitution FAU: in Bryan Greenlee,42 - 41,5252669,560901,560983
2,16:18,Substitution FAU: out Jalen Gaffney,42 - 41,5252669,560901,560983
2,16:18,"Foul personal (inside left) Rubin Jones(UNT), foul on Johnell Davis(FAU)",42 - 41,5252669,560901,560983
2,16:28,3pt jump shot (outside right) made by Rubin Jones(UNT),43 - 41,5252669,560901,560983
2,16:47,2pt floating jump shot (in the paint) made by Johnell Davis(FAU),40 - 41,5252669,560901,560983
2,17:02,2pt floating jump shot (in the paint) made by Rubin Jones(UNT),40 - 39,5252669,560901,560983
2,17:21,2pt jump shot (in the paint) made by Vladislav Goldin(FAU),38 - 39,5252669,560901,560983
2,17:24,"Foul personal (outside center) Rubin Jones(UNT), foul on Johnell Davis(FAU)",38 - 37,5252669,560901,560983
2,17:24,"Foul personal (inside left) Moulaye Sissoko(UNT), foul on Vladislav Goldin(FAU)",38 - 37,5252669,560901,560983
2,17:24,Foul (under the basket) FAU,38 - 37,5252669,560901,560983
2,17:43,2pt driving layup (under the basket) made by Jason Edwards(UNT),38 - 37,5252669,560901,560983
2,18:14,"2pt driving layup (in the paint) made by Johnell Davis(FAU), assist Brandon Weatherspoon(FAU)",36 - 37,5252669,560901,560983
2,18:39,"3pt jump shot (off turnover) (outside left) missed by John Buggs III(UNT), rebound defensive Jalen Gaffney(FAU)",36 - 35,5252669,560901,560983
2,18:56,Substitution UNT: in Rondel Walker,36 - 35,5252669,560901,560983
2,18:56,Substitution UNT: out Aaron Scott,36 - 35,5252669,560901,560983
2,18:56,"Foul offensive (outside left) Johnell Davis(FAU), turnover offensive Johnell Davis(FAU), foul on Moulaye Sissoko(UNT)",36 - 35,5252669,560901,560983
2,19:13,"3pt jump shot (off turnover) (outside left) made by Jason Edwards(UNT), assist John Buggs III(UNT)",36 - 35,5252669,560901,560983
2,19:28,"Turnover bad pass (outside center) Johnell Davis(FAU), steal Aaron Scott(UNT)",33 - 35,5252669,560901,560983
2,19:49,3pt jump shot (outside left wing) made by John Buggs III(UNT),33 - 35,5252669,560901,560983
2,20:00,Period start,30 - 35,5252669,560901,560983
2,20:00,Substitution UNT: in Aaron Scott,30 - 35,5252669,560901,560983
2,20:00,Substitution UNT: out Rondel Walker,30 - 35,5252669,560901,560983
2,20:00,Substitution FAU: in Jalen Gaffney,30 - 35,5252669,560901,560983
2,20:00,Substitution FAU: in Johnell Davis,30 - 35,5252669,560901,560983
2,20:00,Substitution FAU: out Bryan Greenlee,30 - 35,5252669,560901,560983
2,20:00,Substitution FAU: out Nick Boyd,30 - 35,5252669,560901,560983
1,00:00.00,Period end (confirmed),30 - 35,5252669,560901,560983
1,00:01.10,"2pt jump shot (inside left) missed by Nick Boyd(FAU), rebound defensive Jason Edwards(UNT)",30 - 35,5252669,560901,560983
1,00:14.40,Substitution UNT: in Rondel Walker,30 - 35,5252669,560901,560983
1,00:14.40,Substitution UNT: out Aaron Scott,30 - 35,5252669,560901,560983
1,00:14.40,Timeout short FAU,30 - 35,5252669,560901,560983
1,00:25.60,"3pt jump shot (outside left) missed by Jason Edwards(UNT), rebound defensive Nick Boyd(FAU)",30 - 35,5252669,560901,560983
1,00:49.10,Free throw 2 of 2 (2nd chance) made by Nick Boyd(FAU),30 - 35,5252669,560901,560983
1,00:49.10,Free throw 1 of 2 (2nd chance) made by Nick Boyd(FAU),30 - 34,5252669,560901,560983
1,00:49.10,Foul personal (shooting;2 free throws) (under the basket) Aaron Scott(UNT),30 - 33,5252669,560901,560983
1,00:50.30,"Free throw 2 of 2 missed by Vladislav Goldin(FAU), rebound offensive Nick Boyd(FAU)",30 - 33,5252669,560901,560983
1,00:50.30,Free throw 1 of 2 made by Vladislav Goldin(FAU),30 - 33,5252669,560901,560983
1,00:50.30,Foul personal (shooting;2 free throws) (under the basket) Aaron Scott(UNT),30 - 32,5252669,560901,560983
1,01:07,Free throw 2 of 2 made by Jason Edwards(UNT),30 - 32,5252669,560901,560983
1,01:07,Free throw 1 of 2 made by Jason Edwards(UNT),29 - 32,5252669,560901,560983
1,01:07,Substitution UNT: in Moulaye Sissoko,28 - 32,5252669,560901,560983
1,01:07,Substitution UNT: out Robert Allen,28 - 32,5252669,560901,560983
1,01:07,Substitution FAU: in Bryan Greenlee,28 - 32,5252669,560901,560983
1,01:07,Substitution FAU: out Johnell Davis,28 - 32,5252669,560901,560983
1,01:07,Foul personal (one and one) (back court) Johnell Davis(FAU),28 - 32,5252669,560901,560983
1,01:07,Foul (inside left) UNT,28 - 32,5252669,560901,560983
1,01:12,"2pt jump shot (blocked) (inside left) missed by Johnell Davis(FAU), block Robert Allen(UNT), rebound defensive Jason Edwards(UNT)",28 - 32,5252669,560901,560983
1,01:30,"3pt jump shot (outside left) made by John Buggs III(UNT), assist Rubin Jones(UNT)",28 - 32,5252669,560901,560983
1,01:51,3pt jump shot (fast break) (outside left) made by Alijah Martin(FAU),29 - 32,5252669,560901,560983
1,01:58,"2pt hook shot (in the paint) missed by Robert Allen(UNT), rebound defensive Nick Boyd(FAU)",25 - 29,5252669,560901,560983
