loc_y,loc_x,shot_team_id,shot_outcome,play_id,description,game_id,home_id,away_id,game_date,full_name,team_id,team_name,time
25.953400573730505,38,488,FALSE,112039287,'1st 06:55 : 3pt jump shot (outside left) missed by Jordyn Dorsey(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
5.282802581787095,40.1150016784668,488,FALSE,112039296,'1st 06:32 : 2pt jump shot (2nd chance) (inside left) missed by D’Mya Tucker(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
3.5155979919433378,11.52000045776365,488,TRUE,112039608,'1st 01:52 : 2pt jump shot (off turnover) (inside right wing) made by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
23.46239913940434,45.185001373291,488,FALSE,112039223,'1st 08:19 : 3pt jump shot (outside left) missed by D’Mya Tucker(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
4.841000089645384,24.8150005340576,523,TRUE,112039226,'1st 08:06 : 2pt layup (under the basket) made by Brenda Fontana(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
3.224200286865255,25.32500076293945,488,FALSE,112039231,'1st 07:38 : 2pt driving layup (blocked) (in the paint) missed by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
4.841000089645384,24.5349998474121,523,TRUE,112039236,'1st 07:31 : 2pt driving layup (fast break) (under the basket) made by Simone Cunningham(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
4.841000089645384,25.3799991607666,523,FALSE,112039260,'1st 07:21 : 2pt driving layup (off turnover) (under the basket) missed by Jordan McLaughlin(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
5.4237999820709195,24.95999908447265,523,FALSE,112039272,'1st 07:13 : 2pt layup (2nd chance;off turnover) (under the basket) missed by Simone Cunningham(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
18.17959655761716,46.45000076293945,488,FALSE,112039319,'1st 06:19 : 3pt jump shot (2nd chance) (outside left) missed by D’Mya Tucker(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
1.908199973106384,47.77500009536743,523,FALSE,112039322,'1st 06:09 : 3pt jump shot (outside left wing) missed by Kaye Clark(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
6.0160000896453845,38.1949996948242,523,FALSE,112039351,'1st 05:37 : 2pt jump shot (off turnover) (inside left) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
4.690597991943335,48,488,FALSE,112039381,'1st 05:09 : 3pt jump shot (off turnover) (outside left wing) missed by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
2.782400035858152,23.4099998474121,523,TRUE,112039385,'1st 04:52 : 2pt driving layup (in the paint) made by Mikayla Brown(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
5.282802581787095,44.1949996948242,488,FALSE,112039390,'1st 04:26 : 2pt jump shot (inside left wing) missed by Laila Acox(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
5.282802581787095,26.72999954223635,488,TRUE,112039397,'1st 04:09 : 2pt driving layup (off turnover;fast break) (under the basket) made by Jordyn Dorsey(Aggies) 6-4',5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
26.545599784851102,37.35000038146975,523,FALSE,112039487,'1st 03:31 : 3pt jump shot (outside left) missed by Halima Salat(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
21.845599784851107,15.0999984741211,523,FALSE,112039496,'1st 03:22 : 2pt jump shot (2nd chance) (inside right) missed by Jordan McLaughlin(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
2.491001434326165,25.4650001525879,488,FALSE,112039559,'1st 02:29 : 2pt driving layup (off turnover) (in the paint) missed by Laila Acox(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
3.374596557617167,25.1849994659424,488,FALSE,112039515,'1st 03:10 : 2pt driving layup (off turnover) (in the paint) missed by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
24.48699928283687,41.4350004196167,523,FALSE,112039191,'1st 09:44 : 3pt jump shot (outside left) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
4.690597991943335,25.4650001525879,488,TRUE,112039204,'1st 09:02 : 2pt driving layup (off turnover;fast break) (under the basket) made by Maleia Bracone(Aggies) 0-2',5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
3.224200286865255,25.88500022888185,488,FALSE,112039211,'1st 08:37 : 2pt driving layup (off turnover) (in the paint) missed by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
24.195599784851105,41.85999965667725,523,FALSE,112039217,'1st 08:29 : 3pt jump shot (outside left) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
23.90420028686525,5.2400016784668,523,FALSE,112039614,'1st 01:45 : 3pt jump shot (outside right) missed by Kaye Clark(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
3.666000089645384,47.63499999046326,523,FALSE,112039702,'1st 00:52.60 : 3pt jump shot (outside left wing) missed by Brenda Fontana(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
21.41320064544677,43.125,523,FALSE,112039715,'1st 00:35.40 : 3pt jump shot (off turnover) (outside left) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
23.171001434326172,42.3650016784668,488,FALSE,112039727,'1st 00:16.30 : 3pt jump shot (outside left) missed by Talia Davis(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
11.580799713134748,13.689998626709,523,FALSE,112039796,'2nd 09:47 : 2pt jump shot (inside right) missed by Jordan McLaughlin(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
4.690597991943335,28.70499992370605,488,FALSE,112039829,'2nd 08:58 : 2pt layup (off turnover) (under the basket) missed by Jordyn Dorsey(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
18.912800788879395,37.0699996948242,523,TRUE,112039960,'2nd 08:15 : 2pt jump shot (off turnover) (inside left) made by Jordan McLaughlin(ODU) 8-9',5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
14.814402008056677,26.5900001525879,488,FALSE,112039965,'2nd 07:48 : 2pt jump shot (in the paint) missed by Paris Locke(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
4.841001434326174,25.60499954223635,488,FALSE,112039971,'2nd 07:42 : 2pt layup (2nd chance) (under the basket) missed by Chaniya Clark(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
30.2115994262695,25.10000038146975,523,TRUE,112040032,'2nd 07:30 : 3pt jump shot (outside center) made by Kaye Clark(ODU) 11-10',5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
22.28739913940433,25.1849994659424,488,TRUE,112040033,'2nd 07:09 : 2pt jump shot (inside center) made by Laila Acox(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
5.282799892425536,25.10000038146975,523,FALSE,112040035,'2nd 06:51 : 2pt driving layup (under the basket) missed by Kaye Clark(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
16.42179935455323,38.3400001525879,523,TRUE,112040039,'2nd 06:47 : 2pt jump shot (2nd chance) (inside left) made by Jordan McLaughlin(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
24.48700286865234,41.2400016784668,488,FALSE,112040042,'2nd 06:18 : 3pt jump shot (outside left) missed by Paris Locke(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
21.845599784851107,6.50500106811525,523,FALSE,112040051,'2nd 06:04 : 3pt jump shot (outside right) missed by Jordan McLaughlin(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
5.132399139404328,27.1550006866455,488,TRUE,112040057,'2nd 05:38 : 2pt driving layup (under the basket) made by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
10.997999820709197,22.70499992370605,488,TRUE,112041250,'3rd 01:29 : 2pt jump shot (off turnover) (in the paint) made by Chaniya Clark(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
2.491001434326165,11.100000381469748,523,FALSE,112041263,'3rd 00:58.60 : 2pt jump shot (inside right wing) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
2.491001434326165,1.8049999475479128,523,FALSE,112041279,'3rd 00:30.90 : 3pt jump shot (off turnover) (outside right wing) missed by Kaye Clark(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
4.399200286865252,26.45000076293945,523,TRUE,112041281,'3rd 00:23.30 : 2pt layup (2nd chance;off turnover) (under the basket) made by Brenda Fontana(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
2.1995999193191516,35.3800001144409,523,FALSE,112040100,'2nd 05:19 : 2pt jump shot (inside left wing) missed by Brenda Fontana(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
8.798399677276615,10.1699981689453,523,FALSE,112040174,'2nd 04:41 : 2pt jump shot (2nd chance;off turnover) (inside right) missed by Jordan McLaughlin(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
4.24879998207092,23.9699993133545,488,FALSE,112041285,'3rd 00:07.00 : 2pt layup (under the basket) missed by D’Mya Tucker(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
30.653400573730508,16.309999465942397,523,FALSE,112041291,'3rd 00:00.10 : 3pt jump shot (outside center) missed by Jordan McLaughlin(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
27.57020172119141,39.54999923706055,523,TRUE,112041330,'4th 09:41 : 3pt jump shot (outside left) made by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
3.5155979919433378,23.0699996948242,523,TRUE,112041355,'4th 08:53 : 2pt layup (off turnover) (in the paint) made by Simone Cunningham(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
21.554200286865253,15.8050003051758,488,FALSE,112041363,'4th 08:36 : 2pt jump shot (inside right) missed by Jordyn Dorsey(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
4.690597991943335,25.1849994659424,523,FALSE,112041381,'4th 08:07 : 2pt driving layup (under the basket) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
3.957400035858152,26.5049991607666,523,FALSE,112040233,'2nd 04:05 : 2pt driving layup (blocked) (in the paint) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
17.59680114746091,26.17000007629395,488,FALSE,112040237,'2nd 03:57 : 2pt jump shot (in the paint) missed by Laila Acox(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
14.372600860595668,38.2799987792969,488,FALSE,112040239,'2nd 03:48 : 2pt jump shot (2nd chance) (inside left) missed by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
4.399200286865252,31.3799991607666,488,TRUE,112040249,'2nd 03:46 : 2pt jump shot (2nd chance) (inside left) made by D’Mya Tucker(Aggies) 15-17',5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
29.328000717163132,18.6200008392334,523,FALSE,112040271,'2nd 03:18 : 3pt jump shot (outside center) missed by Mimi McCollister(ODU),5254426,560959,561001,2024-03-24,Old Dominion Monarchs,561001,Old Dominion,2024-03-25
31.085799713134755,15.324999809265153,488,FALSE,112040279,'2nd 03:06 : 3pt jump shot (outside center) missed by Maleia Bracone(Aggies),5254426,560959,561001,2024-03-24,N.C. A&T Aggies,560959,N.C. A&T,2024-03-25
