game_date,home_team,away_team,game_id,home_score,away_score,attendance,neutral
2023-11-06,Grambling,Champion Chris.,3970261,93,48,176,0
2023-11-06,Western Caro.,Agnes Scott,3970319,101,27,286,0
2023-11-06,St. John's (NY),LIU,3970317,81,44,386,0
2023-11-06,IU Indy,Eastern Ill.,3970321,77,72,501,0
2023-11-06,Fairfield,Lehman,3970322,101,14,976,0
2023-11-06,Saint Francis,Robert Morris,3970323,50,61,392,0
2023-11-06,South Fla.,UT Arlington,3970324,76,61,2033,0
2023-11-06,Maryland,Harvard,3954603,98,75,4891,0
2023-11-06,Air Force,Denver,3970194,65,63,579,0
2023-11-06,New Mexico,Texas Southern,3970273,76,59,5055,0
2023-11-06,UNI,Green Bay,3970188,78,67,3964,0
2023-11-06,Nicholls,North American,3970193,82,65,250,0
2023-11-06,East Texas A&M,LeTourneau,3970229,96,41,458,0
2023-11-06,Louisiana Tech,LSU-Alexandria,3970266,93,37,1144,0
2023-11-06,Lindenwood,Tulsa,3970271,80,89,372,0
2023-11-06,Loyola Chicago,UIC,3970272,51,67,508,0
2023-11-06,Abilene Christian,Nelson,3970277,77,52,200,0
2023-11-06,South Dakota St.,Arkansas St.,3970280,55,42,2029,0
2023-11-06,Creighton,North Dakota St.,3970286,75,52,1405,1
2023-11-06,Drake,St. Thomas (MN),3970313,94,69,2108,0
2023-11-06,Michigan,Purdue Fort Wayne,3954264,80,61,2389,0
2023-11-06,Rutgers,Monmouth,3728200,56,51,1403,0
2023-11-06,Eastern Mich.,Detroit Mercy,3970184,38,68,1426,0
2023-11-06,Akron,Oakland,3970192,87,91,797,0
2023-11-06,Elon,East Carolina,3970196,37,68,692,0
2023-11-06,Princeton,Duquesne,3970200,65,57,750,0
2023-11-06,Manhattan,Central Conn. St.,3970205,52,35,336,0
2023-11-06,Merrimack,UAlbany,3970206,55,58,681,0
2023-11-06,FIU,Fla. National,3970207,113,30,495,0
2023-11-06,Washington St.,Cal Poly,3970209,78,61,842,0
2023-11-06,Coppin St.,La Salle,3970297,68,73,541,0
2023-11-06,American,Longwood,3970300,81,68,644,0
2023-11-06,Brown,FGCU,3970301,58,80,648,0
2023-11-06,James Madison,East. Mennonite,3970304,104,31,2517,0
2023-11-06,Radford,Concord,3970305,77,53,829,0
2023-11-06,Eastern Ky.,Hanover,3970309,94,43,608,0
2023-11-06,Georgia,N.C. A&T,3970310,71,59,2116,0
2023-11-06,Towson,UMBC,3970312,76,72,585,0
2023-11-06,Georgetown,UMES,3970316,61,50,1503,0
2023-11-06,Northern Ky.,Indiana St.,3970320,82,85,945,0
2023-11-06,Iowa,FDU,3953880,102,46,14998,0
2023-11-06,LSU,Colorado,3970264,78,92,7595,1
2023-11-06,Colorado St.,Le Moyne,3970256,69,49,1357,0
2023-11-06,Northern Colo.,Hastings,3970258,86,56,683,0
2023-11-06,Kansas St.,Presbyterian,3970289,69,35,2868,0
2023-11-06,Mississippi St.,Alcorn,3970292,77,42,4452,0
2023-11-06,North Texas,UNT Dallas,3970295,117,42,1508,0
2023-11-06,Central Ark.,Hendrix,3970296,85,25,348,0
2023-11-06,Arizona St.,UTSA,3970283,70,55,821,0
2023-11-06,Tarleton St.,Howard Payne,3970315,106,38,1036,0
2023-11-06,Rice,Houston Christian,3970314,70,38,622,0
2023-11-06,Texas St.,Arlington Baptist,3970308,90,48,849,0
2023-11-06,Southern Ind.,Wright St.,3970307,67,63,653,0
2023-11-06,Western Ill.,Mt. Mercy,3970306,81,57,721,0
2023-11-06,Baylor,Southern U.,3970302,85,53,3570,0
2023-11-06,Auburn,Jacksonville St.,3970298,78,49,2232,0
2023-11-06,DePaul,Western Mich.,3970318,77,53,1111,0
2023-11-06,New Mexico St.,Arizona,3970268,57,68,1297,0
2023-11-06,Fresno St.,Fresno Pacific,3970255,70,42,4419,0
2023-11-06,UC San Diego,California Baptist,3970249,50,64,403,0
2023-11-06,Portland,San Diego St.,3970247,72,58,409,0
2023-11-06,Washington,Sacramento St.,3970293,76,28,1864,0
2023-11-06,Wyoming,North Dakota,3970291,77,60,2284,0
2023-11-06,Boise St.,Col. of Idaho,3970294,77,35,827,0
2023-11-06,Oregon St.,Ark.-Pine Bluff,3970202,85,74,3305,0
2023-11-06,San Diego,Chapman,3970262,92,38,202,0
2023-11-06,UCLA,Purdue,3954024,92,49,6783,0
2023-11-06,Oregon,Northern Ariz.,3970211,81,48,5430,0
2023-11-06,CSUN,Utah St.,3970265,79,64,386,0
2023-11-06,Montana,Gonzaga,3970303,70,83,2603,0
2023-11-06,Idaho,Walla Walla,3970269,92,50,333,0
2023-11-06,Utah Valley,Weber St.,3970325,56,55,2548,0
2023-11-06,San Jose St.,Santa Clara,3970281,47,55,733,0
2023-11-06,LMU (CA),UNLV,3970311,62,72,517,0
2023-11-06,California,CSU Bakersfield,3970326,89,56,1017,0
2023-11-07,UIW,Our Lady of the Lake,3970333,68,40,557,0
2023-11-07,Montana St.,BYU,3970332,60,68,5017,0
2023-11-07,A&M-Corpus Christi,St. Thomas (TX),3970334,79,41,1179,0
2023-11-07,Penn St.,Bucknell,3954316,94,51,1977,0
2023-11-07,Bowling Green,Cleveland St.,3970327,89,86,1813,0
2023-11-07,Rhode Island,Sacred Heart,3970328,91,40,1260,0
2023-11-07,VCU,Hofstra,3970340,72,44,470,0
2023-11-07,UNCW,Apprentice,3970336,78,42,718,0
2023-11-07,Tennessee,Florida A&M,3970343,93,64,7684,0
2023-11-07,Jacksonville,Warner,3970344,66,47,100,0
2023-11-07,Evansville,Lipscomb,3970338,58,77,592,0
2023-11-07,Jackson St.,LeMoyne-Owen,3970329,113,39,592,0
2023-11-07,Southern Ill.,Southeast Mo. St.,3970331,85,70,1017,0
2023-11-07,Pittsburgh,Yale,3970354,79,74,1199,0
2023-11-07,West Virginia,Loyola Maryland,3970353,74,39,1486,0
2023-11-07,Texas Tech,UTRGV,3970341,95,53,4140,0
2023-11-07,Illinois,Morehead St.,3954568,81,61,2680,0
2023-11-07,Syracuse,Lafayette,3970356,75,41,1162,0
2023-11-07,Saint Joseph's,Rider,3970355,71,49,650,0
2023-11-07,Furman,UNC Asheville,3970330,71,61,577,0
2023-11-07,Kentucky,ETSU,3970345,74,66,1139,0
2023-11-07,NC State,Charlotte,3970346,84,43,4496,0
2023-11-07,Davidson,USC Upstate,3970348,86,51,264,0
2023-11-07,Colgate,Cornell,3970349,71,60,353,0
2023-11-07,Providence,Hampton,3970350,76,46,812,0
2023-11-07,Seton Hall,Iona,3970352,75,32,757,0
2023-11-07,Wisconsin,Milwaukee,3954148,62,51,3120,0
2023-11-07,Arkansas,ULM,3970351,81,76,2630,0
2023-11-07,Pepperdine,UC Irvine,3970335,63,58,237,0
2023-11-07,UC Santa Barbara,San Francisco,3970347,87,75,428,0
2023-11-08,Oklahoma St.,New Orleans,3970364,74,66,3204,0
2023-11-08,Wichita St.,Presbyterian,3970358,60,41,2835,0
2023-11-08,UC San Diego,LIFE Pacific,3970464,88,32,581,0
2023-11-08,Drexel,Norfolk St.,3970359,49,51,628,0
2023-11-08,Ga. Southern,Allen,3970337,103,49,917,0
2023-11-08,Niagara,St. Bonaventure,3970400,75,51,588,0
2023-11-08,Youngstown St.,Xavier,3970431,55,41,1259,0
2023-11-08,Michigan St.,Oakland,3954415,87,62,2596,0
2023-11-08,Virginia,UMES,3970442,76,52,3797,0
2023-11-08,James Madison,Toledo,3970444,49,60,2381,0
2023-11-08,UMBC,Gettysburg,3970450,90,83,521,0
2023-11-08,North Carolina,Gardner-Webb,3970459,102,49,2212,0
2023-11-08,Tulane,Nicholls,3970395,66,69,594,0
2023-11-08,UConn,Dayton,3970461,102,58,9126,0
2023-11-08,Navy,Susquehanna,3970419,78,37,351,0
2023-11-08,Lamar University,Texas Col.,3970396,108,34,728,0
2023-11-08,TCU,Tex. A&M-Kingsville,3970434,86,48,1450,0
2023-11-08,Kansas,Northwestern St.,3970433,88,46,2954,0
2023-11-08,Minnesota,LIU,3954236,92,57,3141,0
2023-11-08,Colorado,Le Moyne,3970428,97,38,1893,0
2023-11-08,Texas,Southern U.,3970437,80,35,5106,0
2023-11-08,Omaha,St. Mary (NE),3970473,89,59,537,0
2023-11-08,Southern Utah,Eastern Wash.,3970361,77,86,740,0
2023-11-08,Long Beach St.,Biola,3970365,82,62,747,0
2023-11-08,Idaho,Cal Poly,3970403,55,65,186,0
2023-11-08,Idaho St.,Park (AZ),3970362,97,58,657,0
2023-11-08,Oregon,Ark.-Pine Bluff,3970430,86,60,5020,0
2023-11-08,California,Santa Clara,3970469,71,56,819,0
2023-11-08,Stanford,Hawaii,3970455,87,40,2535,0
2023-11-09,Miami (FL),Jacksonville,3970497,81,53,3851,0
2023-11-09,North Florida,Trinity Baptist,3970494,116,44,2200,0
2023-11-09,Middle Tenn.,Florida A&M,3970483,93,48,6000,0
2023-11-09,Arkansas St.,NIU,3970495,75,62,2685,0
2023-11-09,Oral Roberts,Friends,3970496,100,47,6358,0
2023-11-09,Louisiana Tech,La. Christian,3970498,88,52,3521,0
2023-11-09,La Salle,Maine,3970501,48,58,247,0
2023-11-09,Coppin St.,Campbell,3970502,55,68,462,0
2023-11-09,Chicago St.,Loyola Chicago,3970528,47,74,165,0
2023-11-09,Florida,Bethune-Cookman,3970489,83,69,943,0
2023-11-09,Florida St.,Tennessee,3970521,92,91,2898,0
2023-11-09,North Dakota St.,Jamestown,3970503,112,59,611,0
2023-11-09,Boston College,Harvard,3970519,59,66,617,0
2023-11-09,SIUE,Eastern Ky.,3970506,72,74,473,0
2023-11-09,East Carolina,USC Upstate,3970512,105,35,1353,0
2023-11-09,Binghamton,Siena,3970523,64,73,786,0
2023-11-09,UT Martin,Vanderbilt,3970482,68,70,1987,0
2023-11-09,Prairie View,Huston-Tillotson,3970508,102,62,234,0
2023-11-09,Ole Miss,Oklahoma,3970481,70,80,3070,0
2023-11-09,Texas A&M,A&M-Corpus Christi,3970484,73,50,3057,0
2023-11-09,Marist,Army West Point,3970535,76,68,1047,0
2023-11-09,Holy Cross,Brown,3970493,62,54,617,0
2023-11-09,Howard,Mount St. Mary's,3970541,58,39,654,0
2023-11-09,Delaware,Longwood,3970543,81,55,1115,0
2023-11-09,Indiana,Eastern Ill.,3954587,96,43,8380,0
2023-11-09,San Francisco,Stanislaus St.,3970500,92,70,806,0
2023-11-09,Temple,Georgetown,3970490,45,68,1117,0
2023-11-09,Northeastern,Massachusetts,3970532,78,74,441,0
2023-11-09,George Mason,Marshall,3970530,84,77,706,0
2023-11-09,Wofford,Erskine,3970529,85,47,789,0
2023-11-09,Rutgers,Wagner,3728201,86,43,1688,0
2023-11-09,Duke,Coastal Carolina,3971116,88,42,1027,0
2023-11-09,Western Caro.,Radford,3970540,49,67,428,0
2023-11-09,North Texas,Grambling,3970436,83,60,1645,0
2023-11-09,Mercer,Fla. Atlantic,3970488,70,62,934,0
2023-11-09,San Jose St.,Bellarmine,3970499,81,65,847,0
2023-11-09,Saint Louis,Drake,3970485,66,78,602,0
2023-11-09,Washington,N.C. Central,3995879,113,39,1481,0
2023-11-09,Abilene Christian,Rice,3970518,58,69,1040,0
2023-11-09,Auburn,Louisiana,3970526,60,54,2225,0
2023-11-09,LSU,Queens (NC),3970527,112,55,10371,0
2023-11-09,Virginia Tech,Iowa,3953881,76,80,15196,1
2023-11-09,UC Davis,Portland St.,3970504,62,71,432,0
2023-11-09,Northwestern,UIC,3954522,92,86,1623,0
2023-11-09,Wisconsin,Western Ill.,3954149,74,52,3058,0
2023-11-09,Memphis,Alabama St.,3970487,95,51,1444,0
2023-11-09,Missouri,Indiana St.,3970536,98,57,3800,0
2023-11-09,South Alabama,Central Mich.,3970537,77,55,415,0
2023-11-09,DePaul,Stonehill,3970538,99,52,849,0
2023-11-09,Colorado St.,Alabama A&M,3970525,83,39,1052,0
2023-11-09,CSUN,Seattle U,3970509,81,72,227,0
2023-11-09,Utah Tech,Jacksonville St.,3970534,73,58,592,0
2023-11-09,Utah,South Carolina St.,3970533,108,48,3935,1
2023-11-09,Pepperdine,New Mexico,3970510,48,57,113,0
2023-11-09,Nevada,Sacramento St.,3970524,69,53,1219,0
2023-11-09,Washington St.,Gonzaga,3970492,77,72,1587,0
2023-11-09,UCLA,UC Riverside,3970486,90,52,1431,0
2023-11-10,Arkansas,Murray St.,3970569,82,79,11026,0
2023-11-10,Lipscomb,Fairfield,3970570,66,89,267,0
2023-11-10,Nicholls,Southern-N.O.,3970572,94,52,1900,0
2023-11-10,Tulsa,New Orleans,3970573,86,61,2258,0
2023-11-10,Creighton,South Dakota,3970552,81,55,1539,0
2023-11-10,BYU,Weber St.,3970571,77,49,5705,0
2023-11-10,Charlotte,Tennessee St.,3970555,84,35,1056,0
2023-11-10,South Fla.,Stetson,3970624,67,55,1711,0
2023-11-10,Penn St.,Navy,3954317,107,44,2127,0
2023-11-10,Boston U.,New Hampshire,3970646,56,47,510,0
2023-11-10,N.C. A&T,Guilford,3970650,114,41,929,0
2023-11-10,Alabama,Winthrop,3970545,79,50,1234,0
2023-11-10,Delaware St.,Drexel,3970548,33,65,500,0
2023-11-10,East Texas A&M,UNT Dallas,3970551,80,56,257,0
2023-11-10,UT Arlington,Lamar University,3970652,57,74,1490,0
2023-11-10,Rhode Island,UMass Lowell,3970550,78,38,1317,0
2023-11-10,Manhattan,George Washington,3970559,49,55,437,0
2023-11-10,Georgia St.,Western Mich.,3970547,71,58,703,0
2023-11-10,North Ala.,Denver,3970695,51,67,1072,0
2023-11-10,Utah St.,Eastern Wash.,3970558,39,75,326,0
2023-11-10,Austin Peay,Chattanooga,3970557,52,57,571,0
2023-11-10,Fordham,UAlbany,3970546,66,63,347,0
2023-11-10,Kennesaw St.,Life (GA),3970757,62,45,185,0
2023-11-10,Clemson,Charleston So.,3970754,85,55,1116,0
2023-11-10,William & Mary,VCU,3970752,54,70,956,0
2023-11-10,Detroit Mercy,Chicago St.,3970750,83,48,480,0
2023-11-10,NJIT,Merrimack,3970748,48,45,345,0
2023-11-10,Syracuse,Central Conn. St.,3970744,101,53,1494,0
2023-11-10,Monmouth,St. John's (NY),3970742,74,69,921,0
2023-11-10,Columbia,Seton Hall,3970741,72,61,1011,0
2023-11-10,Providence,Vermont,3970738,57,47,777,0
2023-11-10,Belmont,Georgia,3970554,76,50,1203,0
2023-11-10,SFA,Liberty,3970553,81,84,1087,0
2023-11-10,Mississippi St.,Southeastern La.,3970723,67,46,4531,0
2023-11-10,UTRGV,FIU,3970725,64,65,635,0
2023-11-10,Arizona St.,Montana St.,3970705,75,62,1521,0
2023-11-10,Houston,Air Force,3970733,99,61,935,0
2023-11-10,UTSA,New Mexico St.,3970753,58,55,712,0
2023-11-10,Texas Tech,Tarleton St.,3970749,70,63,4514,0
2023-11-10,Arizona,Northern Ariz.,3970561,87,64,6909,0
2023-11-10,Southern Utah,Western Ky.,3970724,62,76,653,0
2023-11-10,Wyoming,Nebraska,3953919,52,71,3460,0
2023-11-10,Fresno St.,UC Merced,3970710,100,47,985,0
2023-11-10,Portland,Villanova,3970698,42,64,733,0
2023-11-10,San Diego St.,California Baptist,3970701,68,76,2333,0
2023-11-10,Pacific,Cal St. Fullerton,3970690,73,57,1002,0
2023-11-10,UNLV,Col. of Charleston,3970721,85,60,777,0
2023-11-10,Southern California,FGCU,3970556,67,51,4712,0
2023-11-11,ETSU,Lafayette,3970866,51,43,527,0
2023-11-11,La Salle,American,3970863,62,53,778,0
2023-11-11,UNC Greensboro,South Carolina St.,3970857,61,30,359,0
2023-11-11,Yale,Saint Joseph's,3970854,45,66,475,0
2023-11-11,Penn,Marist,3970855,74,51,563,0
2023-11-11,UMBC,Colgate,3970889,51,57,482,0
2023-11-11,Davidson,Wake Forest,3970885,57,52,933,0
2023-11-11,Green Bay,Illinois St.,3970853,88,62,1863,0
2023-11-11,Purdue Fort Wayne,Great Lake Christian,3970898,124,41,501,0
2023-11-11,Niagara,Duquesne,3970877,79,82,459,0
2023-11-11,Gardner-Webb,Elon,3970886,69,90,245,0
2023-11-11,Canisius,Saint Francis,3970882,78,62,649,0
2023-11-11,St. Bonaventure,Robert Morris,3970932,70,52,2500,0
2023-11-11,Stonehill,Lehigh,3970941,50,62,360,0
2023-11-11,App State,Ohio,3970935,71,64,575,0
2023-11-11,Pittsburgh,West Virginia,3970971,62,71,1505,0
2023-11-11,Little Rock,Kansas St.,3970900,39,77,756,0
2023-11-11,Georgia Tech,Furman,3970970,91,56,1538,0
2023-11-11,Presbyterian,Johnson C. Smith,3970966,76,40,150,0
2023-11-11,Eastern Ky.,Northern Ky.,3970957,86,75,674,0
2023-11-11,High Point,Lees-McRae,3970942,99,47,1360,0
2023-11-11,Le Moyne,Stony Brook,3970965,61,82,368,0
2023-11-11,Ga. Southern,Eastern Mich.,3970959,82,58,511,0
2023-11-11,Texas St.,Bowling Green,3970956,74,48,823,0
2023-11-11,Southern Miss.,Akron,3970936,77,60,1375,0
2023-11-11,Wofford,UNCW,3970995,74,49,428,0
2023-11-11,Samford,Central Ark.,3970811,65,62,306,0
2023-11-11,SMU,Alabama St.,3970805,96,47,549,0
2023-11-11,Southern Ill.,Cornell,3970812,77,80,680,0
2023-11-11,Marquette,Illinois,3954569,71,67,1428,0
2023-11-11,Sam Houston,Houston Christian,3970978,67,65,533,0
2023-11-11,San Jose St.,Cal Poly,3970802,61,56,573,0
2023-11-11,Southeast Mo. St.,Stephens College,3970974,82,60,270,0
2023-11-11,St. Thomas (MN),UW-River Falls,3970993,101,62,491,0
2023-11-11,Santa Clara,Hawaii,3970891,62,51,263,0
2023-11-11,Old Dominion,Buffalo,3971033,59,48,2024,0
2023-11-11,Troy,Ball St.,3970796,71,86,2126,0
2023-11-11,San Diego,Portland St.,3970976,71,43,327,0
2023-11-11,UC Irvine,Seattle U,3970945,74,43,647,0
2023-11-11,UTEP,Kansas City,3970806,62,60,1093,0
2023-11-11,Kentucky,USC Upstate,3970793,82,54,1465,0
2023-11-11,UMES,Washington Adventist,3971101,91,71,186,0
2023-11-11,Youngstown St.,Slippery Rock,3971099,78,32,1612,0
2023-11-11,Temple,Bucknell,3970803,77,53,1101,0
2023-11-11,Xavier,James Madison,3971117,54,81,550,0
2023-11-11,North Dakota,Grand Canyon,3971104,61,73,1423,0
2023-11-11,ULM,Miami (OH),3971114,78,62,909,0
2023-11-11,Pepperdine,Caltech,3971079,79,42,102,0
2023-11-12,Dayton,Lindenwood,3971149,91,73,1762,0
2023-11-12,Longwood,Chowan,3971130,88,59,607,0
2023-11-12,Ohio St.,IU Indy,3954624,108,58,4933,0
2023-11-12,Army West Point,FDU,3971169,71,63,596,0
2023-11-12,William & Mary,George Mason,3971170,72,77,962,0
2023-11-12,South Carolina,Maryland,3954605,114,76,16007,0
2023-11-12,Maine,Massachusetts,3971158,69,48,993,0
2023-11-12,Dartmouth,Siena,3971137,49,56,453,0
2023-11-12,Seton Hall,Bryant,3971167,73,45,565,0
2023-11-12,Minnesota,Chicago St.,3954237,100,42,2856,0
2023-11-12,Middle Tenn.,Princeton,3971127,60,65,3015,0
2023-11-12,Western Ill.,NIU,3971159,95,62,677,0
2023-11-12,Southern Ind.,Oakland City,3971160,86,38,713,0
2023-11-12,Vanderbilt,Fairfield,3971164,73,70,1886,0
2023-11-12,UIW,New Mexico St.,3971166,52,59,103,0
2023-11-12,TCU,Rice,3971171,67,42,1788,0
2023-11-12,SIUE,Evansville,3971172,91,83,448,0
2023-11-12,Michigan St.,Wright St.,3954417,99,55,3137,0
2023-11-12,Harvard,Quinnipiac,3971185,85,41,892,0
2023-11-12,Virginia,Campbell,3971187,74,49,3965,0
2023-11-12,Radford,Norfolk St.,3971192,46,70,808,0
2023-11-12,Hofstra,Wagner,3971196,51,48,407,0
2023-11-12,Richmond,Delaware St.,3971201,105,44,909,0
2023-11-12,UNC Asheville,Tennessee St.,3971204,53,38,341,0
2023-11-12,Chattanooga,Marshall,3971205,74,79,1283,0
2023-11-12,Georgetown,Brown,3971206,43,45,417,0
2023-11-12,Miami (FL),Fordham,3971208,78,39,2515,0
2023-11-12,Boston College,Northeastern,3971210,67,58,817,0
2023-11-12,NJIT,Notre Dame,3971213,57,104,1631,0
2023-11-12,Clemson,Mercer,3971217,90,66,822,0
2023-11-12,Morgan St.,Sacred Heart,3970813,55,63,590,0
2023-11-12,Drake,Iowa St.,3971199,85,73,4203,0
2023-11-12,Loyola Chicago,Cleveland St.,3971200,66,74,406,0
2023-11-12,NC State,UConn,3971223,92,81,5500,0
2023-11-12,UNI,Iowa,3953882,53,94,6790,0
2023-11-12,Oklahoma,Oral Roberts,3971128,103,74,2584,0
2023-11-12,Texas A&M,North Texas,3971129,74,55,3094,0
2023-11-12,Northwestern,Omaha,3954523,87,69,1566,0
2023-11-12,Milwaukee,UIC,3971181,70,73,617,0
2023-11-12,Bradley,Central Mich.,3971182,65,62,447,0
2023-11-12,LSU,Mississippi Val.,3971183,109,47,10720,0
2023-11-12,Texas,Liberty,3971184,75,57,5189,0
2023-11-12,Tulsa,Northwestern St.,3971219,65,53,1003,0
2023-11-12,Mississippi St.,Jacksonville St.,3971207,84,45,4354,0
2023-11-12,Alabama,Morehead St.,3971190,85,44,2033,0
2023-11-12,Eastern Ill.,Valparaiso,3971198,75,62,545,0
2023-11-12,Oregon St.,Villanova,3971212,63,56,3775,0
2023-11-12,Saint Mary's (CA),UC San Diego,3971161,61,58,403,0
2023-11-12,Long Beach St.,Nevada,3971163,79,57,1050,0
2023-11-12,Louisville,DePaul,3971240,81,74,7456,0
2023-11-12,Purdue,Southern U.,4471123,67,50,5002,0
2023-11-12,McNeese,Prairie View,3971230,70,85,1695,0
2023-11-12,Saint Louis,Missouri,3971132,93,85,2276,0
2023-11-12,Arizona,LMU (CA),3971215,70,54,6784,0
2023-11-12,New Mexico,Tarleton St.,3971202,64,55,4626,0
2023-11-12,New Hampshire,Howard,3971245,59,51,194,0
2023-11-12,Rutgers,Auburn,3728202,56,76,1619,0
2023-11-12,Sacramento St.,Cal St. Fullerton,3971188,51,61,415,0
2023-11-12,Butler,Detroit Mercy,3971134,68,61,1162,0
2023-11-12,Pacific,CSU Bakersfield,3971191,67,54,642,0
2023-11-12,Loyola Maryland,Binghamton,3971246,77,73,382,0
2023-11-12,Rider,Merrimack,3971247,61,47,518,0
2023-11-12,Louisiana,Kent St.,3971237,55,64,572,0
2023-11-12,Stanford,Indiana,3954588,96,64,3678,0
2023-11-12,UCLA,Bellarmine,3971135,113,64,1625,0
2023-11-12,Gonzaga,Toledo,3971186,91,70,4843,0
2023-11-12,Washington St.,Idaho St.,3971138,64,47,924,0
2023-11-12,Colorado,Oklahoma St.,3971175,86,75,3931,0
2023-11-12,North Carolina,Davidson,3971250,74,70,2336,0
2023-11-12,Iona,LIU,3971244,80,59,783,0
2023-11-13,California,Cal Poly,3971253,74,60,617,0
2023-11-13,A&M-Corpus Christi,Schreiner,3971252,92,40,682,0
2023-11-13,UCF,Anderson (SC),3971265,96,73,740,0
2023-11-13,Penn St.,Kansas,3954319,91,85,1938,0
2023-11-13,Tennessee,Memphis,3971274,84,74,7729,0
2023-11-13,North Florida,Fla. Atlantic,3971277,75,84,599,0
2023-11-13,Saint Francis,Coppin St.,3971254,34,70,371,0
2023-11-13,Georgia,Ga. Southern,3971280,85,59,2109,0
2023-11-13,Texas Tech,Lamar University,3971271,61,44,3678,0
2023-11-13,Holy Cross,UMass Lowell,3971255,51,41,461,0
2023-11-13,UAB,Western Caro.,3971268,81,56,125,0
2023-11-13,South Fla.,Grambling,3971286,83,57,2061,0
2023-11-13,Saint Peter's,Central Conn. St.,3971283,61,57,385,0
2023-11-13,Western Ky.,Cornell,3971275,62,56,1032,0
2023-11-13,UAlbany,Sarah Lawrence,3971139,118,27,513,0
2023-11-13,Florida,Florida A&M,4471194,92,54,1137,0
2023-11-13,Southern California,Le Moyne,3971258,93,42,1009,0
2023-11-13,Boise St.,Weber St.,3971276,76,47,765,0
2023-11-13,San Diego St.,UC Davis,3971270,77,68,1111,0
2023-11-13,Arizona St.,San Francisco,3971285,77,69,1397,0
2023-11-14,UNC Greensboro,Pfeiffer,3971302,93,25,1203,0
2023-11-14,Texas Southern,North American,3971304,109,67,883,0
2023-11-14,Murray St.,Cumberland (TN),3971303,121,63,2317,0
2023-11-14,SMU,Nicholls,3971299,69,54,4548,0
2023-11-14,LSU,Kent St.,3971301,109,79,9117,0
2023-11-14,Queens (NC),JWU (Charlotte),3971308,101,51,224,0
2023-11-14,Wright St.,Mt. Vernon Naz.,3971309,88,64,1026,0
2023-11-14,Howard,Duquesne,3971332,51,65,2431,0
2023-11-14,Buffalo,Niagara,3971339,92,75,1376,0
2023-11-14,Columbia,Duke,3971365,62,66,2027,0
2023-11-14,Chicago St.,Ball St.,3971292,56,85,171,0
2023-11-14,Boston U.,Yale,3971366,60,53,605,0
2023-11-14,Charleston So.,Furman,3971368,68,71,208,0
2023-11-14,Penn,Saint Joseph's,3971290,49,77,273,0
2023-11-14,VCU,East Carolina,3971369,55,50,549,0
2023-11-14,Winthrop,Erskine,3971349,84,43,185,0
2023-11-14,Maine,Rhode Island,3971348,59,48,930,0
2023-11-14,Stonehill,Bryant,3971345,49,69,118,0
2023-11-14,Kentucky,Austin Peay,3971346,63,68,936,0
2023-11-14,Troy,Samford,3971293,61,65,1721,0
2023-11-14,Charlotte,UNC Asheville,3971297,67,51,722,0
2023-11-14,Georgia St.,Kennesaw St.,3971295,62,52,813,0
2023-11-14,Old Dominion,Xavier,3971382,55,43,2096,0
2023-11-14,Houston Christian,St. Thomas (TX),3971367,79,49,301,0
2023-11-14,Lipscomb,Morehead St.,3971352,77,73,123,0
2023-11-14,Tulane,Prairie View,3971341,71,46,588,0
2023-11-14,Delaware,Lehigh,3971420,77,78,1124,0
2023-11-14,FGCU,FIU,3971422,81,48,1504,0
2023-11-14,USC Upstate,Lees-McRae,3971391,72,44,256,0
2023-11-14,Wofford,N.C. Central,3971390,82,52,512,0
2023-11-14,High Point,Stetson,3971389,59,54,1360,0
2023-11-14,Dartmouth,Keene St.,3971298,65,41,363,0
2023-11-14,Central Mich.,Concordia (MI),3971296,80,57,1061,0
2023-11-14,Michigan,Oakland,3954265,80,39,2307,0
2023-11-14,Southeastern La.,Southern-N.O.,3971372,90,30,921,0
2023-11-14,Central Ark.,UT Martin,3971383,56,45,0,0
2023-11-14,Wisconsin,South Dakota St.,3954150,66,64,2913,0
2023-11-14,Baylor,Utah,3971291,84,77,4808,1
2023-11-14,South Dakota,Northern Colo.,3971411,72,59,1539,0
2023-11-14,Oral Roberts,Mid-Amer. Christian,3971407,94,72,2513,0
2023-11-14,Denver,Wyoming,3971357,41,58,615,0
2023-11-14,Nebraska,Alcorn,3953920,79,32,3917,0
2023-11-14,Missouri,North Ala.,3971409,83,72,3667,0
2023-11-14,Houston,Sam Houston,3971398,106,65,964,0
2023-11-14,Texas,UT Arlington,3971388,110,64,5016,0
2023-11-14,South Alabama,Tougaloo,3971413,93,57,302,0
2023-11-14,Kansas City,Utah St.,3971414,60,62,462,0
2023-11-14,Arkansas,Little Rock,3971408,77,36,2608,0
2023-11-14,Arizona,San Diego,3971300,79,66,6727,0
2023-11-14,Air Force,Regis (CO),3971380,78,68,225,0
2023-11-14,Santa Clara,CSUN,3971358,71,39,198,0
2023-11-14,Montana St.,San Jose St.,3971399,62,49,1401,0
2023-11-14,Montana,Washington St.,3971392,49,61,2359,0
2023-11-14,UTEP,Tex. A&M-Kingsville,3971418,63,55,939,0
2023-11-14,BYU,Utah Valley,3971353,59,44,1690,0
2023-11-14,Portland St.,Warner Pacific,3971361,74,62,398,0
2023-11-14,Seattle U,Portland,3971289,61,89,342,0
2023-11-14,Saint Mary's (CA),UC Irvine,3971378,52,37,311,0
