Period,Clock,Play,Score,game_id,home_id,away_id,game_date
4,00:00.00,Period end (confirmed),68 - 76,5254258,561161,560681,2024-03-22
3,00:41.80,"Foul personal (in the paint) Quinesha Lockett(TOL), foul on Mickayla Perdue(CSU)",68 - 76,5254258,561161,560681,2024-03-22
3,00:41.80,3pt jump shot (outside left) made by Khera Goss(TOL),68 - 76,5254258,561161,560681,2024-03-22
3,00:41.80,Free throw 1 of 1 made by Hannah Noveroske(TOL),68 - 73,5254258,561161,560681,2024-03-22
3,00:41.80,"Foul personal (shooting) Sara Guerreiro(CSU), foul on Hannah Noveroske(TOL)",68 - 72,5254258,561161,560681,2024-03-22
3,00:41.80,Free throw 2 of 2 made by Mickayla Perdue(CSU),68 - 70,5254258,561161,560681,2024-03-22
3,00:41.80,"Free throw 1 of 2 missed by Mickayla Perdue(CSU), rebound offensive dead ball CSU",67 - 70,5254258,561161,560681,2024-03-22
3,00:41.80,"2pt jump shot (in the paint) made by Sara Guerreiro(CSU), assist Mickayla Perdue(CSU)",68 - 70,5254258,561161,560681,2024-03-22
3,00:41.80,"2pt layup (under the basket) made by Hannah Noveroske(TOL), assist Nan Garcia(TOL)",66 - 70,5254258,561161,560681,2024-03-22
4,00:10.10,"3pt step back jump shot (outside center) missed by Colbi Maples(CSU), rebound defensive Quinesha Lockett(TOL)",66 - 68,5254258,561161,560681,2024-03-22
4,00:19.70,Free throw 2 of 2 (fast break) made by Sophia Wiard(TOL),66 - 68,5254258,561161,560681,2024-03-22
4,00:19.70,Free throw 1 of 2 (fast break) made by Sophia Wiard(TOL),66 - 67,5254258,561161,560681,2024-03-22
4,00:19.70,Foul personal (2 free throws) (outside center) Colbi Maples(CSU),66 - 66,5254258,561161,560681,2024-03-22
4,00:22.90,2pt driving layup (under the basket) made by Mickayla Perdue(CSU),66 - 66,5254258,561161,560681,2024-03-22
4,00:28.10,Substitution CSU: in Jordana Reisma,64 - 66,5254258,561161,560681,2024-03-22
4,00:28.10,Substitution CSU: out Shadiya Thomas,64 - 66,5254258,561161,560681,2024-03-22
4,00:28.10,Timeout full CSU,64 - 66,5254258,561161,560681,2024-03-22
4,00:28.10,Free throw 2 of 2 (fast break) made by Sophia Wiard(TOL),64 - 66,5254258,561161,560681,2024-03-22
4,00:28.10,Free throw 1 of 2 (fast break) made by Sophia Wiard(TOL),64 - 65,5254258,561161,560681,2024-03-22
4,00:28.10,Substitution TOL: in Emmi Rinat,64 - 64,5254258,561161,560681,2024-03-22
4,00:28.10,Substitution TOL: out Nan Garcia,64 - 64,5254258,561161,560681,2024-03-22
4,00:28.10,Foul personal (2 free throws) (back court) Colbi Maples(CSU),64 - 64,5254258,561161,560681,2024-03-22
4,00:29.50,Substitution CSU: in Shadiya Thomas,64 - 64,5254258,561161,560681,2024-03-22
4,00:29.50,Substitution CSU: out Grace Ellis,64 - 64,5254258,561161,560681,2024-03-22
