Half,Clock,Play,Score,game_id,home_id,away_id,game_date
2,03:50,Substitution Purdue: in Fletcher Loyer,49 - 65,5254137,560851,561044,2024-04-09
2,03:50,Substitution Purdue: out Camden Heide,49 - 65,5254137,560851,561044,2024-04-09
2,03:50,Timeout commercial,49 - 65,5254137,560851,561044,2024-04-09
2,03:50,Foul personal (shooting;2 free throws) (inside right) Zach Edey(Purdue),49 - 65,5254137,560851,561044,2024-04-09
2,04:21,"2pt hook shot (in the paint) missed by Zach Edey(Purdue), rebound defensive Hassan Diarra(UConn)",49 - 65,5254137,560851,561044,2024-04-09
2,04:37,"3pt jump shot (outside center) missed by Alex Karaban(UConn), rebound defensive Lance Jones(Purdue)",49 - 65,5254137,560851,561044,2024-04-09
2,04:52,Timeout short Purdue,49 - 65,5254137,560851,561044,2024-04-09
2,04:53,2pt hook shot (under the basket) made by Zach Edey(Purdue),49 - 65,5254137,560851,561044,2024-04-09
2,05:12,2pt pull up jump shot (in the paint) made by Cam Spencer(UConn),47 - 65,5254137,560851,561044,2024-04-09
2,05:38,Free throw 2 of 2 (2nd chance) made by Zach Edey(Purdue),47 - 63,5254137,560851,561044,2024-04-09
2,05:38,"Free throw 1 of 2 (2nd chance) missed by Zach Edey(Purdue), rebound offensive dead ball Purdue",46 - 63,5254137,560851,561044,2024-04-09
2,05:38,Substitution Purdue: in Lance Jones,46 - 63,5254137,560851,561044,2024-04-09
2,05:38,Substitution Purdue: in Camden Heide,46 - 63,5254137,560851,561044,2024-04-09
2,05:38,Substitution Purdue: out Myles Colvin,46 - 63,5254137,560851,561044,2024-04-09
2,05:38,Substitution Purdue: out Fletcher Loyer,46 - 63,5254137,560851,561044,2024-04-09
2,05:38,Substitution UConn: in Hassan Diarra,46 - 63,5254137,560851,561044,2024-04-09
2,05:38,Substitution UConn: out Samson Johnson,46 - 63,5254137,560851,561044,2024-04-09
2,05:38,Foul personal (2 free throws) (in the paint) Samson Johnson(UConn),46 - 63,5254137,560851,561044,2024-04-09
2,05:41,"3pt jump shot (outside center) missed by Fletcher Loyer(Purdue), rebound offensive Zach Edey(Purdue)",46 - 63,5254137,560851,561044,2024-04-09
2,06:00,"2pt layup (2nd chance;off turnover) (in the paint) made by Stephon Castle(UConn), assist Tristen Newton(UConn)",46 - 63,5254137,560851,561044,2024-04-09
2,06:20,"3pt step back jump shot (off turnover) (outside center) missed by Tristen Newton(UConn), rebound offensive Alex Karaban(UConn)",46 - 61,5254137,560851,561044,2024-04-09
2,06:45,"Foul personal (back court) Fletcher Loyer(Purdue), foul on Stephon Castle(UConn)",46 - 61,5254137,560851,561044,2024-04-09
2,06:45,Foul (inside left) UConn,46 - 61,5254137,560851,561044,2024-04-09
2,06:46,"Turnover bad pass (outside left) Myles Colvin(Purdue), steal Cam Spencer(UConn)",46 - 61,5254137,560851,561044,2024-04-09
2,07:04,"2pt dunk (under the basket) made by Alex Karaban(UConn), assist Samson Johnson(UConn)",46 - 61,5254137,560851,561044,2024-04-09
2,07:31,"2pt dunk (under the basket) made by Zach Edey(Purdue), assist Braden Smith(Purdue)",46 - 59,5254137,560851,561044,2024-04-09
2,07:43,"2pt alley oop (under the basket) missed by Samson Johnson(UConn), rebound defensive Myles Colvin(Purdue)",44 - 59,5254137,560851,561044,2024-04-09
2,07:52,Free throw 2 of 2 made by Zach Edey(Purdue),44 - 59,5254137,560851,561044,2024-04-09
2,07:52,Free throw 1 of 2 made by Zach Edey(Purdue),43 - 59,5254137,560851,561044,2024-04-09
2,07:52,Substitution UConn: in Cam Spencer,42 - 59,5254137,560851,561044,2024-04-09
2,07:52,Substitution UConn: out Hassan Diarra,42 - 59,5254137,560851,561044,2024-04-09
2,07:52,Substitution Purdue: in Mason Gillis,42 - 59,5254137,560851,561044,2024-04-09
2,07:52,Substitution Purdue: out Trey Kaufman-Renn,42 - 59,5254137,560851,561044,2024-04-09
2,07:52,Substitution UConn: in Samson Johnson,42 - 59,5254137,560851,561044,2024-04-09
2,07:52,Substitution UConn: out Donovan Clingan,42 - 59,5254137,560851,561044,2024-04-09
2,07:52,Timeout commercial,42 - 59,5254137,560851,561044,2024-04-09
2,07:52,Foul personal (one and one) (in the paint) Donovan Clingan(UConn),42 - 59,5254137,560851,561044,2024-04-09
2,08:04,"3pt jump shot (outside left wing) missed by Stephon Castle(UConn), rebound defensive Trey Kaufman-Renn(Purdue)",42 - 59,5254137,560851,561044,2024-04-09
2,08:21,"2pt pull up jump shot (inside center) missed by Braden Smith(Purdue), rebound defensive Donovan Clingan(UConn)",42 - 59,5254137,560851,561044,2024-04-09
2,08:39,"3pt jump shot (outside right) made by Stephon Castle(UConn), assist Alex Karaban(UConn)",42 - 59,5254137,560851,561044,2024-04-09
2,09:13,"2pt hook shot (in the paint) made by Zach Edey(Purdue), assist Braden Smith(Purdue)",42 - 56,5254137,560851,561044,2024-04-09
2,09:27,Timeout short Purdue,40 - 56,5254137,560851,561044,2024-04-09
2,09:27,"2pt layup (fast break) (under the basket) made by Hassan Diarra(UConn), assist Tristen Newton(UConn)",40 - 56,5254137,560851,561044,2024-04-09
2,09:33,"2pt jump shot (inside right) missed by Fletcher Loyer(Purdue), rebound defensive Alex Karaban(UConn)",40 - 54,5254137,560851,561044,2024-04-09
2,09:53,"3pt jump shot (outside left) made by Alex Karaban(UConn), assist Tristen Newton(UConn)",40 - 54,5254137,560851,561044,2024-04-09
2,10:20,Free throw 2 of 2 made by Braden Smith(Purdue),40 - 51,5254137,560851,561044,2024-04-09
2,10:20,Substitution Purdue: in Trey Kaufman-Renn,39 - 51,5254137,560851,561044,2024-04-09
2,10:20,Substitution Purdue: in Fletcher Loyer,39 - 51,5254137,560851,561044,2024-04-09
2,10:20,Substitution Purdue: out Lance Jones,39 - 51,5254137,560851,561044,2024-04-09
2,10:20,Substitution Purdue: out Mason Gillis,39 - 51,5254137,560851,561044,2024-04-09
2,10:20,Free throw 1 of 2 made by Braden Smith(Purdue),39 - 51,5254137,560851,561044,2024-04-09
2,10:20,Foul personal (shooting;2 free throws) (in the paint) Hassan Diarra(UConn),38 - 51,5254137,560851,561044,2024-04-09
2,10:33,"3pt jump shot (2nd chance;off turnover) (outside right) missed by Hassan Diarra(UConn), rebound defensive Zach Edey(Purdue)",38 - 51,5254137,560851,561044,2024-04-09
2,10:37,"2pt jump shot (off turnover) (in the paint) missed by Stephon Castle(UConn), rebound offensive Tristen Newton(UConn)",38 - 51,5254137,560851,561044,2024-04-09
2,11:01,Turnover travel (under the basket) Zach Edey(Purdue),38 - 51,5254137,560851,561044,2024-04-09
2,11:11,Turnover lost ball (inside right) Hassan Diarra(UConn),38 - 51,5254137,560851,561044,2024-04-09
2,11:31,"Free throw 1 of 1 missed by Zach Edey(Purdue), rebound defensive dead ball UConn",38 - 51,5254137,560851,561044,2024-04-09
2,11:31,Substitution Purdue: in Braden Smith,38 - 51,5254137,560851,561044,2024-04-09
2,11:31,Substitution Purdue: out Camden Heide,38 - 51,5254137,560851,561044,2024-04-09
2,11:31,Substitution UConn: in Stephon Castle,38 - 51,5254137,560851,561044,2024-04-09
2,11:31,Substitution UConn: out Cam Spencer,38 - 51,5254137,560851,561044,2024-04-09
2,11:31,Timeout commercial,38 - 51,5254137,560851,561044,2024-04-09
2,11:31,Foul personal (one and one) (back court) Cam Spencer(UConn),38 - 51,5254137,560851,561044,2024-04-09
