Period,Clock,Play,Score,game_id,home_id,away_id,game_date
1,04:32,Timeout commercial,8 - 10,5254199,561123,560816,2024-03-25
1,04:32,"Foul offensive (back court) Talana Lepolo(STAN), turnover offensive Talana Lepolo(STAN), foul on Hannah Belanger(ISU)",8 - 10,5254199,561123,560816,2024-03-25
1,04:40,"3pt jump shot (off turnover) (outside left) missed by Nyamer Diew(ISU), rebound defensive Kiki Iriafen(STAN)",8 - 10,5254199,561123,560816,2024-03-25
1,04:46,Substitution ISU: in Arianna Jackson,8 - 10,5254199,561123,560816,2024-03-25
1,04:46,Substitution ISU: out Emily Ryan,8 - 10,5254199,561123,560816,2024-03-25
1,04:46,Substitution STAN: in Brooke Demetre,8 - 10,5254199,561123,560816,2024-03-25
1,04:46,Substitution STAN: out Cameron Brink,8 - 10,5254199,561123,560816,2024-03-25
1,04:46,"Foul offensive (back court) Cameron Brink(STAN), turnover offensive Cameron Brink(STAN), foul on Nyamer Diew(ISU)",8 - 10,5254199,561123,560816,2024-03-25
1,05:01,"3pt jump shot (outside center) missed by Kelsey Joens(ISU), rebound defensive (team) STAN",8 - 10,5254199,561123,560816,2024-03-25
1,05:11,"3pt jump shot (outside right) missed by Hannah Jump(STAN), rebound defensive Nyamer Diew(ISU)",8 - 10,5254199,561123,560816,2024-03-25
1,05:33,2pt jump shot (inside left) made by Hannah Belanger(ISU),8 - 10,5254199,561123,560816,2024-03-25
1,05:46,"2pt layup (off turnover) (in the paint) made by Cameron Brink(STAN), assist Kiki Iriafen(STAN)",6 - 10,5254199,561123,560816,2024-03-25
1,05:50,"Foul personal (in the paint) Nyamer Diew(ISU), foul on Cameron Brink(STAN)",6 - 8,5254199,561123,560816,2024-03-25
1,06:01,Substitution ISU: in Kelsey Joens,6 - 8,5254199,561123,560816,2024-03-25
1,06:01,Substitution ISU: in Nyamer Diew,6 - 8,5254199,561123,560816,2024-03-25
1,06:01,Substitution ISU: out Addy Brown,6 - 8,5254199,561123,560816,2024-03-25
1,06:01,Substitution ISU: out Arianna Jackson,6 - 8,5254199,561123,560816,2024-03-25
1,06:01,Turnover travel (outside left) Addy Brown(ISU),6 - 8,5254199,561123,560816,2024-03-25
1,06:23,2pt layup (2nd chance) (in the paint) made by Kiki Iriafen(STAN),6 - 8,5254199,561123,560816,2024-03-25
1,06:29,"3pt jump shot (outside center) missed by Elena Bosgana(STAN), rebound offensive Kiki Iriafen(STAN)",6 - 6,5254199,561123,560816,2024-03-25
1,06:43,"3pt jump shot (outside right) made by Emily Ryan(ISU), assist Isnelle Natabou(ISU)",6 - 6,5254199,561123,560816,2024-03-25
1,07:04,Free throw 2 of 2 made by Kiki Iriafen(STAN),3 - 6,5254199,561123,560816,2024-03-25
1,07:04,Free throw 1 of 2 made by Kiki Iriafen(STAN),3 - 5,5254199,561123,560816,2024-03-25
1,07:04,Substitution ISU: in Isnelle Natabou,3 - 4,5254199,561123,560816,2024-03-25
1,07:04,Substitution ISU: out Audi Crooks,3 - 4,5254199,561123,560816,2024-03-25
1,07:04,Foul personal (shooting;2 free throws) (in the paint) Audi Crooks(ISU),3 - 4,5254199,561123,560816,2024-03-25
1,07:26,3pt jump shot (off turnover) (outside center) made by Hannah Belanger(ISU),3 - 4,5254199,561123,560816,2024-03-25
1,07:35,Turnover out of bounds (back court) Kiki Iriafen(STAN),0 - 4,5254199,561123,560816,2024-03-25
1,07:35,Turnover (inside right wing) ISU,0 - 4,5254199,561123,560816,2024-03-25
1,07:38,"Turnover lost ball (in the paint) Audi Crooks(ISU), steal Kiki Iriafen(STAN)",0 - 4,5254199,561123,560816,2024-03-25
1,07:57,"2pt jump shot (off turnover) (inside left) made by Kiki Iriafen(STAN), assist Talana Lepolo(STAN)",0 - 4,5254199,561123,560816,2024-03-25
1,08:13,Turnover lost ball (in the paint) Addy Brown(ISU),6 - 8,5254199,561123,560816,2024-03-25
1,08:13,Turnover (back court) STAN,0 - 2,5254199,561123,560816,2024-03-25
1,08:30,"3pt jump shot (off turnover) (outside left) missed by Hannah Jump(STAN), rebound defensive Addy Brown(ISU)",0 - 2,5254199,561123,560816,2024-03-25
1,08:47,Turnover bad pass (inside left) Emily Ryan(ISU),0 - 2,5254199,561123,560816,2024-03-25
1,09:06,"3pt jump shot (2nd chance) (outside left) missed by Talana Lepolo(STAN), rebound defensive Audi Crooks(ISU)",0 - 2,5254199,561123,560816,2024-03-25
1,09:16,"2pt jump shot (inside center) missed by Kiki Iriafen(STAN), rebound offensive (team) STAN",0 - 2,5254199,561123,560816,2024-03-25
1,09:27,"2pt turnaround jump shot (in the paint) missed by Audi Crooks(ISU), rebound defensive Kiki Iriafen(STAN)",0 - 2,5254199,561123,560816,2024-03-25
1,09:44,"2pt jump shot (inside left) made by Kiki Iriafen(STAN), assist Elena Bosgana(STAN)",0 - 2,5254199,561123,560816,2024-03-25
1,10:00,"Jump ball start period, won Cameron Brink(STAN), lost Audi Crooks(ISU)",0 - 0,5254199,561123,560816,2024-03-25
1,10:00,Period start,0 - 0,5254199,561123,560816,2024-03-25
1,10:00,Game start,0 - 0,5254199,561123,560816,2024-03-25
