Period,Clock,Play,Score,game_id,home_id,away_id,game_date
3,09:40,Foul (back court) MSUM,46 - 16,5252988,561510,561742,2024-03-19
3,09:42,"2pt jump shot (inside right) missed by Destinee Bursch(MSUM), rebound defensive Abbie Jiles(SNU)",46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Period start,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution MSUM: in Emily Herzberg,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution MSUM: in Emily Russo,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution MSUM: in Joey Batt,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution MSUM: out Bailey Conrad,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution MSUM: out Ava Stier,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution MSUM: out Grace Mueller,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution SNU: in Emily Monaghan,46 - 16,5252988,561510,561742,2024-03-19
3,10:00,Substitution SNU: out Jillian Crawford,46 - 16,5252988,561510,561742,2024-03-19
2,00:00.00,Period end (confirmed),46 - 16,5252988,561510,561742,2024-03-19
2,00:03.40,"3pt jump shot (outside left) missed by Jillian Crawford(SNU), rebound offensive Lauryn Reither(SNU)",46 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Substitution SNU: in Lauryn Reither,46 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Substitution SNU: out Jena Bay,46 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Free throw 2 of 2 (2nd chance) made by Ava Stier(MSUM),46 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,"Free throw 1 of 2 (2nd chance) missed by Ava Stier(MSUM), rebound offensive dead ball MSUM",45 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Substitution MSUM: in Bailey Conrad,45 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Substitution MSUM: out Hannah Herzig,45 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Substitution SNU: in Abbie Jiles,45 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Substitution SNU: out Emily Monaghan,45 - 16,5252988,561510,561742,2024-03-19
2,00:08.90,Foul personal (2 free throws) (under the basket) Jena Bay(SNU),45 - 16,5252988,561510,561742,2024-03-19
