Period,Clock,Play,Score,game_id,home_id,away_id,game_date
4,06:31,"3pt jump shot (outside left) missed by Aaliyah Alexander(Eastern Wash.), rebound defensive Kelsey Rees(Oregon St.)",42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Substitution Eastern Wash.: in Aaliyah Alexander,42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Substitution Eastern Wash.: in Jacinta Buckley,42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Substitution Eastern Wash.: in Ellie Boni,42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Substitution Eastern Wash.: out Jaleesa Lawrence,42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Substitution Eastern Wash.: out Jaydia Martin,42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Substitution Eastern Wash.: out Jamie Loera,42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Timeout commercial,42 - 65,5254187,561005,560741,2024-03-23
4,06:44,Timeout short Eastern Wash.,42 - 65,5254187,561005,560741,2024-03-23
4,06:51,"2pt layup (under the basket) made by Timea Gardiner(Oregon St.), assist Talia von Oelhoffen(Oregon St.)",42 - 65,5254187,561005,560741,2024-03-23
4,06:59,"2pt jump shot (inside right) missed by Jaleesa Lawrence(Eastern Wash.), rebound defensive Kelsey Rees(Oregon St.)",42 - 63,5254187,561005,560741,2024-03-23
4,07:14,"2pt jump shot (inside left) made by Timea Gardiner(Oregon St.), assist Talia von Oelhoffen(Oregon St.)",42 - 63,5254187,561005,560741,2024-03-23
4,07:22,Substitution Eastern Wash.: in Milly Knowles,42 - 61,5254187,561005,560741,2024-03-23
4,07:22,Substitution Eastern Wash.: in Alexis Pettis,42 - 61,5254187,561005,560741,2024-03-23
4,07:22,Substitution Eastern Wash.: out Aaliyah Alexander,42 - 61,5254187,561005,560741,2024-03-23
4,07:22,Substitution Eastern Wash.: out Jacinta Buckley,42 - 61,5254187,561005,560741,2024-03-23
4,07:26,"3pt jump shot (off turnover) (outside right) missed by Aaliyah Alexander(Eastern Wash.), rebound defensive (team) Oregon St.",42 - 61,5254187,561005,560741,2024-03-23
4,07:35,"Turnover lost ball (outside center) Talia von Oelhoffen(Oregon St.), steal Jaleesa Lawrence(Eastern Wash.)",42 - 61,5254187,561005,560741,2024-03-23
4,07:59,"3pt jump shot (outside center) made by Jacinta Buckley(Eastern Wash.), assist Jamie Loera(Eastern Wash.)",42 - 61,5254187,561005,560741,2024-03-23
4,08:13,2pt layup (under the basket) made by Kelsey Rees(Oregon St.),39 - 61,5254187,561005,560741,2024-03-23
4,08:38,"2pt turnaround jump shot (inside left) missed by Jacinta Buckley(Eastern Wash.), rebound defensive Kelsey Rees(Oregon St.), rebound defensive Kelsey Rees(Oregon St.)",39 - 59,5254187,561005,560741,2024-03-23
4,08:52,"3pt jump shot (outside right wing) missed by Talia von Oelhoffen(Oregon St.), rebound defensive Jaydia Martin(Eastern Wash.), rebound defensive Jaydia Martin(Eastern Wash.)",39 - 59,5254187,561005,560741,2024-03-23
4,09:12,"2pt step back jump shot (inside left) missed by Jamie Loera(Eastern Wash.), rebound defensive Timea Gardiner(Oregon St.), rebound defensive Timea Gardiner(Oregon St.)",39 - 59,5254187,561005,560741,2024-03-23
4,09:25,"3pt jump shot (outside left) made by Donovyn Hunter(Oregon St.), assist Talia von Oelhoffen(Oregon St.)",39 - 59,5254187,561005,560741,2024-03-23
4,09:40,"Foul personal (inside center) Jacinta Buckley(Eastern Wash.), foul on Kelsey Rees(Oregon St.)",39 - 59,5254187,561005,560741,2024-03-23
4,10:00,Period start,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Eastern Wash.: in Jaleesa Lawrence,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Eastern Wash.: out Bella Hays,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: in Timea Gardiner,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: in Talia von Oelhoffen,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: in AJ Marotte,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: in Donovyn Hunter,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: out Martha Pietsch,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: out Adlee Blacklock,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: out Raegan Beers,39 - 56,5254187,561005,560741,2024-03-23
4,10:00,Substitution Oregon St.: out Dominika Paurova,39 - 56,5254187,561005,560741,2024-03-23
3,00:00.00,Period end (confirmed),39 - 56,5254187,561005,560741,2024-03-23
3,00:04.70,Substitution Eastern Wash.: in Bella Hays,39 - 56,5254187,561005,560741,2024-03-23
3,00:04.70,Substitution Eastern Wash.: out Jaleesa Lawrence,39 - 56,5254187,561005,560741,2024-03-23
3,00:23.80,2pt driving layup (off turnover;fast break) (under the basket) made by Jamie Loera(Eastern Wash.),39 - 56,5254187,561005,560741,2024-03-23
3,00:27.70,"Turnover lost ball (back court) Martha Pietsch(Oregon St.), steal Jamie Loera(Eastern Wash.)",37 - 56,5254187,561005,560741,2024-03-23
3,00:42.80,"3pt step back jump shot (outside center) made by Jaydia Martin(Eastern Wash.), assist Jamie Loera(Eastern Wash.)",37 - 56,5254187,561005,560741,2024-03-23
3,00:54.70,Free throw 2 of 2 (2nd chance) made by Dominika Paurova(Oregon St.),34 - 56,5254187,561005,560741,2024-03-23
3,00:54.70,"Free throw 1 of 2 (2nd chance) missed by Dominika Paurova(Oregon St.), rebound offensive dead ball Oregon St.",34 - 55,5254187,561005,560741,2024-03-23
3,00:54.70,Substitution Eastern Wash.: in Jaleesa Lawrence,34 - 55,5254187,561005,560741,2024-03-23
3,00:54.70,Substitution Eastern Wash.: out Milly Knowles,34 - 55,5254187,561005,560741,2024-03-23
3,00:54.70,Substitution Oregon St.: in Martha Pietsch,34 - 55,5254187,561005,560741,2024-03-23
3,00:54.70,Substitution Oregon St.: in Adlee Blacklock,34 - 55,5254187,561005,560741,2024-03-23
3,00:54.70,Substitution Oregon St.: out Lily Hansford,34 - 55,5254187,561005,560741,2024-03-23
3,00:54.70,Substitution Oregon St.: out Kennedie Shuler,34 - 55,5254187,561005,560741,2024-03-23
3,00:54.70,Foul personal (2 free throws) (in the paint) Jacinta Buckley(Eastern Wash.),34 - 55,5254187,561005,560741,2024-03-23
3,00:58.10,"2pt layup (under the basket) missed by Dominika Paurova(Oregon St.), rebound offensive Dominika Paurova(Oregon St.), rebound offensive Dominika Paurova(Oregon St.)",34 - 55,5254187,561005,560741,2024-03-23
3,01:00,Substitution Eastern Wash.: in Milly Knowles,34 - 55,5254187,561005,560741,2024-03-23
3,01:00,Substitution Eastern Wash.: in Jacinta Buckley,34 - 55,5254187,561005,560741,2024-03-23
3,01:00,Substitution Eastern Wash.: out Bella Hays,34 - 55,5254187,561005,560741,2024-03-23
3,01:00,Substitution Eastern Wash.: out Jaleesa Lawrence,34 - 55,5254187,561005,560741,2024-03-23
3,01:19,2pt jump shot (in the paint) made by Jamie Loera(Eastern Wash.),34 - 55,5254187,561005,560741,2024-03-23
3,01:35,"3pt jump shot (outside center) made by Kelsey Rees(Oregon St.), assist Kennedie Shuler(Oregon St.)",32 - 55,5254187,561005,560741,2024-03-23
3,01:54,"2pt pull up jump shot (blocked) (in the paint) missed by Aaliyah Alexander(Eastern Wash.), block Lily Hansford(Oregon St.), rebound defensive Raegan Beers(Oregon St.), rebound defensive Raegan Beers(Oregon St.)",32 - 52,5254187,561005,560741,2024-03-23
3,02:04,Substitution Eastern Wash.: in Bella Hays,32 - 52,5254187,561005,560741,2024-03-23
3,02:04,Substitution Eastern Wash.: in Jaleesa Lawrence,32 - 52,5254187,561005,560741,2024-03-23
3,02:04,Substitution Eastern Wash.: out Milly Knowles,32 - 52,5254187,561005,560741,2024-03-23
3,02:04,Substitution Eastern Wash.: out Jacinta Buckley,32 - 52,5254187,561005,560741,2024-03-23
3,02:04,Substitution Oregon St.: in Raegan Beers,32 - 52,5254187,561005,560741,2024-03-23
