Period,Clock,Play,Score,game_id,home_id,away_id,game_date
1,04:21,Timeout commercial,6 - 10,5254173,561123,560957,2024-03-23
1,04:21,Turnover 3sec (in the paint) Kiki Iriafen(STAN),6 - 10,5254173,561123,560957,2024-03-23
1,04:35,"2pt layup (off turnover) (under the basket) missed by Kierra Wheeler(NFST), rebound defensive Kiki Iriafen(STAN)",6 - 10,5254173,561123,560957,2024-03-23
1,04:42,"Turnover bad pass (inside left wing) Elena Bosgana(STAN), steal Skye Robinson(NFST)",6 - 10,5254173,561123,560957,2024-03-23
1,05:02,2pt driving layup (in the paint) made by Diamond Johnson(NFST),6 - 10,5254173,561123,560957,2024-03-23
1,05:19,"2pt layup (in the paint) made by Cameron Brink(STAN), assist Hannah Jump(STAN)",4 - 10,5254173,561123,560957,2024-03-23
1,05:22,Substitution NFST: in Anjanae Richardson,4 - 8,5254173,561123,560957,2024-03-23
1,05:22,Substitution NFST: out Da'Brya Clark,4 - 8,5254173,561123,560957,2024-03-23
1,05:22,"Foul personal (in the paint) Da'Brya Clark(NFST), foul on Kiki Iriafen(STAN)",4 - 8,5254173,561123,560957,2024-03-23
1,05:44,"3pt jump shot (outside right) missed by Diamond Johnson(NFST), rebound defensive (team) STAN",4 - 8,5254173,561123,560957,2024-03-23
1,06:02,"Free throw 2 of 2 missed by Kiki Iriafen(STAN), rebound defensive Da'Brya Clark(NFST)",4 - 8,5254173,561123,560957,2024-03-23
1,06:02,Free throw 1 of 2 made by Kiki Iriafen(STAN),4 - 8,5254173,561123,560957,2024-03-23
1,06:02,Foul personal (shooting;2 free throws) (inside left) Kierra Wheeler(NFST),4 - 7,5254173,561123,560957,2024-03-23
1,06:13,2pt floating jump shot (off turnover) (inside left) made by Diamond Johnson(NFST),4 - 7,5254173,561123,560957,2024-03-23
1,06:19,"Turnover bad pass (outside left wing) Kiki Iriafen(STAN), steal Diamond Johnson(NFST)",2 - 7,5254173,561123,560957,2024-03-23
1,06:24,Substitution NFST: in Skye Robinson,2 - 7,5254173,561123,560957,2024-03-23
1,06:24,Substitution NFST: out Crystal White,2 - 7,5254173,561123,560957,2024-03-23
1,06:24,"Foul personal (in the paint) Diamond Johnson(NFST), foul on Kiki Iriafen(STAN)",2 - 7,5254173,561123,560957,2024-03-23
1,06:25,"2pt hook shot (in the paint) missed by Cameron Brink(STAN), rebound offensive Kiki Iriafen(STAN)",2 - 7,5254173,561123,560957,2024-03-23
1,06:38,"2pt layup (in the paint) missed by Kierra Wheeler(NFST), rebound defensive Cameron Brink(STAN)",2 - 7,5254173,561123,560957,2024-03-23
1,06:48,"2pt hook shot (2nd chance;off turnover) (under the basket) missed by Cameron Brink(STAN), rebound defensive Niya Fields(NFST)",2 - 7,5254173,561123,560957,2024-03-23
1,06:52,"3pt jump shot (off turnover) (outside left) missed by Elena Bosgana(STAN), rebound offensive Cameron Brink(STAN)",2 - 7,5254173,561123,560957,2024-03-23
1,07:08,"Foul personal (back court) Da'Brya Clark(NFST), foul on Talana Lepolo(STAN)",2 - 7,5254173,561123,560957,2024-03-23
1,07:14,Substitution NFST: in Da'Brya Clark,2 - 7,5254173,561123,560957,2024-03-23
1,07:14,Substitution NFST: out Danaijah Williams,2 - 7,5254173,561123,560957,2024-03-23
1,07:14,Turnover travel (inside right) Kierra Wheeler(NFST),2 - 7,5254173,561123,560957,2024-03-23
1,07:33,"2pt layup (under the basket) made by Kiki Iriafen(STAN), assist Hannah Jump(STAN)",2 - 7,5254173,561123,560957,2024-03-23
1,07:48,2pt driving layup (under the basket) made by Kierra Wheeler(NFST),2 - 5,5254173,561123,560957,2024-03-23
1,08:15,"2pt layup (under the basket) made by Cameron Brink(STAN), assist Elena Bosgana(STAN)",0 - 5,5254173,561123,560957,2024-03-23
1,08:40,"3pt jump shot (outside left) missed by Diamond Johnson(NFST), rebound defensive Kiki Iriafen(STAN)",0 - 3,5254173,561123,560957,2024-03-23
1,08:49,"Foul personal (back court) Cameron Brink(STAN), foul on Kierra Wheeler(NFST)",0 - 3,5254173,561123,560957,2024-03-23
1,08:54,"2pt layup (blocked) (in the paint) missed by Cameron Brink(STAN), block Kierra Wheeler(NFST), rebound defensive (team) NFST",0 - 3,5254173,561123,560957,2024-03-23
1,09:03,"2pt layup (off turnover) (under the basket) missed by Danaijah Williams(NFST), rebound defensive Hannah Jump(STAN)",0 - 3,5254173,561123,560957,2024-03-23
1,09:09,"Turnover lost ball (inside right) Kiki Iriafen(STAN), steal Danaijah Williams(NFST)",0 - 3,5254173,561123,560957,2024-03-23
1,09:20,"2pt layup (under the basket) missed by Kierra Wheeler(NFST), rebound defensive Cameron Brink(STAN)",0 - 3,5254173,561123,560957,2024-03-23
1,09:44,"3pt jump shot (outside right wing) made by Elena Bosgana(STAN), assist Hannah Jump(STAN)",0 - 3,5254173,561123,560957,2024-03-23
1,10:00,"Jump ball start period, won Cameron Brink(STAN), lost Danaijah Williams(NFST)",0 - 0,5254173,561123,560957,2024-03-23
1,10:00,Period start,0 - 0,5254173,561123,560957,2024-03-23
1,10:00,Game start,0 - 0,5254173,561123,560957,2024-03-23
