Period,Clock,Play,Score,game_id,home_id,away_id,game_date
4,06:29,Substitution LSU: in Last-Tear Poa,67 - 77,5254217,560818,560850,2024-04-02
4,06:29,Substitution LSU: out Flau'jae Johnson,67 - 77,5254217,560818,560850,2024-04-02
4,06:29,"2pt driving layup (blocked) (under the basket) missed by Kate Martin(IOWA), block Angel Reese(LSU), rebound offensive (team) IOWA",67 - 77,5254217,560818,560850,2024-04-02
4,06:41,"2pt jump shot (inside right) missed by Aneesah Morrow(LSU), rebound defensive Caitlin Clark(IOWA)",67 - 77,5254217,560818,560850,2024-04-02
4,06:52,"2pt layup (2nd chance;off turnover) (under the basket) made by Kate Martin(IOWA), assist Caitlin Clark(IOWA)",67 - 77,5254217,560818,560850,2024-04-02
4,07:08,"3pt jump shot (off turnover) (outside right) missed by Caitlin Clark(IOWA), rebound offensive Kate Martin(IOWA)",67 - 75,5254217,560818,560850,2024-04-02
4,07:17,"Foul personal (back court) Aneesah Morrow(LSU), foul on Kate Martin(IOWA)",67 - 75,5254217,560818,560850,2024-04-02
4,07:18,"Turnover lost ball (in the paint) Flau'jae Johnson(LSU), steal Kate Martin(IOWA)",67 - 75,5254217,560818,560850,2024-04-02
4,07:31,Turnover bad pass (inside left) Caitlin Clark(IOWA),67 - 75,5254217,560818,560850,2024-04-02
4,07:47,Free throw 2 of 2 made by Hailey Van Lith(LSU),67 - 75,5254217,560818,560850,2024-04-02
4,07:47,Free throw 1 of 2 made by Hailey Van Lith(LSU),66 - 75,5254217,560818,560850,2024-04-02
4,07:47,Foul personal (shooting;2 free throws) (under the basket) Sydney Affolter(IOWA),65 - 75,5254217,560818,560850,2024-04-02
4,08:04,3pt pull up jump shot (outside left) made by Caitlin Clark(IOWA),65 - 75,5254217,560818,560850,2024-04-02
4,08:17,"2pt layup (under the basket) made by Aneesah Morrow(LSU), assist Mikaylah Williams(LSU)",65 - 72,5254217,560818,560850,2024-04-02
4,08:28,"2pt driving layup (under the basket) made by Kate Martin(IOWA), assist Caitlin Clark(IOWA)",63 - 72,5254217,560818,560850,2024-04-02
4,08:41,"2pt layup (under the basket) missed by Angel Reese(LSU), rebound defensive Caitlin Clark(IOWA)",63 - 70,5254217,560818,560850,2024-04-02
4,08:55,Substitution IOWA: in Hannah Stuelke,63 - 70,5254217,560818,560850,2024-04-02
4,08:55,Substitution IOWA: out Addison O'Grady,63 - 70,5254217,560818,560850,2024-04-02
4,08:55,Free throw 2 of 2 made by Addison O'Grady(IOWA),63 - 70,5254217,560818,560850,2024-04-02
4,08:55,"Free throw 1 of 2 missed by Addison O'Grady(IOWA), rebound offensive dead ball IOWA",63 - 69,5254217,560818,560850,2024-04-02
4,08:55,Foul personal (shooting;2 free throws) (under the basket) Angel Reese(LSU),63 - 69,5254217,560818,560850,2024-04-02
4,09:08,2pt driving layup (under the basket) made by Aneesah Morrow(LSU),63 - 69,5254217,560818,560850,2024-04-02
4,09:25,"Foul personal (back court) Addison O'Grady(IOWA), foul on Angel Reese(LSU)",61 - 69,5254217,560818,560850,2024-04-02
4,09:27,"2pt jump shot (inside left) missed by Addison O'Grady(IOWA), rebound defensive dead ball LSU",61 - 69,5254217,560818,560850,2024-04-02
4,09:46,"3pt jump shot (outside left wing) made by Mikaylah Williams(LSU), assist Aneesah Morrow(LSU), assist Aneesah Morrow(LSU)",61 - 69,5254217,560818,560850,2024-04-02
4,10:00,Period start,58 - 69,5254217,560818,560850,2024-04-02
4,10:00,Substitution IOWA: in Addison O'Grady,58 - 69,5254217,560818,560850,2024-04-02
4,10:00,Substitution IOWA: out AJ Ediger,58 - 69,5254217,560818,560850,2024-04-02
3,00:00.00,Period end (confirmed),58 - 69,5254217,560818,560850,2024-04-02
3,00:00.60,"3pt pull up jump shot (outside left) missed by Flau'jae Johnson(LSU), rebound defensive dead ball IOWA",58 - 69,5254217,560818,560850,2024-04-02
3,00:08.10,"2pt driving layup (off turnover) (under the basket) missed by Caitlin Clark(IOWA), rebound defensive Angel Reese(LSU)",58 - 69,5254217,560818,560850,2024-04-02
3,00:35.00,Substitution IOWA: in AJ Ediger,58 - 69,5254217,560818,560850,2024-04-02
3,00:35.00,Substitution IOWA: in Sydney Affolter,58 - 69,5254217,560818,560850,2024-04-02
3,00:35.00,Substitution IOWA: out Hannah Stuelke,58 - 69,5254217,560818,560850,2024-04-02
3,00:35.00,Substitution IOWA: out Kylie Feuerbach,58 - 69,5254217,560818,560850,2024-04-02
3,00:35.00,Turnover bad pass (in the paint) Hailey Van Lith(LSU),58 - 69,5254217,560818,560850,2024-04-02
3,00:44.20,Substitution IOWA: in Hannah Stuelke,58 - 69,5254217,560818,560850,2024-04-02
3,00:44.20,Substitution IOWA: out Addison O'Grady,58 - 69,5254217,560818,560850,2024-04-02
3,00:44.20,Substitution IOWA: in Kate Martin,58 - 69,5254217,560818,560850,2024-04-02
3,00:44.20,Substitution IOWA: out Sydney Affolter,58 - 69,5254217,560818,560850,2024-04-02
3,00:44.20,Free throw 2 of 2 made by Sydney Affolter(IOWA),58 - 69,5254217,560818,560850,2024-04-02
3,00:44.20,Free throw 1 of 2 made by Sydney Affolter(IOWA),58 - 68,5254217,560818,560850,2024-04-02
3,00:44.20,Substitution LSU: in Mikaylah Williams,58 - 67,5254217,560818,560850,2024-04-02
3,00:44.20,Substitution LSU: out Last-Tear Poa,58 - 67,5254217,560818,560850,2024-04-02
3,00:44.20,Foul personal (2 free throws) (back court) Aneesah Morrow(LSU),58 - 67,5254217,560818,560850,2024-04-02
3,00:46.10,"3pt jump shot (outside center) missed by Last-Tear Poa(LSU), rebound defensive dead ball IOWA",58 - 69,5254217,560818,560850,2024-04-02
3,00:58.00,"2pt driving layup (off turnover;fast break) (under the basket) made by Addison O'Grady(IOWA), assist Caitlin Clark(IOWA)",58 - 69,5254217,560818,560850,2024-04-02
3,01:04,"Turnover lost ball (in the paint) Angel Reese(LSU), steal Caitlin Clark(IOWA)",58 - 69,5254217,560818,560850,2024-04-02
3,01:19,Substitution IOWA: in Kylie Feuerbach,58 - 65,5254217,560818,560850,2024-04-02
3,01:19,Substitution IOWA: out Kate Martin,58 - 65,5254217,560818,560850,2024-04-02
3,01:19,"2pt layup (blocked) (under the basket) missed by Kate Martin(IOWA), block Flau'jae Johnson(LSU), rebound defensive (team) LSU",58 - 65,5254217,560818,560850,2024-04-02
3,01:23,2pt layup (2nd chance) (under the basket) made by Flau'jae Johnson(LSU),58 - 65,5254217,560818,560850,2024-04-02
3,01:28,"2pt layup (2nd chance) (under the basket) missed by Angel Reese(LSU), rebound offensive Angel Reese(LSU)",56 - 65,5254217,560818,560850,2024-04-02
3,01:30,"2pt layup (2nd chance) (under the basket) missed by Angel Reese(LSU), rebound offensive Angel Reese(LSU)",56 - 65,5254217,560818,560850,2024-04-02
3,01:34,"2pt driving layup (in the paint) missed by Hailey Van Lith(LSU), rebound offensive Angel Reese(LSU)",56 - 65,5254217,560818,560850,2024-04-02
3,01:42,"3pt jump shot (outside left) missed by Kate Martin(IOWA), rebound defensive Hailey Van Lith(LSU)",56 - 65,5254217,560818,560850,2024-04-02
3,01:47,2pt layup (2nd chance) (under the basket) made by Aneesah Morrow(LSU),56 - 65,5254217,560818,560850,2024-04-02
3,01:55,"2pt pull up jump shot (inside left) missed by Flau'jae Johnson(LSU), rebound offensive Aneesah Morrow(LSU)",54 - 65,5254217,560818,560850,2024-04-02
3,02:10,Substitution LSU: in Hailey Van Lith,54 - 65,5254217,560818,560850,2024-04-02
3,02:10,Substitution LSU: out Mikaylah Williams,54 - 65,5254217,560818,560850,2024-04-02
3,02:10,"Foul personal (back court) Sydney Affolter(IOWA), foul on Aneesah Morrow(LSU)",54 - 65,5254217,560818,560850,2024-04-02
3,02:12,"3pt jump shot (outside center) missed by Caitlin Clark(IOWA), rebound defensive dead ball LSU",54 - 65,5254217,560818,560850,2024-04-02
3,02:22,"2pt driving layup (off turnover;fast break) (under the basket) made by Angel Reese(LSU), assist Last-Tear Poa(LSU)",54 - 65,5254217,560818,560850,2024-04-02
3,02:27,"Turnover lost ball (in the paint) Kate Martin(IOWA), steal Flau'jae Johnson(LSU)",52 - 65,5254217,560818,560850,2024-04-02
3,02:45,Substitution LSU: in Last-Tear Poa,52 - 65,5254217,560818,560850,2024-04-02
3,02:45,Substitution LSU: out Hailey Van Lith,52 - 65,5254217,560818,560850,2024-04-02
3,02:45,Turnover (outside right) LSU,52 - 65,5254217,560818,560850,2024-04-02
3,03:00,2pt turnaround jump shot (in the paint) made by Kate Martin(IOWA),52 - 65,5254217,560818,560850,2024-04-02
3,03:20,"2pt pull up jump shot (inside right) missed by Mikaylah Williams(LSU), rebound defensive Kate Martin(IOWA)",52 - 63,5254217,560818,560850,2024-04-02
3,03:28,"3pt jump shot (2nd chance) (outside center) missed by Kate Martin(IOWA), rebound defensive Mikaylah Williams(LSU)",52 - 63,5254217,560818,560850,2024-04-02
3,03:32,"2pt driving layup (2nd chance) (under the basket) missed by Caitlin Clark(IOWA), rebound offensive Caitlin Clark(IOWA)",52 - 63,5254217,560818,560850,2024-04-02
3,03:45,"2pt driving layup (blocked) (in the paint) missed by Sydney Affolter(IOWA), block Flau'jae Johnson(LSU), rebound offensive (team) IOWA",52 - 63,5254217,560818,560850,2024-04-02
3,03:50,"Free throw 2 of 2 (2nd chance) missed by Angel Reese(LSU), rebound defensive Caitlin Clark(IOWA)",52 - 63,5254217,560818,560850,2024-04-02
3,03:50,"Free throw 1 of 2 (2nd chance) missed by Angel Reese(LSU), rebound offensive dead ball LSU",52 - 63,5254217,560818,560850,2024-04-02
3,03:50,Foul personal (shooting;2 free throws) (under the basket) Kate Martin(IOWA),52 - 63,5254217,560818,560850,2024-04-02
3,03:51,"2pt layup (under the basket) missed by Angel Reese(LSU), rebound offensive Angel Reese(LSU)",52 - 63,5254217,560818,560850,2024-04-02
3,04:04,"2pt driving layup (off turnover;fast break) (under the basket) made by Sydney Affolter(IOWA), assist Caitlin Clark(IOWA)",52 - 63,5254217,560818,560850,2024-04-02
3,04:10,"Turnover bad pass (inside center) Flau'jae Johnson(LSU), steal Caitlin Clark(IOWA)",52 - 61,5254217,560818,560850,2024-04-02
3,04:12,Substitution IOWA: in Sydney Affolter,52 - 61,5254217,560818,560850,2024-04-02
3,04:12,Substitution IOWA: out Kylie Feuerbach,52 - 61,5254217,560818,560850,2024-04-02
3,04:17,"Turnover bad pass (inside left) Kate Martin(IOWA), steal Hailey Van Lith(LSU)",52 - 61,5254217,560818,560850,2024-04-02
3,04:23,Substitution LSU: in Flau'jae Johnson,52 - 61,5254217,560818,560850,2024-04-02
3,04:23,Substitution LSU: out Last-Tear Poa,52 - 61,5254217,560818,560850,2024-04-02
3,04:23,Timeout commercial,52 - 61,5254217,560818,560850,2024-04-02
3,04:31,"2pt layup (2nd chance) (under the basket) missed by Aneesah Morrow(LSU), rebound defensive Caitlin Clark(IOWA)",52 - 61,5254217,560818,560850,2024-04-02
3,04:32,"2pt layup (2nd chance) (under the basket) missed by Aneesah Morrow(LSU), rebound offensive Aneesah Morrow(LSU)",52 - 61,5254217,560818,560850,2024-04-02
3,04:36,"2pt driving layup (in the paint) missed by Angel Reese(LSU), rebound offensive Aneesah Morrow(LSU)",52 - 61,5254217,560818,560850,2024-04-02
3,04:48,"3pt jump shot (outside center) missed by Caitlin Clark(IOWA), rebound defensive Angel Reese(LSU)",52 - 61,5254217,560818,560850,2024-04-02
3,04:57,"2pt jump shot (inside center) missed by Last-Tear Poa(LSU), rebound defensive Kate Martin(IOWA)",52 - 61,5254217,560818,560850,2024-04-02
3,05:09,3pt step back jump shot (outside center) made by Caitlin Clark(IOWA),52 - 61,5254217,560818,560850,2024-04-02
3,05:15,"Foul personal (outside right) Last-Tear Poa(LSU), foul on Kylie Feuerbach(IOWA)",52 - 58,5254217,560818,560850,2024-04-02
3,05:20,Substitution LSU: in Hailey Van Lith,52 - 58,5254217,560818,560850,2024-04-02
3,05:20,Substitution LSU: out Flau'jae Johnson,52 - 58,5254217,560818,560850,2024-04-02
3,05:20,Substitution IOWA: in Kylie Feuerbach,52 - 58,5254217,560818,560850,2024-04-02
3,05:20,Substitution IOWA: out Sydney Affolter,52 - 58,5254217,560818,560850,2024-04-02
3,05:20,"Foul personal (outside right) Flau'jae Johnson(LSU), foul on Caitlin Clark(IOWA)",52 - 58,5254217,560818,560850,2024-04-02
3,05:28,"2pt driving layup (under the basket) missed by Flau'jae Johnson(LSU), rebound defensive Addison O'Grady(IOWA)",52 - 58,5254217,560818,560850,2024-04-02
3,05:37,"2pt driving layup (under the basket) missed by Sydney Affolter(IOWA), rebound defensive Aneesah Morrow(LSU)",52 - 61,5254217,560818,560850,2024-04-02
