Period,Clock,Play,Score,game_id,home_id,away_id,game_date
3,04:08,"2pt hook shot (off turnover) (in the paint) missed by Graceann Bennett(GU), rebound defensive Dalayah Daniels(WASH)",46 - 31,5254254,561205,560766,2024-03-22
3,04:23,Substitution WASH: in Elle Ladine,46 - 31,5254254,561205,560766,2024-03-22
3,04:23,Substitution WASH: in Dalayah Daniels,46 - 31,5254254,561205,560766,2024-03-22
3,04:23,Substitution WASH: out Olivia Anderson,46 - 31,5254254,561205,560766,2024-03-22
3,04:23,Substitution WASH: out Ari Long,46 - 31,5254254,561205,560766,2024-03-22
3,04:23,Timeout commercial,46 - 31,5254254,561205,560766,2024-03-22
3,04:23,"Foul offensive (inside right) Olivia Anderson(WASH), turnover offensive Olivia Anderson(WASH), foul on Kelsey Ransom(GU)",46 - 31,5254254,561205,560766,2024-03-22
3,04:41,2pt jump shot (in the paint) made by Graceann Bennett(GU),46 - 31,5254254,561205,560766,2024-03-22
3,04:52,"2pt jump shot (inside right) missed by Ari Long(WASH), rebound defensive Victoria Rivera(GU)",44 - 31,5254254,561205,560766,2024-03-22
3,05:10,"3pt jump shot (outside left) made by Victoria Rivera(GU), assist Alex Cowan(GU), assist Graceann Bennett(GU), assist Graceann Bennett(GU)",44 - 31,5254254,561205,560766,2024-03-22
3,05:28,"2pt layup (off turnover) (under the basket) made by Ari Long(WASH), assist Sayvia Sellers(WASH)",41 - 31,5254254,561205,560766,2024-03-22
3,05:41,"Turnover bad pass (outside center) Kelsey Ransom(GU), steal Lauren Schwartz(WASH)",41 - 29,5254254,561205,560766,2024-03-22
3,06:01,Substitution WASH: in Hannah Stines,41 - 29,5254254,561205,560766,2024-03-22
3,06:01,Substitution WASH: out Chloe Briggs,41 - 29,5254254,561205,560766,2024-03-22
3,06:01,"Foul personal (in the paint) Ari Long(WASH), foul on Graceann Bennett(GU)",41 - 29,5254254,561205,560766,2024-03-22
3,06:07,"Free throw 2 of 2 missed by Chloe Briggs(WASH), rebound defensive Mya Bembry(GU)",41 - 29,5254254,561205,560766,2024-03-22
3,06:07,"Free throw 1 of 2 missed by Chloe Briggs(WASH), rebound offensive dead ball WASH",41 - 29,5254254,561205,560766,2024-03-22
3,06:07,Foul personal (shooting;2 free throws) (under the basket) Mya Bembry(GU),41 - 29,5254254,561205,560766,2024-03-22
3,06:21,2pt layup (2nd chance;off turnover) (in the paint) made by Kelsey Ransom(GU),41 - 29,5254254,561205,560766,2024-03-22
3,06:26,Substitution WASH: in Olivia Anderson,39 - 29,5254254,561205,560766,2024-03-22
3,06:26,Substitution WASH: out Dalayah Daniels,39 - 29,5254254,561205,560766,2024-03-22
3,06:31,"2pt jump shot (off turnover) (inside right) missed by Mya Bembry(GU), rebound offensive Graceann Bennett(GU)",39 - 29,5254254,561205,560766,2024-03-22
3,06:43,Substitution GU: in Mya Bembry,39 - 29,5254254,561205,560766,2024-03-22
3,06:43,Substitution GU: out Ariel Jenkins,39 - 29,5254254,561205,560766,2024-03-22
3,06:43,Turnover travel (under the basket) Dalayah Daniels(WASH),39 - 29,5254254,561205,560766,2024-03-22
3,06:55,"2pt jump shot (inside center) missed by Alex Cowan(GU), rebound defensive Dalayah Daniels(WASH)",39 - 29,5254254,561205,560766,2024-03-22
3,07:23,"3pt jump shot (2nd chance;off turnover) (outside left) missed by Sayvia Sellers(WASH), rebound defensive Graceann Bennett(GU)",39 - 29,5254254,561205,560766,2024-03-22
3,07:29,"Foul personal (loose ball) (under the basket) Graceann Bennett(GU), foul on Dalayah Daniels(WASH)",39 - 29,5254254,561205,560766,2024-03-22
3,07:29,Foul GU,39 - 29,5254254,561205,560766,2024-03-22
3,07:29,Foul (under the basket) GU,39 - 29,5254254,561205,560766,2024-03-22
3,07:30,"2pt driving layup (off turnover) (under the basket) missed by Sayvia Sellers(WASH), rebound offensive dead ball WASH",39 - 29,5254254,561205,560766,2024-03-22
3,07:47,Timeout short WASH,39 - 29,5254254,561205,560766,2024-03-22
3,07:57,Turnover out of bounds (inside right) Ariel Jenkins(GU),39 - 29,5254254,561205,560766,2024-03-22
3,08:07,Substitution WASH: in Ari Long,39 - 29,5254254,561205,560766,2024-03-22
3,08:07,Substitution WASH: in Chloe Briggs,39 - 29,5254254,561205,560766,2024-03-22
3,08:07,Substitution WASH: out Elle Ladine,39 - 29,5254254,561205,560766,2024-03-22
3,08:07,Substitution WASH: out Teagan Brown,39 - 29,5254254,561205,560766,2024-03-22
3,08:07,Turnover 10sec (team) (back court) WASH,39 - 29,5254254,561205,560766,2024-03-22
3,08:18,Free throw 1 of 1 made by Kelsey Ransom(GU),39 - 29,5254254,561205,560766,2024-03-22
3,08:18,Foul personal (shooting;1 free throw) (inside center) Teagan Brown(WASH),38 - 29,5254254,561205,560766,2024-03-22
3,08:18,2pt jump shot (inside center) made by Kelsey Ransom(GU),38 - 29,5254254,561205,560766,2024-03-22
3,08:28,Substitution WASH: in Teagan Brown,36 - 29,5254254,561205,560766,2024-03-22
3,08:28,Substitution WASH: out Hannah Stines,36 - 29,5254254,561205,560766,2024-03-22
3,08:28,"Foul personal (outside right) Hannah Stines(WASH), foul on Kelsey Ransom(GU)",36 - 29,5254254,561205,560766,2024-03-22
3,08:46,"3pt jump shot (outside left) made by Sayvia Sellers(WASH), assist Lauren Schwartz(WASH)",36 - 29,5254254,561205,560766,2024-03-22
3,09:16,2pt jump shot (inside left) made by Victoria Rivera(GU),36 - 26,5254254,561205,560766,2024-03-22
3,09:30,"3pt jump shot (outside center) missed by Lauren Schwartz(WASH), rebound defensive Kelsey Ransom(GU)",34 - 26,5254254,561205,560766,2024-03-22
3,09:50,"2pt layup (under the basket) made by Ariel Jenkins(GU), assist Graceann Bennett(GU)",34 - 26,5254254,561205,560766,2024-03-22
3,10:00,Period start,32 - 26,5254254,561205,560766,2024-03-22
3,10:00,Substitution GU: in Ariel Jenkins,32 - 26,5254254,561205,560766,2024-03-22
3,10:00,Substitution GU: out Jada Claude,32 - 26,5254254,561205,560766,2024-03-22
3,10:00,Substitution WASH: in Elle Ladine,32 - 26,5254254,561205,560766,2024-03-22
3,10:00,Substitution WASH: in Hannah Stines,32 - 26,5254254,561205,560766,2024-03-22
3,10:00,Substitution WASH: out Ari Long,32 - 26,5254254,561205,560766,2024-03-22
3,10:00,Substitution WASH: out Teagan Brown,32 - 26,5254254,561205,560766,2024-03-22
2,00:29.40,"2pt jump shot (blocked) (in the paint) missed by Dalayah Daniels(WASH), block Alex Cowan(GU), rebound offensive Dalayah Daniels(WASH)",32 - 26,5254254,561205,560766,2024-03-22
2,00:00.00,Period end (confirmed),32 - 26,5254254,561205,560766,2024-03-22
2,00:05.30,"2pt layup (off turnover) (under the basket) made by Alex Cowan(GU), assist Kelsey Ransom(GU)",32 - 26,5254254,561205,560766,2024-03-22
2,00:27.50,Substitution WASH: in Ari Long,30 - 26,5254254,561205,560766,2024-03-22
2,00:27.50,Substitution WASH: in Teagan Brown,30 - 26,5254254,561205,560766,2024-03-22
2,00:27.50,Substitution WASH: out Elle Ladine,30 - 26,5254254,561205,560766,2024-03-22
2,00:27.50,Substitution WASH: out Chloe Briggs,30 - 26,5254254,561205,560766,2024-03-22
2,00:27.50,Turnover shot clock (team) (in the paint) WASH,32 - 26,5254254,561205,560766,2024-03-22
2,01:02,2pt jump shot (in the paint) made by Kelsey Ransom(GU),30 - 26,5254254,561205,560766,2024-03-22
2,01:15,"3pt jump shot (off turnover) (outside right) missed by Lauren Schwartz(WASH), rebound defensive Jada Claude(GU)",28 - 26,5254254,561205,560766,2024-03-22
2,01:24,"Turnover bad pass (inside center) Kelsey Ransom(GU), steal Dalayah Daniels(WASH)",28 - 26,5254254,561205,560766,2024-03-22
2,01:42,Substitution GU: in Jada Claude,28 - 26,5254254,561205,560766,2024-03-22
2,01:42,Substitution GU: out Mya Bembry,28 - 26,5254254,561205,560766,2024-03-22
2,01:42,Turnover shot clock (team) (inside left) WASH,28 - 26,5254254,561205,560766,2024-03-22
