Period,Clock,Play,Score,game_id,home_id,away_id,game_date
2,08:10,2pt (under the basket) missed by MSB,23 - 23,5252974,561530,561685,2024-03-19
2,08:32,"Free throw 2 of 2 (fast break;off turnover) missed by Charity Gallegos(CSM), rebound defensive Kortney Nelson(MSB)",23 - 23,5252974,561530,561685,2024-03-19
2,08:32,Free throw 1 of 2 (fast break;off turnover) made by Charity Gallegos(CSM),23 - 23,5252974,561530,561685,2024-03-19
2,08:32,Substitution MSB: in Chloe Williams,23 - 22,5252974,561530,561685,2024-03-19
2,08:32,Substitution MSB: out Aspen Giese,23 - 22,5252974,561530,561685,2024-03-19
2,08:32,Foul personal (shooting;2 free throws) (under the basket) Aspen Giese(MSB),23 - 22,5252974,561530,561685,2024-03-19
2,08:39,"Turnover bad pass (outside right) Dyauni Boyce(MSB), steal Charity Gallegos(CSM)",23 - 22,5252974,561530,561685,2024-03-19
2,08:43,Substitution MSB: in Kortney Nelson,23 - 22,5252974,561530,561685,2024-03-19
2,08:43,Substitution MSB: out Chloe Williams,23 - 22,5252974,561530,561685,2024-03-19
2,08:43,Substitution CSM: in Katie Fitzgerald,23 - 22,5252974,561530,561685,2024-03-19
2,08:43,Substitution CSM: out Mina Tameilau,23 - 22,5252974,561530,561685,2024-03-19
2,08:43,"Foul personal (outside right) Mina Tameilau(CSM), foul on Chloe Williams(MSB)",23 - 22,5252974,561530,561685,2024-03-19
2,08:52,2pt pull up jump shot (inside center) made by Ava Ranson(CSM),23 - 22,5252974,561530,561685,2024-03-19
2,09:10,3pt jump shot (outside left) made by Danielle Zahn(MSB),23 - 20,5252974,561530,561685,2024-03-19
2,09:31,2pt driving layup (in the paint) made by Jordan Vasquez(CSM),20 - 20,5252974,561530,561685,2024-03-19
2,09:43,Free throw 1 of 1 (2nd chance) made by Dyauni Boyce(MSB),20 - 18,5252974,561530,561685,2024-03-19
2,09:43,Foul personal (shooting;1 free throw) (under the basket) Ava Ranson(CSM),19 - 18,5252974,561530,561685,2024-03-19
2,09:43,2pt driving layup (2nd chance) (under the basket) made by Dyauni Boyce(MSB),19 - 18,5252974,561530,561685,2024-03-19
2,09:43,Substitution CSM: in Ava Ranson,17 - 18,5252974,561530,561685,2024-03-19
2,09:43,Substitution CSM: out Truitt Reilly,17 - 18,5252974,561530,561685,2024-03-19
2,09:44,"2pt layup (blocked) (in the paint) missed by Dyauni Boyce(MSB), block Truitt Reilly(CSM), rebound offensive (team) MSB",17 - 18,5252974,561530,561685,2024-03-19
2,10:00,Substitution MSB: in Shayla Montague,17 - 18,5252974,561530,561685,2024-03-19
2,10:00,Substitution MSB: in Aspen Giese,17 - 18,5252974,561530,561685,2024-03-19
2,10:00,Substitution MSB: out Kortney Nelson,17 - 18,5252974,561530,561685,2024-03-19
2,10:00,Substitution MSB: out Kola Bad Bear,17 - 18,5252974,561530,561685,2024-03-19
2,10:00,Substitution CSM: in Malia Mastora,17 - 18,5252974,561530,561685,2024-03-19
2,10:00,Substitution CSM: out Katie Fitzgerald,17 - 18,5252974,561530,561685,2024-03-19
2,10:00,Period start,17 - 18,5252974,561530,561685,2024-03-19
1,00:00.00,Period end (confirmed),17 - 18,5252974,561530,561685,2024-03-19
1,00:01.00,"3pt jump shot (outside left) missed by Truitt Reilly(CSM), rebound defensive dead ball MSB",17 - 18,5252974,561530,561685,2024-03-19
1,00:12.90,"2pt layup (off turnover) (under the basket) missed by Kola Bad Bear(MSB), rebound defensive Truitt Reilly(CSM)",17 - 18,5252974,561530,561685,2024-03-19
1,00:34.90,"Turnover lost ball (in the paint) Jordan Vasquez(CSM), steal Kola Bad Bear(MSB)",17 - 18,5252974,561530,561685,2024-03-19
1,00:50.50,"2pt layup (under the basket) missed by Kola Bad Bear(MSB), rebound defensive Truitt Reilly(CSM)",17 - 18,5252974,561530,561685,2024-03-19
1,01:18,"3pt jump shot (outside left) missed by Katie Fitzgerald(CSM), rebound defensive Dyauni Boyce(MSB)",17 - 18,5252974,561530,561685,2024-03-19
1,01:34,"3pt jump shot (outside left) missed by Kola Bad Bear(MSB), rebound defensive Mina Tameilau(CSM)",17 - 18,5252974,561530,561685,2024-03-19
1,01:45,"2pt driving layup (under the basket) missed by Mina Tameilau(CSM), rebound defensive Kola Bad Bear(MSB)",17 - 18,5252974,561530,561685,2024-03-19
1,02:08,"2pt layup (under the basket) made by Kortney Nelson(MSB), assist Kola Bad Bear(MSB)",17 - 18,5252974,561530,561685,2024-03-19
1,02:26,"2pt layup (off turnover) (in the paint) missed by Katie Fitzgerald(CSM), rebound defensive Kola Bad Bear(MSB)",15 - 18,5252974,561530,561685,2024-03-19
1,02:39,Substitution MSB: in Danielle Zahn,15 - 18,5252974,561530,561685,2024-03-19
1,02:39,Substitution MSB: out Aspen Giese,15 - 18,5252974,561530,561685,2024-03-19
1,02:39,"Foul offensive (back court) Kola Bad Bear(MSB), turnover offensive Kola Bad Bear(MSB), foul on Mina Tameilau(CSM)",15 - 18,5252974,561530,561685,2024-03-19
