Half,Clock,Play,Score,game_id,home_id,away_id,game_date
2,01:10,Timeout full Seattle U,67 - 74,5252520,560614,560620,2024-03-16
2,01:10,"2pt dunk (under the basket) made by Seyi Reiley(Seattle U), assist Kobe Williamson(Seattle U)",67 - 74,5252520,560614,560620,2024-03-16
2,01:22,Free throw 2 of 2 (off turnover) made by Ray Harrison(Grand Canyon),65 - 74,5252520,560614,560620,2024-03-16
2,01:22,Free throw 1 of 2 (off turnover) made by Ray Harrison(Grand Canyon),65 - 73,5252520,560614,560620,2024-03-16
2,01:22,Substitution Seattle U: in Kobe Williamson,65 - 72,5252520,560614,560620,2024-03-16
2,01:22,Substitution Seattle U: out Brandton Chatfield,65 - 72,5252520,560614,560620,2024-03-16
2,01:22,Foul personal (shooting;2 free throws) (in the paint) Brandton Chatfield(Seattle U),65 - 72,5252520,560614,560620,2024-03-16
2,01:43,Timeout full Grand Canyon,65 - 72,5252520,560614,560620,2024-03-16
2,01:45,"Turnover lost ball (outside center) Cameron Tyson(Seattle U), steal Gabe McGlothan(Grand Canyon)",65 - 72,5252520,560614,560620,2024-03-16
2,01:57,"3pt jump shot (off turnover) (outside left) missed by Jovan Blacksher Jr.(Grand Canyon), rebound defensive Alex Schumacher(Seattle U)",65 - 72,5252520,560614,560620,2024-03-16
2,02:22,"Turnover lost ball (outside center) Alex Schumacher(Seattle U), steal Ray Harrison(Grand Canyon)",65 - 72,5252520,560614,560620,2024-03-16
2,02:39,2pt layup (2nd chance) (in the paint) made by Gabe McGlothan(Grand Canyon),65 - 72,5252520,560614,560620,2024-03-16
2,02:44,"2pt layup (2nd chance;blocked) (in the paint) missed by Gabe McGlothan(Grand Canyon), block Brandton Chatfield(Seattle U), rebound offensive Gabe McGlothan(Grand Canyon)",65 - 70,5252520,560614,560620,2024-03-16
2,02:48,"2pt jump shot (inside left) missed by Ray Harrison(Grand Canyon), rebound offensive Gabe McGlothan(Grand Canyon)",65 - 70,5252520,560614,560620,2024-03-16
2,03:00,Substitution Seattle U: in Seyi Reiley,65 - 70,5252520,560614,560620,2024-03-16
2,03:00,Substitution Seattle U: out Kobe Williamson,65 - 70,5252520,560614,560620,2024-03-16
2,03:00,Free throw 2 of 2 made by Brandton Chatfield(Seattle U),65 - 70,5252520,560614,560620,2024-03-16
2,03:00,Substitution Grand Canyon: in Gabe McGlothan,64 - 70,5252520,560614,560620,2024-03-16
2,03:00,Substitution Grand Canyon: out Duke Brennan,64 - 70,5252520,560614,560620,2024-03-16
2,03:00,Free throw 1 of 2 made by Brandton Chatfield(Seattle U),64 - 70,5252520,560614,560620,2024-03-16
2,03:00,Foul personal (shooting;2 free throws) (in the paint) Duke Brennan(Grand Canyon),63 - 70,5252520,560614,560620,2024-03-16
2,03:18,"3pt jump shot (outside left) made by Jovan Blacksher Jr.(Grand Canyon), assist Ray Harrison(Grand Canyon)",63 - 70,5252520,560614,560620,2024-03-16
2,03:34,"2pt layup (under the basket) made by John Christofilis(Seattle U), assist Alex Schumacher(Seattle U)",63 - 67,5252520,560614,560620,2024-03-16
2,03:44,Substitution Seattle U: in Cameron Tyson,61 - 67,5252520,560614,560620,2024-03-16
2,03:44,Substitution Seattle U: out Paris Dawson,61 - 67,5252520,560614,560620,2024-03-16
2,03:44,Timeout commercial,61 - 67,5252520,560614,560620,2024-03-16
2,03:44,Timeout short Seattle U,61 - 67,5252520,560614,560620,2024-03-16
2,03:59,2pt driving layup (in the paint) made by Tyon Grant-Foster(Grand Canyon),61 - 67,5252520,560614,560620,2024-03-16
2,04:09,"3pt step back jump shot (outside right) missed by Alex Schumacher(Seattle U), rebound defensive Duke Brennan(Grand Canyon)",61 - 65,5252520,560614,560620,2024-03-16
2,04:23,2pt driving layup (under the basket) made by Ray Harrison(Grand Canyon),61 - 65,5252520,560614,560620,2024-03-16
2,04:33,Substitution Seattle U: in Paris Dawson,61 - 63,5252520,560614,560620,2024-03-16
2,04:33,Substitution Seattle U: out Cameron Tyson,61 - 63,5252520,560614,560620,2024-03-16
2,04:35,"2pt layup (2nd chance;off turnover) (under the basket) missed by Cameron Tyson(Seattle U), rebound defensive Lok Wur(Grand Canyon)",61 - 63,5252520,560614,560620,2024-03-16
2,04:46,Substitution Seattle U: in Brandton Chatfield,61 - 63,5252520,560614,560620,2024-03-16
2,04:46,Substitution Seattle U: out Seyi Reiley,61 - 63,5252520,560614,560620,2024-03-16
2,04:46,Substitution Grand Canyon: in Lok Wur,61 - 63,5252520,560614,560620,2024-03-16
2,04:46,Substitution Grand Canyon: out Gabe McGlothan,61 - 63,5252520,560614,560620,2024-03-16
2,04:47,"2pt layup (2nd chance;off turnover) (under the basket) missed by Kobe Williamson(Seattle U), rebound offensive (team) Seattle U",61 - 63,5252520,560614,560620,2024-03-16
2,04:51,"3pt jump shot (2nd chance;off turnover) (outside left) missed by Cameron Tyson(Seattle U), rebound offensive Kobe Williamson(Seattle U)",61 - 63,5252520,560614,560620,2024-03-16
2,05:02,"2pt driving layup (off turnover) (under the basket) missed by Alex Schumacher(Seattle U), rebound offensive Seyi Reiley(Seattle U)",61 - 63,5252520,560614,560620,2024-03-16
2,05:14,"Turnover bad pass (in the paint) Ray Harrison(Grand Canyon), steal Kobe Williamson(Seattle U)",61 - 63,5252520,560614,560620,2024-03-16
2,05:37,"3pt jump shot (2nd chance) (outside left) missed by Cameron Tyson(Seattle U), rebound defensive Tyon Grant-Foster(Grand Canyon)",61 - 63,5252520,560614,560620,2024-03-16
2,05:45,"2pt floating jump shot (inside right) missed by Alex Schumacher(Seattle U), rebound offensive (team) Seattle U",61 - 63,5252520,560614,560620,2024-03-16
2,06:01,"3pt step back jump shot (outside right) missed by Tyon Grant-Foster(Grand Canyon), rebound defensive Kobe Williamson(Seattle U)",61 - 63,5252520,560614,560620,2024-03-16
2,06:19,Free throw 2 of 2 made by Alex Schumacher(Seattle U),61 - 63,5252520,560614,560620,2024-03-16
2,06:19,Free throw 1 of 2 made by Alex Schumacher(Seattle U),60 - 63,5252520,560614,560620,2024-03-16
2,06:19,Substitution Grand Canyon: in Jovan Blacksher Jr.,59 - 63,5252520,560614,560620,2024-03-16
