Half,Clock,Play,Score,game_id,home_id,away_id,game_date
1,17:26,"2pt layup (under the basket) missed by Isiah Warfield(HOW), rebound defensive Keyontae Lewis(WAG)",5 - 6,5254070,560947,561222,2024-03-19
1,17:48,"2pt floating jump shot (inside left) made by Melvin Council Jr.(WAG), assist Javier Ezquerra(WAG)",5 - 6,5254070,560947,561222,2024-03-19
1,18:08,Free throw 3 of 3 made by Seth Towns(HOW),3 - 6,5254070,560947,561222,2024-03-19
1,18:08,Free throw 2 of 3 made by Seth Towns(HOW),3 - 5,5254070,560947,561222,2024-03-19
1,18:08,Free throw 1 of 3 made by Seth Towns(HOW),3 - 4,5254070,560947,561222,2024-03-19
1,18:08,Foul personal (shooting;3 free throws) (outside left) Tahron Allen(WAG),3 - 3,5254070,560947,561222,2024-03-19
1,18:20,"3pt jump shot (outside right) missed by Tahron Allen(WAG), rebound defensive Bryce Harris(HOW)",3 - 3,5254070,560947,561222,2024-03-19
1,18:37,"3pt jump shot (outside center) missed by Bryce Harris(HOW), rebound defensive Tahron Allen(WAG)",3 - 3,5254070,560947,561222,2024-03-19
1,19:04,"3pt jump shot (outside left) made by Julian Brown(WAG), assist Melvin Council Jr.(WAG)",3 - 3,5254070,560947,561222,2024-03-19
1,19:22,3pt jump shot (off turnover) (outside left) made by Seth Towns(HOW),0 - 3,5254070,560947,561222,2024-03-19
1,19:38,"Foul offensive (back court) Keyontae Lewis(WAG), turnover offensive Keyontae Lewis(WAG), foul on Isiah Warfield(HOW)",0 - 0,5254070,560947,561222,2024-03-19
1,20:00,"Jump ball start period, won Keyontae Lewis(WAG), lost Bryce Harris(HOW)",0 - 0,5254070,560947,561222,2024-03-19
1,20:00,Period start,0 - 0,5254070,560947,561222,2024-03-19
1,20:00,Game start,0 - 0,5254070,560947,561222,2024-03-19
1,12:50,"2pt jump shot (under the basket) made by Robert Allen(North Texas), assist Aaron Scott(North Texas)",11 - 12,5254274,560600,560983,2024-03-19
1,13:07,"2pt layup (2nd chance) (under the basket) missed by Hunter Dean(LSU), rebound defensive Robert Allen(North Texas)",9 - 12,5254274,560600,560983,2024-03-19
1,13:10,"2pt layup (in the paint) missed by Hunter Dean(LSU), rebound offensive Hunter Dean(LSU)",9 - 12,5254274,560600,560983,2024-03-19
1,13:35,2pt layup (under the basket) made by CJ Noland(North Texas),9 - 12,5254274,560600,560983,2024-03-19
1,13:49,"2pt jump shot (in the paint) missed by Jordan Wright(LSU), rebound defensive Aaron Scott(North Texas)",7 - 12,5254274,560600,560983,2024-03-19
1,14:00,"3pt jump shot (outside left) missed by Aaron Scott(North Texas), rebound defensive Jordan Wright(LSU)",7 - 12,5254274,560600,560983,2024-03-19
1,14:21,"3pt jump shot (outside right) made by Jordan Wright(LSU), assist Trae Hannibal(LSU)",7 - 12,5254274,560600,560983,2024-03-19
1,14:34,"2pt jump shot (inside left) missed by Jason Edwards(North Texas), rebound defensive Trae Hannibal(LSU)",7 - 9,5254274,560600,560983,2024-03-19
1,14:51,Substitution LSU: in Jalen Reed,7 - 9,5254274,560600,560983,2024-03-19
1,14:51,Substitution LSU: in Hunter Dean,7 - 9,5254274,560600,560983,2024-03-19
1,14:51,Substitution LSU: in Mike Williams III,7 - 9,5254274,560600,560983,2024-03-19
1,14:51,Substitution LSU: out Derek Fountain,7 - 9,5254274,560600,560983,2024-03-19
1,14:51,Substitution LSU: out Tyrell Ward,7 - 9,5254274,560600,560983,2024-03-19
1,14:51,Substitution LSU: out Will Baker,7 - 9,5254274,560600,560983,2024-03-19
1,14:51,Timeout commercial,7 - 9,5254274,560600,560983,2024-03-19
1,14:51,"Foul personal (outside center) Jordan Wright(LSU), foul on CJ Noland(North Texas)",7 - 9,5254274,560600,560983,2024-03-19
1,15:00,2pt layup (under the basket) made by Jordan Wright(LSU),7 - 9,5254274,560600,560983,2024-03-19
1,15:25,2pt dunk (under the basket) made by Aaron Scott(North Texas),7 - 7,5254274,560600,560983,2024-03-19
1,15:57,2pt layup (2nd chance) (under the basket) made by Trae Hannibal(LSU),5 - 7,5254274,560600,560983,2024-03-19
1,16:00,"2pt layup (under the basket) missed by Trae Hannibal(LSU), rebound offensive Trae Hannibal(LSU)",5 - 5,5254274,560600,560983,2024-03-19
1,16:17,Free throw 3 of 3 made by Jason Edwards(North Texas),5 - 5,5254274,560600,560983,2024-03-19
1,16:17,Substitution North Texas: in John Buggs III,4 - 5,5254274,560600,560983,2024-03-19
1,16:17,Substitution North Texas: out Rubin Jones,4 - 5,5254274,560600,560983,2024-03-19
1,16:17,"Free throw 2 of 3 missed by Jason Edwards(North Texas), rebound offensive dead ball North Texas",4 - 5,5254274,560600,560983,2024-03-19
1,16:17,Free throw 1 of 3 made by Jason Edwards(North Texas),4 - 5,5254274,560600,560983,2024-03-19
1,16:17,Foul personal (shooting;3 free throws) (outside center) Trae Hannibal(LSU),3 - 5,5254274,560600,560983,2024-03-19
1,16:33,"2pt jump shot (in the paint) missed by Derek Fountain(LSU), rebound defensive Robert Allen(North Texas)",3 - 5,5254274,560600,560983,2024-03-19
1,17:00,"3pt jump shot (outside right) made by Jason Edwards(North Texas), assist Rubin Jones(North Texas)",3 - 5,5254274,560600,560983,2024-03-19
1,17:18,"3pt jump shot (2nd chance) (outside right) made by Tyrell Ward(LSU), assist Will Baker(LSU)",0 - 5,5254274,560600,560983,2024-03-19
1,17:21,Substitution North Texas: in CJ Noland,0 - 2,5254274,560600,560983,2024-03-19
1,17:21,Substitution North Texas: in Robert Allen,0 - 2,5254274,560600,560983,2024-03-19
1,17:21,Substitution North Texas: out Moulaye Sissoko,0 - 2,5254274,560600,560983,2024-03-19
1,17:21,Substitution North Texas: out John Buggs III,0 - 2,5254274,560600,560983,2024-03-19
1,17:21,"2pt layup (blocked) (under the basket) missed by Will Baker(LSU), block Aaron Scott(North Texas), rebound offensive (team) LSU",0 - 2,5254274,560600,560983,2024-03-19
1,17:44,"2pt layup (off turnover) (under the basket) missed by Moulaye Sissoko(North Texas), rebound defensive Derek Fountain(LSU)",0 - 2,5254274,560600,560983,2024-03-19
1,18:11,Turnover bad pass (inside left) Derek Fountain(LSU),0 - 2,5254274,560600,560983,2024-03-19
1,18:42,"3pt jump shot (outside left) missed by John Buggs III(North Texas), rebound defensive Will Baker(LSU)",0 - 2,5254274,560600,560983,2024-03-19
1,18:50,"2pt jump shot (inside right) missed by Tyrell Ward(LSU), rebound defensive Rubin Jones(North Texas)",0 - 2,5254274,560600,560983,2024-03-19
1,18:55,"Foul personal (outside right) Moulaye Sissoko(North Texas), foul on Trae Hannibal(LSU)",0 - 2,5254274,560600,560983,2024-03-19
1,19:02,"3pt jump shot (outside left) missed by Aaron Scott(North Texas), rebound defensive Trae Hannibal(LSU)",0 - 2,5254274,560600,560983,2024-03-19
1,19:21,"2pt layup (off turnover;fast break) (under the basket) made by Will Baker(LSU), assist Trae Hannibal(LSU)",0 - 2,5254274,560600,560983,2024-03-19
1,19:25,"Turnover lost ball (outside center) Rubin Jones(North Texas), steal Jordan Wright(LSU)",0 - 0,5254274,560600,560983,2024-03-19
1,19:43,"2pt jump shot (in the paint) missed by Will Baker(LSU), rebound defensive Moulaye Sissoko(North Texas)",0 - 0,5254274,560600,560983,2024-03-19
1,20:00,"Jump ball start period, won Will Baker(LSU), lost Moulaye Sissoko(North Texas)",0 - 0,5254274,560600,560983,2024-03-19
1,20:00,Period start,0 - 0,5254274,560600,560983,2024-03-19
1,20:00,Game start,0 - 0,5254274,560600,560983,2024-03-19
1,11:33,"2pt layup (blocked) (under the basket) missed by Jaylen Wysinger(Texas Southern), block KiAndre Gaddy(Tarleton St.), rebound defensive Adam Moussa(Tarleton St.)",9 - 10,5254296,561104,561174,2024-03-19
1,11:46,2pt layup (2nd chance) (under the basket) made by KiAndre Gaddy(Tarleton St.),9 - 10,5254296,561104,561174,2024-03-19
1,11:49,"2pt layup (2nd chance) (under the basket) missed by Traivar Jackson(Tarleton St.), rebound offensive KiAndre Gaddy(Tarleton St.)",9 - 8,5254296,561104,561174,2024-03-19
1,11:58,"2pt jump shot (2nd chance) (inside center) missed by KiAndre Gaddy(Tarleton St.), rebound offensive Traivar Jackson(Tarleton St.)",9 - 8,5254296,561104,561174,2024-03-19
1,12:07,"2pt jump shot (inside right) missed by Adam Moussa(Tarleton St.), rebound offensive KiAndre Gaddy(Tarleton St.)",9 - 8,5254296,561104,561174,2024-03-19
1,12:30,"2pt jump shot (2nd chance) (in the paint) missed by Jonathan Cisse(Texas Southern), rebound defensive KiAndre Gaddy(Tarleton St.)",9 - 8,5254296,561104,561174,2024-03-19
1,12:48,Substitution Tarleton St.: in Adam Moussa,9 - 8,5254296,561104,561174,2024-03-19
1,12:48,Substitution Tarleton St.: in Traivar Jackson,9 - 8,5254296,561104,561174,2024-03-19
1,12:48,Substitution Tarleton St.: out Devon Barnes,9 - 8,5254296,561104,561174,2024-03-19
1,12:48,Substitution Tarleton St.: out Jakorie Smith,9 - 8,5254296,561104,561174,2024-03-19
1,12:52,"3pt jump shot (outside center) missed by Jaylen Wysinger(Texas Southern), rebound offensive (team) Texas Southern",9 - 8,5254296,561104,561174,2024-03-19
1,12:59,"3pt jump shot (2nd chance) (outside center) missed by Jakorie Smith(Tarleton St.), rebound defensive Jaylen Wysinger(Texas Southern)",9 - 8,5254296,561104,561174,2024-03-19
1,13:04,"2pt layup (2nd chance;blocked) (under the basket) missed by KiAndre Gaddy(Tarleton St.), block Deon Stroud(Texas Southern), rebound offensive KiAndre Gaddy(Tarleton St.)",9 - 8,5254296,561104,561174,2024-03-19
1,13:08,"3pt jump shot (outside right) missed by Lue Williams(Tarleton St.), rebound offensive KiAndre Gaddy(Tarleton St.)",9 - 8,5254296,561104,561174,2024-03-19
1,13:16,2pt layup (under the basket) missed by Jaylen Wysinger(Texas Southern),9 - 8,5254296,561104,561174,2024-03-19
1,13:28,"2pt layup (under the basket) made by KiAndre Gaddy(Tarleton St.), assist Emmanuel Innocenti(Tarleton St.)",9 - 8,5254296,561104,561174,2024-03-19
1,13:53,2pt jump shot (inside left) made by Jonathan Cisse(Texas Southern),9 - 6,5254296,561104,561174,2024-03-19
1,14:23,"3pt jump shot (outside right) missed by Jakorie Smith(Tarleton St.), rebound defensive Jonathan Cisse(Texas Southern)",7 - 6,5254296,561104,561174,2024-03-19
1,14:46,2pt jump shot (inside right) made by Kenny Hunter(Texas Southern),7 - 6,5254296,561104,561174,2024-03-19
1,15:04,2pt layup (in the paint) missed by Jakorie Smith(Tarleton St.),5 - 6,5254296,561104,561174,2024-03-19
1,15:23,2pt jump shot (in the paint) missed by Deon Stroud(Texas Southern),5 - 6,5254296,561104,561174,2024-03-19
1,15:38,Timeout commercial,5 - 6,5254296,561104,561174,2024-03-19
1,15:38,"Foul personal (in the paint) Lue Williams(Tarleton St.), foul on Deon Stroud(Texas Southern)",5 - 6,5254296,561104,561174,2024-03-19
1,15:54,"2pt layup (2nd chance) (under the basket) missed by KiAndre Gaddy(Tarleton St.), rebound defensive Kenny Hunter(Texas Southern)",5 - 6,5254296,561104,561174,2024-03-19
1,15:56,"2pt layup (in the paint) missed by Emmanuel Innocenti(Tarleton St.), rebound offensive KiAndre Gaddy(Tarleton St.)",5 - 6,5254296,561104,561174,2024-03-19
1,16:20,"3pt jump shot (outside left) missed by Kehlin Farooq(Texas Southern), rebound defensive (team) Tarleton St.",5 - 6,5254296,561104,561174,2024-03-19
1,16:38,2pt jump shot (fast break) (inside left) made by Emmanuel Innocenti(Tarleton St.),5 - 6,5254296,561104,561174,2024-03-19
1,16:45,"2pt jump shot (inside center) missed by Jonathan Cisse(Texas Southern), rebound defensive Devon Barnes(Tarleton St.)",5 - 4,5254296,561104,561174,2024-03-19
1,17:14,"2pt jump shot (inside left) missed by Devon Barnes(Tarleton St.), rebound defensive Deon Stroud(Texas Southern)",5 - 4,5254296,561104,561174,2024-03-19
1,17:20,"Foul personal (inside center) Deon Stroud(Texas Southern), foul on Emmanuel Innocenti(Tarleton St.)",5 - 4,5254296,561104,561174,2024-03-19
1,17:28,"2pt jump shot (inside right) missed by Kenny Hunter(Texas Southern), rebound defensive Jakorie Smith(Tarleton St.)",5 - 4,5254296,561104,561174,2024-03-19
1,17:44,"2pt jump shot (inside center) missed by Jakorie Smith(Tarleton St.), rebound defensive Jaylen Wysinger(Texas Southern)",5 - 4,5254296,561104,561174,2024-03-19
1,18:02,Free throw 1 of 1 (fast break;off turnover) made by Jaylen Wysinger(Texas Southern),5 - 4,5254296,561104,561174,2024-03-19
1,18:02,Foul personal (shooting;1 free throw) (under the basket) Devon Barnes(Tarleton St.),4 - 4,5254296,561104,561174,2024-03-19
1,18:02,2pt layup (off turnover;fast break) (under the basket) made by Jaylen Wysinger(Texas Southern),4 - 4,5254296,561104,561174,2024-03-19
1,18:06,"Turnover lost ball (back court) Lue Williams(Tarleton St.), steal Kehlin Farooq(Texas Southern)",5 - 4,5254296,561104,561174,2024-03-19
1,18:09,"Turnover bad pass (inside center) Deon Stroud(Texas Southern), steal KiAndre Gaddy(Tarleton St.)",2 - 4,5254296,561104,561174,2024-03-19
1,18:32,"2pt hook shot (in the paint) made by KiAndre Gaddy(Tarleton St.), assist Emmanuel Innocenti(Tarleton St.)",2 - 4,5254296,561104,561174,2024-03-19
1,18:44,"3pt jump shot (outside left) missed by Jaylen Wysinger(Texas Southern), rebound defensive Lue Williams(Tarleton St.)",2 - 2,5254296,561104,561174,2024-03-19
1,19:01,2pt jump shot (inside center) made by KiAndre Gaddy(Tarleton St.),2 - 2,5254296,561104,561174,2024-03-19
1,19:17,2pt layup (2nd chance) (in the paint) made by Deon Stroud(Texas Southern),2 - 0,5254296,561104,561174,2024-03-19
1,19:21,"3pt jump shot (2nd chance) (outside right) missed by Jonathan Cisse(Texas Southern), rebound offensive Deon Stroud(Texas Southern)",0 - 0,5254296,561104,561174,2024-03-19
1,19:25,"2pt layup (in the paint) missed by Jonathan Cisse(Texas Southern), rebound offensive Jonathan Cisse(Texas Southern)",0 - 0,5254296,561104,561174,2024-03-19
1,19:39,"3pt jump shot (outside center) missed by Lue Williams(Tarleton St.), rebound defensive Deon Stroud(Texas Southern)",0 - 0,5254296,561104,561174,2024-03-19
1,20:00,"Jump ball start period, won KiAndre Gaddy(Tarleton St.), lost Kenny Hunter(Texas Southern)",0 - 0,5254296,561104,561174,2024-03-19
1,20:00,Period start,0 - 0,5254296,561104,561174,2024-03-19
1,20:00,Game start,0 - 0,5254296,561104,561174,2024-03-19
1,14:56,"2pt jump shot (2nd chance) (inside center) made by Jamison Battle(OSU), assist Devin Royal(OSU)",12 - 8,5254281,561008,560855,2024-03-19
1,15:01,"Foul personal (in the paint) Jake Fiegen(COR), foul on Zed Key(OSU)",12 - 6,5254281,561008,560855,2024-03-19
1,15:03,"2pt turnaround jump shot (inside center) missed by Jamison Battle(OSU), rebound offensive Zed Key(OSU)",12 - 6,5254281,561008,560855,2024-03-19
1,15:26,Substitution OSU: in Zed Key,12 - 6,5254281,561008,560855,2024-03-19
1,15:26,Substitution OSU: out Felix Okpara,12 - 6,5254281,561008,560855,2024-03-19
1,15:26,"Foul personal (back court) Isaiah Gray(COR), foul on Dale Bonner(OSU)",12 - 6,5254281,561008,560855,2024-03-19
1,15:28,"3pt jump shot (off turnover) (outside right) missed by Guy Ragland Jr.(COR), rebound defensive Dale Bonner(OSU)",12 - 6,5254281,561008,560855,2024-03-19
1,15:34,"Turnover bad pass (in the paint) Dale Bonner(OSU), steal Isaiah Gray(COR)",12 - 6,5254281,561008,560855,2024-03-19
1,15:36,"Foul personal (in the paint) Guy Ragland Jr.(COR), foul on Felix Okpara(OSU)",12 - 6,5254281,561008,560855,2024-03-19
1,15:38,"3pt jump shot (outside left) missed by Dale Bonner(OSU), rebound offensive Felix Okpara(OSU)",12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: in Jake Fiegen,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: in Guy Ragland Jr.,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: in Isaiah Gray,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: in Jacob Beccles,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: out Cooper Noard,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: out Sean Hansen,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: out Keller Boothby,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution COR: out Nazir Williams,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution OSU: in Devin Royal,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution OSU: in Dale Bonner,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution OSU: out Evan Mahaffey,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Substitution OSU: out Roddy Gayle Jr.,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Timeout commercial,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,Timeout short OSU,12 - 6,5254281,561008,560855,2024-03-19
1,15:55,"2pt layup (under the basket) made by AK Okereke(COR), assist Nazir Williams(COR)",12 - 6,5254281,561008,560855,2024-03-19
1,16:05,"2pt layup (in the paint) missed by Felix Okpara(OSU), rebound defensive Sean Hansen(COR)",10 - 6,5254281,561008,560855,2024-03-19
1,16:22,"3pt jump shot (outside left) made by Cooper Noard(COR), assist Nazir Williams(COR)",10 - 6,5254281,561008,560855,2024-03-19
1,16:30,"2pt layup (under the basket) missed by Evan Mahaffey(OSU), rebound defensive Cooper Noard(COR)",7 - 6,5254281,561008,560855,2024-03-19
1,16:46,"3pt jump shot (fast break) (outside right) made by Cooper Noard(COR), assist AK Okereke(COR)",7 - 6,5254281,561008,560855,2024-03-19
1,16:51,"3pt jump shot (2nd chance;off turnover) (outside right) missed by Jamison Battle(OSU), rebound defensive Cooper Noard(COR)",4 - 6,5254281,561008,560855,2024-03-19
1,16:57,"2pt layup (2nd chance;off turnover;blocked) (under the basket) missed by Felix Okpara(OSU), block AK Okereke(COR), rebound offensive Felix Okpara(OSU)",10 - 6,5254281,561008,560855,2024-03-19
1,17:10,"2pt jump shot (2nd chance;off turnover) (inside center) missed by Jamison Battle(OSU), rebound offensive Evan Mahaffey(OSU)",4 - 6,5254281,561008,560855,2024-03-19
1,17:15,Substitution COR: in AK Okereke,4 - 6,5254281,561008,560855,2024-03-19
1,17:15,Substitution COR: out Isaiah Gray,4 - 6,5254281,561008,560855,2024-03-19
1,17:17,"3pt jump shot (2nd chance;off turnover) (outside left wing) missed by Roddy Gayle Jr.(OSU), rebound offensive (team) OSU",4 - 6,5254281,561008,560855,2024-03-19
1,17:23,"2pt jump shot (2nd chance;off turnover;blocked) (in the paint) missed by Felix Okpara(OSU), block Sean Hansen(COR), rebound offensive Felix Okpara(OSU)",4 - 6,5254281,561008,560855,2024-03-19
1,17:27,2pt jump shot (2nd chance;off turnover) (in the paint) made by Felix Okpara(OSU),4 - 8,5254281,561008,560855,2024-03-19
1,17:30,"2pt layup (off turnover) (under the basket) missed by Roddy Gayle Jr.(OSU), rebound offensive Felix Okpara(OSU)",4 - 6,5254281,561008,560855,2024-03-19
1,17:37,Turnover bad pass (in the paint) Nazir Williams(COR),4 - 6,5254281,561008,560855,2024-03-19
1,17:39,"Foul personal (inside right) Roddy Gayle Jr.(OSU), foul on Isaiah Gray(COR)",4 - 6,5254281,561008,560855,2024-03-19
1,17:39,Foul (under the basket) COR,4 - 6,5254281,561008,560855,2024-03-19
