Period,Clock,Play,Score,game_id,home_id,away_id,game_date
3,08:51,Free throw 1 of 1 made by Hannah Jump(STAN),21 - 40,5254173,561123,560957,2024-03-23
3,08:51,"Foul personal (shooting;1 free throw) (outside left) Niya Fields(NFST), foul on Hannah Jump(STAN)",21 - 40,5254173,561123,560957,2024-03-23
3,08:51,"3pt jump shot (outside left) made by Hannah Jump(STAN), assist Talana Lepolo(STAN)",21 - 40,5254173,561123,560957,2024-03-23
3,09:00,"2pt jump shot (inside left) missed by Diamond Johnson(NFST), rebound defensive Cameron Brink(STAN)",21 - 36,5254173,561123,560957,2024-03-23
3,09:22,2pt driving layup (2nd chance) (under the basket) made by Cameron Brink(STAN),21 - 36,5254173,561123,560957,2024-03-23
3,09:28,"2pt layup (under the basket) missed by Kiki Iriafen(STAN), rebound offensive Kiki Iriafen(STAN), rebound offensive (team) STAN",21 - 34,5254173,561123,560957,2024-03-23
3,09:37,2pt driving layup (under the basket) made by Niya Fields(NFST),21 - 34,5254173,561123,560957,2024-03-23
3,09:51,Free throw 2 of 2 made by Kiki Iriafen(STAN),19 - 34,5254173,561123,560957,2024-03-23
3,09:51,Free throw 1 of 2 made by Kiki Iriafen(STAN),19 - 33,5254173,561123,560957,2024-03-23
3,09:51,Foul personal (shooting;2 free throws) (in the paint) Danaijah Williams(NFST),19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Period start,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution NFST: in Niya Fields,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution NFST: in Crystal White,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution NFST: out Skye Robinson,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution NFST: out Anjanae Richardson,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution STAN: in Cameron Brink,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution STAN: in Elena Bosgana,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution STAN: out Jzaniya Harriel,19 - 32,5254173,561123,560957,2024-03-23
3,10:00,Substitution STAN: out Brooke Demetre,19 - 32,5254173,561123,560957,2024-03-23
2,00:00.00,Period end (confirmed),19 - 32,5254173,561123,560957,2024-03-23
2,00:05.00,2pt driving layup (under the basket) made by Kiki Iriafen(STAN),19 - 32,5254173,561123,560957,2024-03-23
2,00:13.70,2pt driving layup (in the paint) made by Diamond Johnson(NFST),19 - 30,5254173,561123,560957,2024-03-23
2,00:37.20,"3pt jump shot (outside left) missed by Talana Lepolo(STAN), rebound defensive Diamond Johnson(NFST)",17 - 30,5254173,561123,560957,2024-03-23
2,00:46.20,"2pt turnaround jump shot (inside right) missed by Kierra Wheeler(NFST), rebound defensive Brooke Demetre(STAN)",17 - 30,5254173,561123,560957,2024-03-23
2,01:13,"2pt layup (off turnover) (under the basket) made by Kiki Iriafen(STAN), assist Brooke Demetre(STAN)",17 - 30,5254173,561123,560957,2024-03-23
2,01:27,Substitution NFST: in Kierra Wheeler,17 - 28,5254173,561123,560957,2024-03-23
2,01:27,Substitution NFST: out Niya Fields,17 - 28,5254173,561123,560957,2024-03-23
2,01:27,Turnover travel (inside left) Diamond Johnson(NFST),17 - 28,5254173,561123,560957,2024-03-23
2,01:35,"3pt jump shot (outside right) missed by Jzaniya Harriel(STAN), rebound defensive Diamond Johnson(NFST)",17 - 28,5254173,561123,560957,2024-03-23
2,01:40,2pt layup (2nd chance;off turnover) (under the basket) made by Anjanae Richardson(NFST),17 - 28,5254173,561123,560957,2024-03-23
2,01:48,"2pt layup (off turnover;blocked) (in the paint) missed by Anjanae Richardson(NFST), block Brooke Demetre(STAN), rebound offensive Anjanae Richardson(NFST)",15 - 28,5254173,561123,560957,2024-03-23
2,02:02,Turnover out of bounds (back court) Brooke Demetre(STAN),15 - 28,5254173,561123,560957,2024-03-23
2,02:02,Turnover (under the basket) NFST,15 - 28,5254173,561123,560957,2024-03-23
2,02:02,"2pt driving layup (off turnover) (under the basket) missed by Diamond Johnson(NFST), rebound defensive Brooke Demetre(STAN)",15 - 28,5254173,561123,560957,2024-03-23
2,02:19,Substitution NFST: in Skye Robinson,15 - 28,5254173,561123,560957,2024-03-23
2,02:19,Substitution NFST: out Kierra Wheeler,15 - 28,5254173,561123,560957,2024-03-23
2,02:19,Turnover travel (in the paint) Brooke Demetre(STAN),15 - 28,5254173,561123,560957,2024-03-23
2,02:48,"2pt layup (fast break) (under the basket) made by Kierra Wheeler(NFST), assist Diamond Johnson(NFST)",15 - 28,5254173,561123,560957,2024-03-23
2,02:54,"2pt turnaround jump shot (inside left) missed by Kiki Iriafen(STAN), rebound defensive Diamond Johnson(NFST)",13 - 28,5254173,561123,560957,2024-03-23
2,03:23,"2pt pull up jump shot (2nd chance) (inside right) missed by Diamond Johnson(NFST), rebound defensive Hannah Jump(STAN)",13 - 28,5254173,561123,560957,2024-03-23
2,03:35,Substitution STAN: in Jzaniya Harriel,13 - 28,5254173,561123,560957,2024-03-23
2,03:35,Substitution STAN: out Elena Bosgana,13 - 28,5254173,561123,560957,2024-03-23
2,03:35,"Foul personal (outside right) Elena Bosgana(STAN), foul on Anjanae Richardson(NFST)",13 - 28,5254173,561123,560957,2024-03-23
2,03:40,"2pt layup (under the basket) missed by Kierra Wheeler(NFST), rebound offensive Niya Fields(NFST)",13 - 28,5254173,561123,560957,2024-03-23
2,03:52,"2pt step back jump shot (off turnover) (inside center) missed by Kiki Iriafen(STAN), rebound defensive Anjanae Richardson(NFST)",13 - 28,5254173,561123,560957,2024-03-23
2,04:12,Turnover bad pass (inside right) Niya Fields(NFST),13 - 28,5254173,561123,560957,2024-03-23
2,04:22,Free throw 2 of 2 made by Kiki Iriafen(STAN),13 - 28,5254173,561123,560957,2024-03-23
2,04:22,Free throw 1 of 2 made by Kiki Iriafen(STAN),13 - 27,5254173,561123,560957,2024-03-23
2,04:22,Foul personal (shooting;2 free throws) (in the paint) Diamond Johnson(NFST),13 - 26,5254173,561123,560957,2024-03-23
2,04:42,"Free throw 2 of 2 missed by Anjanae Richardson(NFST), rebound defensive Kiki Iriafen(STAN)",13 - 26,5254173,561123,560957,2024-03-23
2,04:42,"Free throw 1 of 2 missed by Anjanae Richardson(NFST), rebound offensive dead ball NFST",13 - 26,5254173,561123,560957,2024-03-23
2,04:42,Substitution STAN: in Brooke Demetre,13 - 26,5254173,561123,560957,2024-03-23
2,04:42,Substitution STAN: in Elena Bosgana,13 - 26,5254173,561123,560957,2024-03-23
2,04:42,Substitution STAN: out Cameron Brink,13 - 26,5254173,561123,560957,2024-03-23
2,04:42,Substitution STAN: out Nunu Agara,13 - 26,5254173,561123,560957,2024-03-23
2,04:42,Foul personal (shooting;2 free throws) (inside left) Cameron Brink(STAN),13 - 26,5254173,561123,560957,2024-03-23
2,04:58,Substitution NFST: in Anjanae Richardson,13 - 26,5254173,561123,560957,2024-03-23
2,04:58,Substitution NFST: out Skye Robinson,13 - 26,5254173,561123,560957,2024-03-23
2,05:14,"2pt layup (2nd chance;blocked) (under the basket) missed by Kierra Wheeler(NFST), block Cameron Brink(STAN), rebound defensive Cameron Brink(STAN)",13 - 26,5254173,561123,560957,2024-03-23
2,04:58,Timeout commercial,13 - 26,5254173,561123,560957,2024-03-23
2,04:58,"Foul personal (back court) Kiki Iriafen(STAN), foul on Skye Robinson(NFST)",13 - 26,5254173,561123,560957,2024-03-23
2,05:00,"3pt jump shot (2nd chance) (outside right) missed by Nunu Agara(STAN), rebound defensive (team) NFST, rebound defensive dead ball NFST",13 - 26,5254173,561123,560957,2024-03-23
2,05:07,"3pt jump shot (outside left) missed by Talana Lepolo(STAN), rebound offensive Cameron Brink(STAN)",13 - 26,5254173,561123,560957,2024-03-23
2,05:20,"2pt layup (blocked) (in the paint) missed by Kierra Wheeler(NFST), block Cameron Brink(STAN), rebound defensive Cameron Brink(STAN), rebound offensive Kierra Wheeler(NFST)",13 - 26,5254173,561123,560957,2024-03-23
