Period,Clock,Play,Score,game_id,home_id,away_id,game_date
4,05:32,2pt (2nd chance) (under the basket) made by Makayla Timpson(FSU),62 - 68,5254167,560582,560754,2024-03-22
4,05:34,"2pt jump shot (inside left) missed by Ta'Niya Latson(FSU), rebound offensive Makayla Timpson(FSU)",60 - 68,5254167,560582,560754,2024-03-22
4,05:52,2pt jump shot (off turnover) (inside center) made by Aaliyah Nye(ALA),60 - 68,5254167,560582,560754,2024-03-22
4,06:10,"Foul offensive (back court) Makayla Timpson(FSU), turnover offensive Makayla Timpson(FSU), foul on Karly Weathers(ALA)",60 - 66,5254167,560582,560754,2024-03-22
4,06:14,"2pt driving layup (off turnover;blocked) (under the basket) missed by O'Mariah Gordon(FSU), block Karly Weathers(ALA), rebound offensive (team) FSU",60 - 66,5254167,560582,560754,2024-03-22
4,06:17,"Turnover bad pass (outside center) Sarah Ashlee Barker(ALA), steal O'Mariah Gordon(FSU)",60 - 66,5254167,560582,560754,2024-03-22
4,06:35,2pt driving layup (off turnover) (under the basket) made by O'Mariah Gordon(FSU),60 - 66,5254167,560582,560754,2024-03-22
4,06:51,Substitution ALA: in Sarah Ashlee Barker,58 - 66,5254167,560582,560754,2024-03-22
4,06:51,Substitution ALA: out Del'Janae Williams,58 - 66,5254167,560582,560754,2024-03-22
4,06:51,Timeout commercial,58 - 66,5254167,560582,560754,2024-03-22
4,06:51,Timeout short FSU,58 - 66,5254167,560582,560754,2024-03-22
4,06:51,Turnover travel (back court) Loyal McQueen(ALA),58 - 66,5254167,560582,560754,2024-03-22
4,06:54,"2pt driving layup (under the basket) missed by Ta'Niya Latson(FSU), rebound defensive Essence Cody(ALA)",58 - 66,5254167,560582,560754,2024-03-22
4,07:00,"2pt layup (2nd chance;blocked) (under the basket) missed by Essence Cody(ALA), block Makayla Timpson(FSU), rebound defensive Makayla Timpson(FSU)",58 - 66,5254167,560582,560754,2024-03-22
4,07:04,"2pt driving layup (under the basket) missed by Aaliyah Nye(ALA), rebound offensive Essence Cody(ALA)",58 - 66,5254167,560582,560754,2024-03-22
4,07:16,Free throw 1 of 1 (2nd chance) made by Ta'Niya Latson(FSU),58 - 66,5254167,560582,560754,2024-03-22
4,07:16,Substitution ALA: in Essence Cody,57 - 66,5254167,560582,560754,2024-03-22
4,07:16,Substitution ALA: out JeAnna Cunningham,57 - 66,5254167,560582,560754,2024-03-22
4,07:16,Foul personal (shooting;1 free throw) (under the basket) JeAnna Cunningham(ALA),57 - 66,5254167,560582,560754,2024-03-22
4,07:16,2pt layup (2nd chance) (under the basket) made by Ta'Niya Latson(FSU),57 - 66,5254167,560582,560754,2024-03-22
4,07:18,"2pt jump shot (in the paint) missed by Ta'Niya Latson(FSU), rebound offensive Ta'Niya Latson(FSU)",55 - 66,5254167,560582,560754,2024-03-22
4,07:27,"3pt jump shot (outside center) missed by Loyal McQueen(ALA), rebound defensive Ta'Niya Latson(FSU)",55 - 66,5254167,560582,560754,2024-03-22
4,07:53,Free throw 2 of 2 made by Ta'Niya Latson(FSU),55 - 66,5254167,560582,560754,2024-03-22
4,07:53,Free throw 1 of 2 made by Ta'Niya Latson(FSU),54 - 66,5254167,560582,560754,2024-03-22
4,07:53,Substitution ALA: in JeAnna Cunningham,53 - 66,5254167,560582,560754,2024-03-22
4,07:53,Substitution ALA: out Essence Cody,53 - 66,5254167,560582,560754,2024-03-22
4,07:53,Foul personal (shooting;2 free throws) (under the basket) Essence Cody(ALA),53 - 66,5254167,560582,560754,2024-03-22
4,07:59,Free throw 1 of 1 made by Loyal McQueen(ALA),53 - 66,5254167,560582,560754,2024-03-22
4,07:59,Substitution FSU: in Alexis Tucker,53 - 65,5254167,560582,560754,2024-03-22
4,07:59,Substitution FSU: out Amaya Bonner,53 - 65,5254167,560582,560754,2024-03-22
4,07:59,Foul personal (shooting;1 free throw) (inside center) Amaya Bonner(FSU),53 - 66,5254167,560582,560754,2024-03-22
4,08:25,"2pt driving layup (2nd chance) (under the basket) missed by Sara Bejedi(FSU), rebound defensive Aaliyah Nye(ALA)",53 - 65,5254167,560582,560754,2024-03-22
4,08:35,"3pt jump shot (outside right wing) missed by Ta'Niya Latson(FSU), rebound offensive Makayla Timpson(FSU)",53 - 65,5254167,560582,560754,2024-03-22
4,08:43,"2pt driving layup (under the basket) missed by Del'Janae Williams(ALA), rebound defensive Amaya Bonner(FSU)",53 - 65,5254167,560582,560754,2024-03-22
4,08:50,"3pt jump shot (2nd chance) (outside left) missed by Amaya Bonner(FSU), rebound defensive Del'Janae Williams(ALA)",53 - 65,5254167,560582,560754,2024-03-22
4,08:57,"3pt jump shot (outside left) missed by Sara Bejedi(FSU), rebound offensive Makayla Timpson(FSU)",53 - 65,5254167,560582,560754,2024-03-22
4,09:06,"2pt jump shot (inside left) missed by Aaliyah Nye(ALA), rebound defensive Makayla Timpson(FSU)",53 - 65,5254167,560582,560754,2024-03-22
4,09:24,"2pt turnaround jump shot (inside left) missed by Makayla Timpson(FSU), rebound defensive Loyal McQueen(ALA)",53 - 65,5254167,560582,560754,2024-03-22
4,09:34,"Free throw 1 of 1 missed by Karly Weathers(ALA), rebound defensive Amaya Bonner(FSU)",53 - 65,5254167,560582,560754,2024-03-22
4,09:34,Substitution FSU: in O'Mariah Gordon,53 - 65,5254167,560582,560754,2024-03-22
4,09:34,Substitution FSU: out Carla Viegas,53 - 65,5254167,560582,560754,2024-03-22
4,09:34,Foul personal (shooting;1 free throw) (under the basket) Carla Viegas(FSU),53 - 65,5254167,560582,560754,2024-03-22
4,09:34,2pt driving layup (under the basket) made by Karly Weathers(ALA),53 - 65,5254167,560582,560754,2024-03-22
4,09:47,"2pt layup (in the paint) made by Makayla Timpson(FSU), assist Ta'Niya Latson(FSU)",53 - 63,5254167,560582,560754,2024-03-22
4,10:00,Period start,51 - 63,5254167,560582,560754,2024-03-22
3,00:00.00,Period end (confirmed),51 - 63,5254167,560582,560754,2024-03-22
3,00:03.20,"2pt driving layup (under the basket) missed by Ta'Niya Latson(FSU), rebound defensive Karly Weathers(ALA)",51 - 63,5254167,560582,560754,2024-03-22
3,00:19.50,2pt driving layup (2nd chance;off turnover) (under the basket) made by Aaliyah Nye(ALA),51 - 63,5254167,560582,560754,2024-03-22
3,00:30.10,"2pt layup (off turnover) (under the basket) missed by Essence Cody(ALA), rebound offensive Aaliyah Nye(ALA)",51 - 61,5254167,560582,560754,2024-03-22
3,00:45.30,Substitution FSU: in Amaya Bonner,51 - 61,5254167,560582,560754,2024-03-22
3,00:45.30,Substitution FSU: out O'Mariah Gordon,51 - 61,5254167,560582,560754,2024-03-22
3,00:45.30,"Foul offensive (outside right wing) O'Mariah Gordon(FSU), turnover offensive O'Mariah Gordon(FSU), foul on Del'Janae Williams(ALA)",51 - 61,5254167,560582,560754,2024-03-22
