Half,Clock,Play,Score,game_id,home_id,away_id,game_date
2,12:02,Substitution NC St: in Michael O'Connell,38 - 38,5254133,560879,560978,2024-03-31
2,12:02,Substitution NC St: out Casey Morsell,38 - 38,5254133,560879,560978,2024-03-31
2,12:02,"Foul offensive (in the paint) Kyle Filipowski(Duke), turnover offensive Kyle Filipowski(Duke), foul on Ben Middlebrooks(NC St)",38 - 38,5254133,560879,560978,2024-03-31
2,12:20,2pt turnaround jump shot (in the paint) made by D.J. Burns Jr.(NC St),38 - 38,5254133,560879,560978,2024-03-31
2,12:27,"Foul personal (in the paint) Ryan Young(Duke), foul on D.J. Burns Jr.(NC St)",36 - 38,5254133,560879,560978,2024-03-31
2,12:41,Free throw 1 of 1 made by Kyle Filipowski(Duke),36 - 38,5254133,560879,560978,2024-03-31
2,12:41,Substitution NC St: in D.J. Burns Jr.,36 - 37,5254133,560879,560978,2024-03-31
2,12:41,Substitution NC St: out Mohamed Diarra,36 - 37,5254133,560879,560978,2024-03-31
2,12:41,Foul personal (shooting;1 free throw) (under the basket) Mohamed Diarra(NC St),36 - 37,5254133,560879,560978,2024-03-31
2,12:41,"2pt hook shot (under the basket) made by Kyle Filipowski(Duke), assist Jaylen Blakes(Duke)",36 - 37,5254133,560879,560978,2024-03-31
2,12:59,Free throw 2 of 2 (fast break) made by DJ Horne(NC St),36 - 35,5254133,560879,560978,2024-03-31
2,12:59,Substitution NC St: in Jayden Taylor,35 - 35,5254133,560879,560978,2024-03-31
2,12:59,Substitution NC St: out Michael O'Connell,35 - 35,5254133,560879,560978,2024-03-31
2,12:59,Substitution Duke: in Jaylen Blakes,35 - 35,5254133,560879,560978,2024-03-31
2,12:59,Substitution Duke: out Tyrese Proctor,35 - 35,5254133,560879,560978,2024-03-31
2,12:59,Free throw 1 of 2 (fast break) made by DJ Horne(NC St),35 - 35,5254133,560879,560978,2024-03-31
2,12:59,Foul personal (shooting;2 free throws) (under the basket) Jeremy Roach(Duke),34 - 35,5254133,560879,560978,2024-03-31
2,13:06,3pt jump shot (outside left wing) missed by Tyrese Proctor(Duke),40 - 38,5254133,560879,560978,2024-03-31
2,13:07,"Foul personal (inside left wing) Ben Middlebrooks(NC St), foul on Kyle Filipowski(Duke)",40 - 38,5254133,560879,560978,2024-03-31
2,13:08,"Foul personal (in the paint) Casey Morsell(NC St), foul on Kyle Filipowski(Duke)",34 - 35,5254133,560879,560978,2024-03-31
2,13:24,"3pt pull up jump shot (fast break) (outside left) made by DJ Horne(NC St), assist Michael O'Connell(NC St)",34 - 35,5254133,560879,560978,2024-03-31
2,13:30,"2pt jump shot (off turnover) (inside right) missed by Tyrese Proctor(Duke), rebound defensive Mohamed Diarra(NC St)",31 - 35,5254133,560879,560978,2024-03-31
2,13:57,"Turnover lost ball (inside center) Casey Morsell(NC St), steal Kyle Filipowski(Duke)",31 - 35,5254133,560879,560978,2024-03-31
2,14:23,Free throw 2 of 2 made by Kyle Filipowski(Duke),31 - 35,5254133,560879,560978,2024-03-31
2,14:23,Substitution Duke: in Ryan Young,31 - 34,5254133,560879,560978,2024-03-31
2,14:23,Substitution Duke: out Mark Mitchell,31 - 34,5254133,560879,560978,2024-03-31
2,14:23,Free throw 1 of 2 made by Kyle Filipowski(Duke),31 - 34,5254133,560879,560978,2024-03-31
2,14:23,Foul personal (shooting;2 free throws) (under the basket) Mohamed Diarra(NC St),31 - 33,5254133,560879,560978,2024-03-31
2,14:42,2pt layup (2nd chance) (under the basket) made by Casey Morsell(NC St),31 - 33,5254133,560879,560978,2024-03-31
2,14:46,"3pt jump shot (outside right) missed by Mohamed Diarra(NC St), rebound offensive Casey Morsell(NC St)",29 - 33,5254133,560879,560978,2024-03-31
2,15:11,"Free throw 2 of 2 missed by Mark Mitchell(Duke), rebound defensive Michael O'Connell(NC St)",29 - 33,5254133,560879,560978,2024-03-31
2,15:11,"Free throw 1 of 2 missed by Mark Mitchell(Duke), rebound offensive dead ball Duke",29 - 33,5254133,560879,560978,2024-03-31
2,15:11,Substitution NC St: in Ben Middlebrooks,29 - 33,5254133,560879,560978,2024-03-31
2,15:11,Substitution NC St: out D.J. Burns Jr.,29 - 33,5254133,560879,560978,2024-03-31
2,15:11,Timeout commercial,29 - 33,5254133,560879,560978,2024-03-31
2,15:11,Foul personal (shooting;2 free throws) (in the paint) D.J. Burns Jr.(NC St),29 - 33,5254133,560879,560978,2024-03-31
2,15:38,"2pt dunk (under the basket) made by Mohamed Diarra(NC St), assist DJ Horne(NC St)",29 - 33,5254133,560879,560978,2024-03-31
2,15:53,"2pt driving layup (in the paint) missed by Jeremy Roach(Duke), rebound defensive D.J. Burns Jr.(NC St)",27 - 33,5254133,560879,560978,2024-03-31
2,16:15,"3pt jump shot (outside left) missed by Mohamed Diarra(NC St), rebound defensive Jared McCain(Duke)",27 - 33,5254133,560879,560978,2024-03-31
2,16:32,"2pt layup (in the paint) made by Mark Mitchell(Duke), assist Tyrese Proctor(Duke)",27 - 33,5254133,560879,560978,2024-03-31
2,16:51,2pt hook shot (in the paint) made by D.J. Burns Jr.(NC St),27 - 31,5254133,560879,560978,2024-03-31
2,17:16,"2pt jump shot (in the paint) made by Jared McCain(Duke), assist Mark Mitchell(Duke)",25 - 31,5254133,560879,560978,2024-03-31
2,17:44,"2pt driving layup (off turnover;fast break) (under the basket) made by DJ Horne(NC St), assist Michael O'Connell(NC St)",25 - 29,5254133,560879,560978,2024-03-31
2,17:48,"Turnover bad pass (inside left) Mark Mitchell(Duke), steal Michael O'Connell(NC St)",23 - 29,5254133,560879,560978,2024-03-31
2,17:52,"2pt layup (2nd chance) (under the basket) missed by Kyle Filipowski(Duke), rebound offensive Mark Mitchell(Duke)",23 - 29,5254133,560879,560978,2024-03-31
2,17:56,"3pt jump shot (outside left) missed by Tyrese Proctor(Duke), rebound offensive Kyle Filipowski(Duke)",23 - 29,5254133,560879,560978,2024-03-31
2,18:07,"3pt jump shot (outside left wing) missed by Michael O'Connell(NC St), rebound defensive Jared McCain(Duke)",23 - 29,5254133,560879,560978,2024-03-31
2,18:27,2pt layup (off turnover) (under the basket) made by Kyle Filipowski(Duke),23 - 29,5254133,560879,560978,2024-03-31
2,18:46,Turnover lost ball (under the basket) DJ Horne(NC St),23 - 27,5254133,560879,560978,2024-03-31
2,18:53,"3pt jump shot (outside left) missed by Jared McCain(Duke), rebound defensive Michael O'Connell(NC St)",23 - 27,5254133,560879,560978,2024-03-31
2,19:21,2pt layup (under the basket) made by D.J. Burns Jr.(NC St),23 - 27,5254133,560879,560978,2024-03-31
2,19:46,"3pt jump shot (outside right) missed by Tyrese Proctor(Duke), rebound defensive D.J. Burns Jr.(NC St)",21 - 27,5254133,560879,560978,2024-03-31
2,20:00,Period start,21 - 27,5254133,560879,560978,2024-03-31
2,20:00,Substitution NC St: in Mohamed Diarra,21 - 27,5254133,560879,560978,2024-03-31
2,20:00,Substitution NC St: out Jayden Taylor,21 - 27,5254133,560879,560978,2024-03-31
2,20:00,Substitution Duke: in Kyle Filipowski,21 - 27,5254133,560879,560978,2024-03-31
2,20:00,Substitution Duke: in Tyrese Proctor,21 - 27,5254133,560879,560978,2024-03-31
2,20:00,Substitution Duke: out Ryan Young,21 - 27,5254133,560879,560978,2024-03-31
2,20:00,Substitution Duke: out Jaylen Blakes,21 - 27,5254133,560879,560978,2024-03-31
1,00:00.00,Period end (confirmed),21 - 27,5254133,560879,560978,2024-03-31
1,00:03.20,"2pt driving layup (blocked) (in the paint) missed by Michael O'Connell(NC St), block Jared McCain(Duke), rebound defensive (team) Duke",21 - 27,5254133,560879,560978,2024-03-31
1,00:11.70,"2pt layup (2nd chance) (under the basket) missed by Jaylen Blakes(Duke), rebound defensive Michael O'Connell(NC St)",21 - 27,5254133,560879,560978,2024-03-31
1,00:15.40,"3pt jump shot (outside right) missed by Jared McCain(Duke), rebound offensive Jaylen Blakes(Duke)",21 - 27,5254133,560879,560978,2024-03-31
1,00:47.40,"2pt turnaround jump shot (off turnover) (inside left) missed by D.J. Burns Jr.(NC St), rebound defensive Ryan Young(Duke)",21 - 27,5254133,560879,560978,2024-03-31
1,00:59.00,Substitution Duke: in Ryan Young,21 - 27,5254133,560879,560978,2024-03-31
1,00:59.00,Substitution Duke: out Kyle Filipowski,21 - 27,5254133,560879,560978,2024-03-31
1,00:59.00,Substitution NC St: in D.J. Burns Jr.,21 - 27,5254133,560879,560978,2024-03-31
1,00:59.00,Substitution NC St: out Ben Middlebrooks,21 - 27,5254133,560879,560978,2024-03-31
1,00:59.00,Substitution Duke: in Mark Mitchell,21 - 27,5254133,560879,560978,2024-03-31
1,00:59.00,Substitution Duke: out Sean Stewart,21 - 27,5254133,560879,560978,2024-03-31
1,00:59.00,"Foul offensive (back court) Kyle Filipowski(Duke), turnover offensive Kyle Filipowski(Duke), foul on Ben Middlebrooks(NC St)",21 - 27,5254133,560879,560978,2024-03-31
1,01:19,Free throw 1 of 1 made by Jayden Taylor(NC St),21 - 27,5254133,560879,560978,2024-03-31
1,01:19,Substitution NC St: in DJ Horne,20 - 27,5254133,560879,560978,2024-03-31
1,01:19,Substitution NC St: out D.J. Burns Jr.,20 - 27,5254133,560879,560978,2024-03-31
1,01:19,Foul personal (shooting;1 free throw) (in the paint) Jaylen Blakes(Duke),20 - 27,5254133,560879,560978,2024-03-31
1,01:19,2pt jump shot (in the paint) made by Jayden Taylor(NC St),21 - 27,5254133,560879,560978,2024-03-31
1,01:39,"2pt alley oop (under the basket) made by Sean Stewart(Duke), assist Jeremy Roach(Duke)",18 - 27,5254133,560879,560978,2024-03-31
1,02:02,"2pt pull up jump shot (in the paint) missed by Michael O'Connell(NC St), rebound defensive Jared McCain(Duke)",18 - 25,5254133,560879,560978,2024-03-31
1,02:13,"2pt jump shot (off turnover) (inside left) missed by Jeremy Roach(Duke), rebound defensive Jayden Taylor(NC St)",18 - 25,5254133,560879,560978,2024-03-31
1,02:29,Substitution NC St: in Jayden Taylor,18 - 25,5254133,560879,560978,2024-03-31
1,02:29,Substitution NC St: out DJ Horne,18 - 25,5254133,560879,560978,2024-03-31
1,02:29,"Turnover bad pass (inside right) DJ Horne(NC St), steal Jaylen Blakes(Duke)",18 - 25,5254133,560879,560978,2024-03-31
1,02:44,Substitution Duke: in Kyle Filipowski,18 - 25,5254133,560879,560978,2024-03-31
1,02:44,Substitution Duke: in Sean Stewart,18 - 25,5254133,560879,560978,2024-03-31
1,02:44,Substitution Duke: out Mark Mitchell,18 - 25,5254133,560879,560978,2024-03-31
1,02:44,Substitution Duke: out Ryan Young,18 - 25,5254133,560879,560978,2024-03-31
1,02:44,"Turnover lost ball Jaylen Blakes(Duke), steal Michael O'Connell(NC St)",18 - 25,5254133,560879,560978,2024-03-31
1,02:44,Jump ball held ball NC St,21 - 27,5254133,560879,560978,2024-03-31
1,02:50,"2pt jump shot (inside right wing) missed by Casey Morsell(NC St), rebound defensive Jaylen Blakes(Duke), rebound offensive Michael O'Connell(NC St)",18 - 25,5254133,560879,560978,2024-03-31
1,03:07,"2pt pull up jump shot (fast break) (in the paint) missed by Jared McCain(Duke), rebound defensive D.J. Burns Jr.(NC St)",18 - 25,5254133,560879,560978,2024-03-31
1,03:14,"2pt driving layup (blocked) (under the basket) missed by DJ Horne(NC St), block Jeremy Roach(Duke), rebound defensive Ryan Young(Duke)",18 - 25,5254133,560879,560978,2024-03-31
1,03:28,Free throw 2 of 2 made by Jared McCain(Duke),18 - 25,5254133,560879,560978,2024-03-31
1,03:28,Substitution NC St: in D.J. Burns Jr.,18 - 24,5254133,560879,560978,2024-03-31
1,03:28,Substitution NC St: out Mohamed Diarra,18 - 24,5254133,560879,560978,2024-03-31
1,03:28,Free throw 1 of 2 made by Jared McCain(Duke),18 - 24,5254133,560879,560978,2024-03-31
1,03:28,Foul personal (shooting;2 free throws) (under the basket) Mohamed Diarra(NC St),18 - 23,5254133,560879,560978,2024-03-31
1,03:28,3pt (back court) missed by Mohamed Diarra(NC St),18 - 23,5254133,560879,560978,2024-03-31
1,03:49,"2pt driving layup (2nd chance) (in the paint) missed by DJ Horne(NC St), rebound defensive Ryan Young(Duke)",18 - 23,5254133,560879,560978,2024-03-31
1,03:54,3pt pull up jump shot (fast break) (outside right) missed by Michael O'Connell(NC St),18 - 23,5254133,560879,560978,2024-03-31
1,04:01,"3pt jump shot (outside right) missed by Jared McCain(Duke), rebound defensive Michael O'Connell(NC St)",18 - 23,5254133,560879,560978,2024-03-31
1,04:15,Substitution Duke: in Ryan Young,18 - 23,5254133,560879,560978,2024-03-31
1,04:15,Substitution Duke: out Kyle Filipowski,18 - 23,5254133,560879,560978,2024-03-31
1,04:15,Timeout commercial,18 - 23,5254133,560879,560978,2024-03-31
1,04:15,Timeout short Duke,18 - 23,5254133,560879,560978,2024-03-31
1,04:20,2pt driving layup (off turnover;fast break) (under the basket) made by Michael O'Connell(NC St),18 - 23,5254133,560879,560978,2024-03-31
1,04:23,"Turnover bad pass (under the basket) Kyle Filipowski(Duke), steal Michael O'Connell(NC St)",16 - 23,5254133,560879,560978,2024-03-31
1,04:27,"2pt layup (blocked) (under the basket) missed by Kyle Filipowski(Duke), block Ben Middlebrooks(NC St), rebound offensive Kyle Filipowski(Duke)",16 - 23,5254133,560879,560978,2024-03-31
1,04:46,2pt jump shot (2nd chance) (inside right) missed by Mohamed Diarra(NC St),16 - 23,5254133,560879,560978,2024-03-31
1,04:54,"2pt driving layup (blocked) (in the paint) missed by Casey Morsell(NC St), block Mark Mitchell(Duke), rebound offensive Ben Middlebrooks(NC St)",16 - 23,5254133,560879,560978,2024-03-31
1,05:05,"3pt jump shot (outside left) missed by Jared McCain(Duke), rebound defensive Casey Morsell(NC St)",16 - 23,5254133,560879,560978,2024-03-31
1,05:30,"2pt jump shot (inside left) missed by Casey Morsell(NC St), rebound defensive Mark Mitchell(Duke)",16 - 23,5254133,560879,560978,2024-03-31
1,05:54,2pt driving layup (in the paint) made by Jeremy Roach(Duke),18 - 23,5254133,560879,560978,2024-03-31
1,06:24,2pt floating jump shot (inside right) made by DJ Horne(NC St),16 - 21,5254133,560879,560978,2024-03-31
1,06:26,"Foul personal (in the paint) Kyle Filipowski(Duke), foul on DJ Horne(NC St)",14 - 21,5254133,560879,560978,2024-03-31
1,06:35,"2pt jump shot (in the paint) missed by Jared McCain(Duke), rebound defensive DJ Horne(NC St)",14 - 21,5254133,560879,560978,2024-03-31
1,06:52,Timeout commercial,14 - 21,5254133,560879,560978,2024-03-31
1,06:56,"2pt driving layup (in the paint) missed by DJ Horne(NC St), rebound defensive (team) Duke",14 - 21,5254133,560879,560978,2024-03-31
1,07:07,Timeout commercial,14 - 21,5254133,560879,560978,2024-03-31
1,07:07,Timeout short NC St,14 - 21,5254133,560879,560978,2024-03-31
1,07:09,"2pt layup (under the basket) made by Mark Mitchell(Duke), assist Kyle Filipowski(Duke)",14 - 21,5254133,560879,560978,2024-03-31
1,07:31,"2pt driving layup (in the paint) missed by Mohamed Diarra(NC St), rebound defensive Kyle Filipowski(Duke)",14 - 19,5254133,560879,560978,2024-03-31
1,07:54,2pt driving layup (under the basket) made by Jeremy Roach(Duke),14 - 19,5254133,560879,560978,2024-03-31
1,08:18,"3pt jump shot (2nd chance) (outside right) missed by Mohamed Diarra(NC St), rebound defensive Jaylen Blakes(Duke)",14 - 17,5254133,560879,560978,2024-03-31
1,08:23,"2pt layup (under the basket) missed by Ben Middlebrooks(NC St), rebound offensive Ben Middlebrooks(NC St)",14 - 17,5254133,560879,560978,2024-03-31
1,08:27,Foul personal (inside center) Jaylen Blakes(Duke),14 - 17,5254133,560879,560978,2024-03-31
1,08:31,Substitution Duke: in Jeremy Roach,14 - 17,5254133,560879,560978,2024-03-31
1,08:31,Substitution Duke: out Tyrese Proctor,14 - 17,5254133,560879,560978,2024-03-31
1,08:31,"Foul personal (inside center) Tyrese Proctor(Duke), foul on DJ Horne(NC St)",14 - 17,5254133,560879,560978,2024-03-31
1,08:45,2pt floating jump shot (in the paint) made by Kyle Filipowski(Duke),14 - 17,5254133,560879,560978,2024-03-31
1,09:08,"3pt step back jump shot (outside left) made by DJ Horne(NC St), assist Mohamed Diarra(NC St)",14 - 15,5254133,560879,560978,2024-03-31
1,09:27,Foul personal (back court) Jaylen Blakes(Duke),11 - 15,5254133,560879,560978,2024-03-31
1,09:29,"2pt driving layup (under the basket) missed by Jared McCain(Duke), rebound defensive Mohamed Diarra(NC St)",11 - 15,5254133,560879,560978,2024-03-31
1,09:47,Substitution NC St: in Ben Middlebrooks,11 - 15,5254133,560879,560978,2024-03-31
1,09:47,Substitution NC St: in Casey Morsell,11 - 15,5254133,560879,560978,2024-03-31
1,09:47,Substitution NC St: out D.J. Burns Jr.,11 - 15,5254133,560879,560978,2024-03-31
1,09:47,Substitution NC St: out Jayden Taylor,11 - 15,5254133,560879,560978,2024-03-31
1,09:47,"Foul personal (under the basket) D.J. Burns Jr.(NC St), foul on Ryan Young(Duke), foul on Kyle Filipowski(Duke)",11 - 15,5254133,560879,560978,2024-03-31
1,09:50,"2pt jump shot (inside left) missed by D.J. Burns Jr.(NC St), rebound defensive Kyle Filipowski(Duke)",11 - 15,5254133,560879,560978,2024-03-31
1,10:11,"3pt jump shot (outside right) made by Jared McCain(Duke), assist Tyrese Proctor(Duke)",11 - 15,5254133,560879,560978,2024-03-31
1,10:26,"2pt driving layup (under the basket) missed by D.J. Burns Jr.(NC St), rebound defensive Mark Mitchell(Duke)",11 - 12,5254133,560879,560978,2024-03-31
1,10:29,Substitution NC St: in Mohamed Diarra,11 - 12,5254133,560879,560978,2024-03-31
1,10:29,Substitution NC St: out Ben Middlebrooks,11 - 12,5254133,560879,560978,2024-03-31
1,10:29,Substitution Duke: in Mark Mitchell,11 - 12,5254133,560879,560978,2024-03-31
1,10:29,Substitution Duke: in Jaylen Blakes,11 - 12,5254133,560879,560978,2024-03-31
1,10:29,Substitution Duke: out Sean Stewart,11 - 12,5254133,560879,560978,2024-03-31
1,10:29,Substitution Duke: out Jeremy Roach,11 - 12,5254133,560879,560978,2024-03-31
1,10:29,"Foul personal (inside left) Tyrese Proctor(Duke), foul on DJ Horne(NC St)",11 - 12,5254133,560879,560978,2024-03-31
1,10:37,"2pt driving layup (in the paint) missed by Jeremy Roach(Duke), rebound defensive DJ Horne(NC St)",11 - 12,5254133,560879,560978,2024-03-31
1,10:59,2pt hook shot (inside left) made by D.J. Burns Jr.(NC St),11 - 12,5254133,560879,560978,2024-03-31
1,11:11,"3pt jump shot (outside center) missed by Kyle Filipowski(Duke), rebound defensive Michael O'Connell(NC St)",9 - 12,5254133,560879,560978,2024-03-31
1,11:37,"2pt driving layup (off turnover;blocked) (under the basket) missed by Ben Middlebrooks(NC St), block Sean Stewart(Duke), rebound defensive Kyle Filipowski(Duke)",9 - 12,5254133,560879,560978,2024-03-31
1,11:50,Substitution Duke: in Kyle Filipowski,9 - 12,5254133,560879,560978,2024-03-31
