Period,Clock,Play,Score,game_id,home_id,away_id,game_date
4,07:31,Free throw 2 of 2 made by Kortney Nelson(MSB),55 - 60,5252974,561530,561685,2024-03-19
4,07:31,Free throw 1 of 2 made by Kortney Nelson(MSB),54 - 60,5252974,561530,561685,2024-03-19
4,07:31,Foul personal (shooting;2 free throws) (in the paint) Charity Gallegos(CSM),53 - 60,5252974,561530,561685,2024-03-19
4,07:42,"3pt jump shot (outside left) missed by Mina Tameilau(CSM), rebound defensive Kortney Nelson(MSB)",53 - 60,5252974,561530,561685,2024-03-19
4,08:15,3pt jump shot (off turnover) (outside center) made by Dyauni Boyce(MSB),53 - 60,5252974,561530,561685,2024-03-19
4,08:44,Turnover shot clock (team) (outside right) CSM,50 - 60,5252974,561530,561685,2024-03-19
4,08:48,"3pt jump shot (blocked) (outside right) missed by Charity Gallegos(CSM), block Shayla Montague(MSB), rebound offensive dead ball CSM",50 - 60,5252974,561530,561685,2024-03-19
4,09:18,"2pt step back jump shot (inside right) missed by Aspen Giese(MSB), rebound defensive (team) CSM",50 - 60,5252974,561530,561685,2024-03-19
4,09:41,"3pt jump shot (outside center) made by Mina Tameilau(CSM), assist Charity Gallegos(CSM)",50 - 60,5252974,561530,561685,2024-03-19
4,10:00,Period start,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution MSB: in Kola Bad Bear,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution MSB: in Aspen Giese,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution MSB: out Danielle Zahn,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution MSB: out Chloe Williams,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: in Jordan Vasquez,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: in Mina Tameilau,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: in Charity Gallegos,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: in Malia Mastora,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: out Deannah Buckner,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: out Camille Johnson,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: out Katie Fitzgerald,50 - 57,5252974,561530,561685,2024-03-19
4,10:00,Substitution CSM: out Ava Ranson,50 - 57,5252974,561530,561685,2024-03-19
3,00:00.00,Period end (confirmed),50 - 57,5252974,561530,561685,2024-03-19
3,00:03.30,Free throw 2 of 2 made by Truitt Reilly(CSM),50 - 57,5252974,561530,561685,2024-03-19
3,00:03.30,Free throw 1 of 2 made by Truitt Reilly(CSM),50 - 56,5252974,561530,561685,2024-03-19
3,00:03.30,Substitution CSM: in Deannah Buckner,50 - 55,5252974,561530,561685,2024-03-19
3,00:03.30,Substitution CSM: in Katie Fitzgerald,50 - 55,5252974,561530,561685,2024-03-19
3,00:03.30,Substitution CSM: out Charity Gallegos,50 - 55,5252974,561530,561685,2024-03-19
3,00:03.30,Substitution CSM: out Malia Mastora,50 - 55,5252974,561530,561685,2024-03-19
3,00:03.30,Foul personal (2 free throws) (inside center) Kortney Nelson(MSB),50 - 55,5252974,561530,561685,2024-03-19
3,00:17.90,Free throw 2 of 2 made by Kortney Nelson(MSB),50 - 55,5252974,561530,561685,2024-03-19
3,00:17.90,Free throw 1 of 2 made by Kortney Nelson(MSB),49 - 55,5252974,561530,561685,2024-03-19
3,00:17.90,Foul personal (2 free throws) (in the paint) Camille Johnson(CSM),48 - 55,5252974,561530,561685,2024-03-19
3,00:33.80,"3pt jump shot (outside right) missed by Ava Ranson(CSM), rebound defensive Kortney Nelson(MSB)",48 - 55,5252974,561530,561685,2024-03-19
3,00:41.60,"2pt driving layup (blocked) (under the basket) missed by Dyauni Boyce(MSB), block Truitt Reilly(CSM), rebound defensive Charity Gallegos(CSM)",48 - 55,5252974,561530,561685,2024-03-19
3,01:02,"3pt jump shot (off turnover) (outside left) made by Charity Gallegos(CSM), assist Ava Ranson(CSM)",48 - 55,5252974,561530,561685,2024-03-19
3,01:11,"Turnover lost ball (inside right) Kortney Nelson(MSB), steal Charity Gallegos(CSM)",48 - 52,5252974,561530,561685,2024-03-19
3,01:29,Free throw 2 of 2 made by Camille Johnson(CSM),48 - 52,5252974,561530,561685,2024-03-19
3,01:29,Free throw 1 of 2 made by Camille Johnson(CSM),48 - 51,5252974,561530,561685,2024-03-19
3,01:29,Foul personal (shooting;2 free throws) (inside right) Danielle Zahn(MSB),48 - 50,5252974,561530,561685,2024-03-19
3,01:44,2pt driving layup (off turnover) (under the basket) made by Dyauni Boyce(MSB),48 - 50,5252974,561530,561685,2024-03-19
3,01:59,"Foul offensive (in the paint) Malia Mastora(CSM), turnover offensive Malia Mastora(CSM), foul on Danielle Zahn(MSB)",46 - 50,5252974,561530,561685,2024-03-19
3,02:13,"2pt layup (in the paint) made by Shayla Montague(MSB), assist Dyauni Boyce(MSB)",46 - 50,5252974,561530,561685,2024-03-19
3,02:33,2pt driving layup (off turnover) (in the paint) made by Ava Ranson(CSM),44 - 50,5252974,561530,561685,2024-03-19
3,02:39,Substitution MSB: in Shayla Montague,44 - 48,5252974,561530,561685,2024-03-19
3,02:39,Substitution MSB: out Aspen Giese,44 - 48,5252974,561530,561685,2024-03-19
3,02:39,"Foul personal (inside left) Aspen Giese(MSB), foul on Ava Ranson(CSM)",44 - 48,5252974,561530,561685,2024-03-19
3,02:50,Substitution CSM: in Camille Johnson,44 - 48,5252974,561530,561685,2024-03-19
3,02:50,Substitution CSM: out Mina Tameilau,44 - 48,5252974,561530,561685,2024-03-19
3,02:50,Turnover bad pass (outside right) Danielle Zahn(MSB),44 - 48,5252974,561530,561685,2024-03-19
3,03:08,2pt floating jump shot (in the paint) made by Charity Gallegos(CSM),44 - 48,5252974,561530,561685,2024-03-19
3,03:21,Free throw 2 of 2 (off turnover) made by Dyauni Boyce(MSB),44 - 46,5252974,561530,561685,2024-03-19
3,03:21,Free throw 1 of 2 (off turnover) made by Dyauni Boyce(MSB),43 - 46,5252974,561530,561685,2024-03-19
3,03:21,Foul personal (2 free throws) (inside right) Mina Tameilau(CSM),42 - 46,5252974,561530,561685,2024-03-19
